# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g3aa83d1e7" 
Date_of_run______________________________________________________________ (date)_________________________ "23/07/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "14:10" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (nvar)_________________________            8 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
He_concentration_at_point_144____________________________________________ (f_nd_impurity_electrons1_144)_ 7.79357573378378957e+18 OP 
He_concentration_at_point_145____________________________________________ (f_nd_impurity_electrons1_145)_ 7.79013584191672525e+18 OP 
He_concentration_at_point_146____________________________________________ (f_nd_impurity_electrons1_146)_ 7.78666929195157811e+18 OP 
He_concentration_at_point_147____________________________________________ (f_nd_impurity_electrons1_147)_ 7.78317601879393178e+18 OP 
He_concentration_at_point_148____________________________________________ (f_nd_impurity_electrons1_148)_ 7.77965595667222016e+18 OP 
He_concentration_at_point_149____________________________________________ (f_nd_impurity_electrons1_149)_ 7.77610903913188864e+18 OP 
He_concentration_at_point_150____________________________________________ (f_nd_impurity_electrons1_150)_ 7.77253519902948454e+18 OP 
He_concentration_at_point_151____________________________________________ (f_nd_impurity_electrons1_151)_ 7.76893436852665549e+18 OP 
He_concentration_at_point_152____________________________________________ (f_nd_impurity_electrons1_152)_ 7.76530647908406170e+18 OP 
He_concentration_at_point_153____________________________________________ (f_nd_impurity_electrons1_153)_ 7.76165146145520230e+18 OP 
He_concentration_at_point_154____________________________________________ (f_nd_impurity_electrons1_154)_ 7.75796924568014438e+18 OP 
He_concentration_at_point_155____________________________________________ (f_nd_impurity_electrons1_155)_ 7.75425976107917210e+18 OP 
He_concentration_at_point_156____________________________________________ (f_nd_impurity_electrons1_156)_ 7.75052293624632832e+18 OP 
He_concentration_at_point_157____________________________________________ (f_nd_impurity_electrons1_157)_ 7.74675869904288154e+18 OP 
He_concentration_at_point_158____________________________________________ (f_nd_impurity_electrons1_158)_ 7.74296697659068006e+18 OP 
He_concentration_at_point_159____________________________________________ (f_nd_impurity_electrons1_159)_ 7.73914769526541210e+18 OP 
He_concentration_at_point_160____________________________________________ (f_nd_impurity_electrons1_160)_ 7.73530078068978176e+18 OP 
He_concentration_at_point_161____________________________________________ (f_nd_impurity_electrons1_161)_ 7.73142615772656538e+18 OP 
He_concentration_at_point_162____________________________________________ (f_nd_impurity_electrons1_162)_ 7.72752375047157453e+18 OP 
He_concentration_at_point_163____________________________________________ (f_nd_impurity_electrons1_163)_ 7.72359348224652186e+18 OP 
He_concentration_at_point_164____________________________________________ (f_nd_impurity_electrons1_164)_ 7.71963527559177011e+18 OP 
He_concentration_at_point_165____________________________________________ (f_nd_impurity_electrons1_165)_ 7.71564905225897882e+18 OP 
He_concentration_at_point_166____________________________________________ (f_nd_impurity_electrons1_166)_ 7.71163473320365056e+18 OP 
He_concentration_at_point_167____________________________________________ (f_nd_impurity_electrons1_167)_ 7.70759223857755341e+18 OP 
He_concentration_at_point_168____________________________________________ (f_nd_impurity_electrons1_168)_ 7.70352148772104294e+18 OP 
He_concentration_at_point_169____________________________________________ (f_nd_impurity_electrons1_169)_ 7.69942239915526144e+18 OP 
He_concentration_at_point_170____________________________________________ (f_nd_impurity_electrons1_170)_ 7.69529489057422336e+18 OP 
He_concentration_at_point_171____________________________________________ (f_nd_impurity_electrons1_171)_ 7.69113887883679232e+18 OP 
He_concentration_at_point_172____________________________________________ (f_nd_impurity_electrons1_172)_ 7.68695427995852800e+18 OP 
He_concentration_at_point_173____________________________________________ (f_nd_impurity_electrons1_173)_ 7.68274100910340813e+18 OP 
He_concentration_at_point_174____________________________________________ (f_nd_impurity_electrons1_174)_ 7.67849898057544294e+18 OP 
He_concentration_at_point_175____________________________________________ (f_nd_impurity_electrons1_175)_ 7.67422810781014835e+18 OP 
He_concentration_at_point_176____________________________________________ (f_nd_impurity_electrons1_176)_ 7.66992830336589517e+18 OP 
He_concentration_at_point_177____________________________________________ (f_nd_impurity_electrons1_177)_ 7.66559947891513754e+18 OP 
He_concentration_at_point_178____________________________________________ (f_nd_impurity_electrons1_178)_ 7.66124154523549286e+18 OP 
He_concentration_at_point_179____________________________________________ (f_nd_impurity_electrons1_179)_ 7.65685441220070093e+18 OP 
He_concentration_at_point_180____________________________________________ (f_nd_impurity_electrons1_180)_ 7.65243798877144166e+18 OP 
He_concentration_at_point_181____________________________________________ (f_nd_impurity_electrons1_181)_ 7.64799218298601370e+18 OP 
He_concentration_at_point_182____________________________________________ (f_nd_impurity_electrons1_182)_ 7.64351690195086234e+18 OP 
He_concentration_at_point_183____________________________________________ (f_nd_impurity_electrons1_183)_ 7.63901205183098778e+18 OP 
He_concentration_at_point_184____________________________________________ (f_nd_impurity_electrons1_184)_ 7.63447753784017408e+18 OP 
He_concentration_at_point_185____________________________________________ (f_nd_impurity_electrons1_185)_ 7.62991326423109939e+18 OP 
He_concentration_at_point_186____________________________________________ (f_nd_impurity_electrons1_186)_ 7.62531913428527616e+18 OP 
He_concentration_at_point_187____________________________________________ (f_nd_impurity_electrons1_187)_ 7.62069505030284288e+18 OP 
He_concentration_at_point_188____________________________________________ (f_nd_impurity_electrons1_188)_ 7.61604091359218995e+18 OP 
He_concentration_at_point_189____________________________________________ (f_nd_impurity_electrons1_189)_ 7.61135662445945139e+18 OP 
He_concentration_at_point_190____________________________________________ (f_nd_impurity_electrons1_190)_ 7.60664208219780096e+18 OP 
He_concentration_at_point_191____________________________________________ (f_nd_impurity_electrons1_191)_ 7.60189718507659878e+18 OP 
He_concentration_at_point_192____________________________________________ (f_nd_impurity_electrons1_192)_ 7.59712183033037824e+18 OP 
He_concentration_at_point_193____________________________________________ (f_nd_impurity_electrons1_193)_ 7.59231591414764237e+18 OP 
He_concentration_at_point_194____________________________________________ (f_nd_impurity_electrons1_194)_ 7.58747933165949952e+18 OP 
He_concentration_at_point_195____________________________________________ (f_nd_impurity_electrons1_195)_ 7.58261197692811264e+18 OP 
He_concentration_at_point_196____________________________________________ (f_nd_impurity_electrons1_196)_ 7.57771374293497446e+18 OP 
He_concentration_at_point_197____________________________________________ (f_nd_impurity_electrons1_197)_ 7.57278452156899226e+18 OP 
He_concentration_at_point_198____________________________________________ (f_nd_impurity_electrons1_198)_ 7.56782420361439232e+18 OP 
He_concentration_at_point_199____________________________________________ (f_nd_impurity_electrons1_199)_ 7.56283267873841971e+18 OP 
He_concentration_at_point_200____________________________________________ (f_nd_impurity_electrons1_200)_ 7.55780983547885978e+18 OP 
He_concentration_at_point_201____________________________________________ (f_nd_impurity_electrons1_201)_ 7.55275556123135386e+18 OP 
He_concentration_at_point_202____________________________________________ (f_nd_impurity_electrons1_202)_ 7.54766974223650509e+18 OP 
He_concentration_at_point_203____________________________________________ (f_nd_impurity_electrons1_203)_ 7.54255226356679578e+18 OP 
He_concentration_at_point_204____________________________________________ (f_nd_impurity_electrons1_204)_ 7.53740300911327334e+18 OP 
He_concentration_at_point_205____________________________________________ (f_nd_impurity_electrons1_205)_ 7.53222186157204787e+18 OP 
He_concentration_at_point_206____________________________________________ (f_nd_impurity_electrons1_206)_ 7.52700870243055002e+18 OP 
He_concentration_at_point_207____________________________________________ (f_nd_impurity_electrons1_207)_ 7.52176341195357491e+18 OP 
He_concentration_at_point_208____________________________________________ (f_nd_impurity_electrons1_208)_ 7.51648586916911104e+18 OP 
He_concentration_at_point_209____________________________________________ (f_nd_impurity_electrons1_209)_ 7.51117595185391514e+18 OP 
He_concentration_at_point_210____________________________________________ (f_nd_impurity_electrons1_210)_ 7.50583353651887718e+18 OP 
He_concentration_at_point_211____________________________________________ (f_nd_impurity_electrons1_211)_ 7.50045849839413146e+18 OP 
He_concentration_at_point_212____________________________________________ (f_nd_impurity_electrons1_212)_ 7.49505071141392384e+18 OP 
He_concentration_at_point_213____________________________________________ (f_nd_impurity_electrons1_213)_ 7.48961004820123750e+18 OP 
He_concentration_at_point_214____________________________________________ (f_nd_impurity_electrons1_214)_ 7.48413638005216666e+18 OP 
He_concentration_at_point_215____________________________________________ (f_nd_impurity_electrons1_215)_ 7.47862957692001792e+18 OP 
He_concentration_at_point_216____________________________________________ (f_nd_impurity_electrons1_216)_ 7.47308950739916390e+18 OP 
He_concentration_at_point_217____________________________________________ (f_nd_impurity_electrons1_217)_ 7.46751603870861824e+18 OP 
He_concentration_at_point_218____________________________________________ (f_nd_impurity_electrons1_218)_ 7.46190903667534438e+18 OP 
He_concentration_at_point_219____________________________________________ (f_nd_impurity_electrons1_219)_ 7.45626836571727770e+18 OP 
He_concentration_at_point_220____________________________________________ (f_nd_impurity_electrons1_220)_ 7.45059388882607206e+18 OP 
He_concentration_at_point_221____________________________________________ (f_nd_impurity_electrons1_221)_ 7.44488546754954035e+18 OP 
He_concentration_at_point_222____________________________________________ (f_nd_impurity_electrons1_222)_ 7.43914296197381939e+18 OP 
He_concentration_at_point_223____________________________________________ (f_nd_impurity_electrons1_223)_ 7.43336623070521139e+18 OP 
He_concentration_at_point_224____________________________________________ (f_nd_impurity_electrons1_224)_ 7.42755513085173658e+18 OP 
He_concentration_at_point_225____________________________________________ (f_nd_impurity_electrons1_225)_ 7.42170951800435610e+18 OP 
He_concentration_at_point_226____________________________________________ (f_nd_impurity_electrons1_226)_ 7.41582924621787955e+18 OP 
He_concentration_at_point_227____________________________________________ (f_nd_impurity_electrons1_227)_ 7.40991416799154893e+18 OP 
He_concentration_at_point_228____________________________________________ (f_nd_impurity_electrons1_228)_ 7.40396413424927846e+18 OP 
He_concentration_at_point_229____________________________________________ (f_nd_impurity_electrons1_229)_ 7.39797899431956787e+18 OP 
He_concentration_at_point_230____________________________________________ (f_nd_impurity_electrons1_230)_ 7.39195859591504896e+18 OP 
He_concentration_at_point_231____________________________________________ (f_nd_impurity_electrons1_231)_ 7.38590278511169126e+18 OP 
He_concentration_at_point_232____________________________________________ (f_nd_impurity_electrons1_232)_ 7.37981140632764109e+18 OP 
He_concentration_at_point_233____________________________________________ (f_nd_impurity_electrons1_233)_ 7.37368430230168371e+18 OP 
He_concentration_at_point_234____________________________________________ (f_nd_impurity_electrons1_234)_ 7.36752131407134003e+18 OP 
He_concentration_at_point_235____________________________________________ (f_nd_impurity_electrons1_235)_ 7.36132228095056282e+18 OP 
He_concentration_at_point_236____________________________________________ (f_nd_impurity_electrons1_236)_ 7.35508704050704691e+18 OP 
He_concentration_at_point_237____________________________________________ (f_nd_impurity_electrons1_237)_ 7.34881542853914010e+18 OP 
He_concentration_at_point_238____________________________________________ (f_nd_impurity_electrons1_238)_ 7.34250727905232896e+18 OP 
He_concentration_at_point_239____________________________________________ (f_nd_impurity_electrons1_239)_ 7.33616242423532032e+18 OP 
He_concentration_at_point_240____________________________________________ (f_nd_impurity_electrons1_240)_ 7.32978069443568230e+18 OP 
He_concentration_at_point_241____________________________________________ (f_nd_impurity_electrons1_241)_ 7.32336191813505229e+18 OP 
He_concentration_at_point_242____________________________________________ (f_nd_impurity_electrons1_242)_ 7.31690592192389632e+18 OP 
He_concentration_at_point_243____________________________________________ (f_nd_impurity_electrons1_243)_ 7.31041253047581389e+18 OP 
He_concentration_at_point_244____________________________________________ (f_nd_impurity_electrons1_244)_ 7.30388156652135834e+18 OP 
He_concentration_at_point_245____________________________________________ (f_nd_impurity_electrons1_245)_ 7.29731285082140979e+18 OP 
He_concentration_at_point_246____________________________________________ (f_nd_impurity_electrons1_246)_ 7.29070620214002790e+18 OP 
He_concentration_at_point_247____________________________________________ (f_nd_impurity_electrons1_247)_ 7.28406143721682739e+18 OP 
He_concentration_at_point_248____________________________________________ (f_nd_impurity_electrons1_248)_ 7.27737837073883443e+18 OP 
He_concentration_at_point_249____________________________________________ (f_nd_impurity_electrons1_249)_ 7.27065681531181978e+18 OP 
He_concentration_at_point_250____________________________________________ (f_nd_impurity_electrons1_250)_ 7.26389658143110451e+18 OP 
He_concentration_at_point_251____________________________________________ (f_nd_impurity_electrons1_251)_ 7.25709747745181389e+18 OP 
He_concentration_at_point_252____________________________________________ (f_nd_impurity_electrons1_252)_ 7.25025930955857920e+18 OP 
He_concentration_at_point_253____________________________________________ (f_nd_impurity_electrons1_253)_ 7.24338188173466522e+18 OP 
He_concentration_at_point_254____________________________________________ (f_nd_impurity_electrons1_254)_ 7.23646499573052006e+18 OP 
He_concentration_at_point_255____________________________________________ (f_nd_impurity_electrons1_255)_ 7.22950845103171584e+18 OP 
He_concentration_at_point_256____________________________________________ (f_nd_impurity_electrons1_256)_ 7.22251204482629939e+18 OP 
He_concentration_at_point_257____________________________________________ (f_nd_impurity_electrons1_257)_ 7.21547557197149286e+18 OP 
He_concentration_at_point_258____________________________________________ (f_nd_impurity_electrons1_258)_ 7.20839882495978598e+18 OP 
He_concentration_at_point_259____________________________________________ (f_nd_impurity_electrons1_259)_ 7.20128159388434125e+18 OP 
He_concentration_at_point_260____________________________________________ (f_nd_impurity_electrons1_260)_ 7.19412366640376320e+18 OP 
He_concentration_at_point_261____________________________________________ (f_nd_impurity_electrons1_261)_ 7.18692482770615501e+18 OP 
He_concentration_at_point_262____________________________________________ (f_nd_impurity_electrons1_262)_ 7.17968486047249408e+18 OP 
He_concentration_at_point_263____________________________________________ (f_nd_impurity_electrons1_263)_ 7.17240354483927859e+18 OP 
He_concentration_at_point_264____________________________________________ (f_nd_impurity_electrons1_264)_ 7.16508065836044902e+18 OP 
He_concentration_at_point_265____________________________________________ (f_nd_impurity_electrons1_265)_ 7.15771597596854886e+18 OP 
He_concentration_at_point_266____________________________________________ (f_nd_impurity_electrons1_266)_ 7.15030926993511936e+18 OP 
He_concentration_at_point_267____________________________________________ (f_nd_impurity_electrons1_267)_ 7.14286030983031501e+18 OP 
He_concentration_at_point_268____________________________________________ (f_nd_impurity_electrons1_268)_ 7.13536886248169267e+18 OP 
He_concentration_at_point_269____________________________________________ (f_nd_impurity_electrons1_269)_ 7.12783469193219379e+18 OP 
He_concentration_at_point_270____________________________________________ (f_nd_impurity_electrons1_270)_ 7.12025755939726029e+18 OP 
He_concentration_at_point_271____________________________________________ (f_nd_impurity_electrons1_271)_ 7.11263722322110771e+18 OP 
He_concentration_at_point_272____________________________________________ (f_nd_impurity_electrons1_272)_ 7.10497343883207885e+18 OP 
He_concentration_at_point_273____________________________________________ (f_nd_impurity_electrons1_273)_ 7.09726595869711462e+18 OP 
He_concentration_at_point_274____________________________________________ (f_nd_impurity_electrons1_274)_ 7.08951453227526861e+18 OP 
He_concentration_at_point_275____________________________________________ (f_nd_impurity_electrons1_275)_ 7.08171890597028966e+18 OP 
He_concentration_at_point_276____________________________________________ (f_nd_impurity_electrons1_276)_ 7.07387882308219187e+18 OP 
He_concentration_at_point_277____________________________________________ (f_nd_impurity_electrons1_277)_ 7.06599402375784858e+18 OP 
He_concentration_at_point_278____________________________________________ (f_nd_impurity_electrons1_278)_ 7.05806424494054502e+18 OP 
He_concentration_at_point_279____________________________________________ (f_nd_impurity_electrons1_279)_ 7.05008922031845786e+18 OP 
He_concentration_at_point_280____________________________________________ (f_nd_impurity_electrons1_280)_ 7.04206868027208499e+18 OP 
He_concentration_at_point_281____________________________________________ (f_nd_impurity_electrons1_281)_ 7.03400235182053274e+18 OP 
He_concentration_at_point_282____________________________________________ (f_nd_impurity_electrons1_282)_ 7.02588995856667750e+18 OP 
He_concentration_at_point_283____________________________________________ (f_nd_impurity_electrons1_283)_ 7.01773122064115200e+18 OP 
He_concentration_at_point_284____________________________________________ (f_nd_impurity_electrons1_284)_ 7.00952585464514458e+18 OP 
He_concentration_at_point_285____________________________________________ (f_nd_impurity_electrons1_285)_ 7.00127357359194317e+18 OP 
He_concentration_at_point_286____________________________________________ (f_nd_impurity_electrons1_286)_ 6.99297408684724224e+18 OP 
He_concentration_at_point_287____________________________________________ (f_nd_impurity_electrons1_287)_ 6.98462710006812979e+18 OP 
He_concentration_at_point_288____________________________________________ (f_nd_impurity_electrons1_288)_ 6.97623231514076262e+18 OP 
He_concentration_at_point_289____________________________________________ (f_nd_impurity_electrons1_289)_ 6.96778943011666125e+18 OP 
He_concentration_at_point_290____________________________________________ (f_nd_impurity_electrons1_290)_ 6.95929813914760909e+18 OP 
He_concentration_at_point_291____________________________________________ (f_nd_impurity_electrons1_291)_ 6.95075813241911091e+18 OP 
He_concentration_at_point_292____________________________________________ (f_nd_impurity_electrons1_292)_ 6.94216909608236442e+18 OP 
He_concentration_at_point_293____________________________________________ (f_nd_impurity_electrons1_293)_ 6.93353071218472346e+18 OP 
He_concentration_at_point_294____________________________________________ (f_nd_impurity_electrons1_294)_ 6.92484265859859251e+18 OP 
He_concentration_at_point_295____________________________________________ (f_nd_impurity_electrons1_295)_ 6.91610460894871757e+18 OP 
He_concentration_at_point_296____________________________________________ (f_nd_impurity_electrons1_296)_ 6.90731623253783859e+18 OP 
He_concentration_at_point_297____________________________________________ (f_nd_impurity_electrons1_297)_ 6.89847719427063501e+18 OP 
He_concentration_at_point_298____________________________________________ (f_nd_impurity_electrons1_298)_ 6.88958715457594061e+18 OP 
He_concentration_at_point_299____________________________________________ (f_nd_impurity_electrons1_299)_ 6.88064576932716646e+18 OP 
He_concentration_at_point_300____________________________________________ (f_nd_impurity_electrons1_300)_ 6.87165268976088986e+18 OP 
He_concentration_at_point_301____________________________________________ (f_nd_impurity_electrons1_301)_ 6.86260756239353856e+18 OP 
He_concentration_at_point_302____________________________________________ (f_nd_impurity_electrons1_302)_ 6.85351002893615002e+18 OP 
He_concentration_at_point_303____________________________________________ (f_nd_impurity_electrons1_303)_ 6.84435972620711834e+18 OP 
He_concentration_at_point_304____________________________________________ (f_nd_impurity_electrons1_304)_ 6.83515628604288102e+18 OP 
He_concentration_at_point_305____________________________________________ (f_nd_impurity_electrons1_305)_ 6.82589933520650854e+18 OP 
He_concentration_at_point_306____________________________________________ (f_nd_impurity_electrons1_306)_ 6.81658849529409229e+18 OP 
He_concentration_at_point_307____________________________________________ (f_nd_impurity_electrons1_307)_ 6.80722338263890944e+18 OP 
He_concentration_at_point_308____________________________________________ (f_nd_impurity_electrons1_308)_ 6.79780360821327770e+18 OP 
He_concentration_at_point_309____________________________________________ (f_nd_impurity_electrons1_309)_ 6.78832877752802714e+18 OP 
He_concentration_at_point_310____________________________________________ (f_nd_impurity_electrons1_310)_ 6.77879849052954726e+18 OP 
He_concentration_at_point_311____________________________________________ (f_nd_impurity_electrons1_311)_ 6.76921234149429965e+18 OP 
He_concentration_at_point_312____________________________________________ (f_nd_impurity_electrons1_312)_ 6.75956991892074291e+18 OP 
He_concentration_at_point_313____________________________________________ (f_nd_impurity_electrons1_313)_ 6.74987080541860352e+18 OP 
He_concentration_at_point_314____________________________________________ (f_nd_impurity_electrons1_314)_ 6.74011457759537050e+18 OP 
He_concentration_at_point_315____________________________________________ (f_nd_impurity_electrons1_315)_ 6.73030080593998131e+18 OP 
He_concentration_at_point_316____________________________________________ (f_nd_impurity_electrons1_316)_ 6.72042905470358118e+18 OP 
He_concentration_at_point_317____________________________________________ (f_nd_impurity_electrons1_317)_ 6.71049888177726054e+18 OP 
He_concentration_at_point_318____________________________________________ (f_nd_impurity_electrons1_318)_ 6.70050983856671027e+18 OP 
He_concentration_at_point_319____________________________________________ (f_nd_impurity_electrons1_319)_ 6.69046146986366976e+18 OP 
He_concentration_at_point_320____________________________________________ (f_nd_impurity_electrons1_320)_ 6.68035331371407258e+18 OP 
He_concentration_at_point_321____________________________________________ (f_nd_impurity_electrons1_321)_ 6.67018490128280269e+18 OP 
He_concentration_at_point_322____________________________________________ (f_nd_impurity_electrons1_322)_ 6.65995575671493530e+18 OP 
He_concentration_at_point_323____________________________________________ (f_nd_impurity_electrons1_323)_ 6.64966539699336192e+18 OP 
He_concentration_at_point_324____________________________________________ (f_nd_impurity_electrons1_324)_ 6.63931333179267072e+18 OP 
He_concentration_at_point_325____________________________________________ (f_nd_impurity_electrons1_325)_ 6.62889906332919808e+18 OP 
He_concentration_at_point_326____________________________________________ (f_nd_impurity_electrons1_326)_ 6.61842208620706611e+18 OP 
He_concentration_at_point_327____________________________________________ (f_nd_impurity_electrons1_327)_ 6.60788188726014566e+18 OP 
He_concentration_at_point_328____________________________________________ (f_nd_impurity_electrons1_328)_ 6.59727794538975232e+18 OP 
He_concentration_at_point_329____________________________________________ (f_nd_impurity_electrons1_329)_ 6.58660973139798528e+18 OP 
He_concentration_at_point_330____________________________________________ (f_nd_impurity_electrons1_330)_ 6.57587670781651661e+18 OP 
He_concentration_at_point_331____________________________________________ (f_nd_impurity_electrons1_331)_ 6.56507832873072026e+18 OP 
He_concentration_at_point_332____________________________________________ (f_nd_impurity_electrons1_332)_ 6.55421403959897702e+18 OP 
He_concentration_at_point_333____________________________________________ (f_nd_impurity_electrons1_333)_ 6.54328327706695680e+18 OP 
He_concentration_at_point_334____________________________________________ (f_nd_impurity_electrons1_334)_ 6.53228546877677056e+18 OP 
He_concentration_at_point_335____________________________________________ (f_nd_impurity_electrons1_335)_ 6.52122003317076275e+18 OP 
He_concentration_at_point_336____________________________________________ (f_nd_impurity_electrons1_336)_ 6.51008637928979251e+18 OP 
He_concentration_at_point_337____________________________________________ (f_nd_impurity_electrons1_337)_ 6.49888390656579994e+18 OP 
He_concentration_at_point_338____________________________________________ (f_nd_impurity_electrons1_338)_ 6.48761200460847104e+18 OP 
He_concentration_at_point_339____________________________________________ (f_nd_impurity_electrons1_339)_ 6.47627005298576896e+18 OP 
He_concentration_at_point_340____________________________________________ (f_nd_impurity_electrons1_340)_ 6.46485742099816448e+18 OP 
He_concentration_at_point_341____________________________________________ (f_nd_impurity_electrons1_341)_ 6.45337346744629043e+18 OP 
He_concentration_at_point_342____________________________________________ (f_nd_impurity_electrons1_342)_ 6.44181754039182643e+18 OP 
He_concentration_at_point_343____________________________________________ (f_nd_impurity_electrons1_343)_ 6.43018897691134157e+18 OP 
He_concentration_at_point_344____________________________________________ (f_nd_impurity_electrons1_344)_ 6.41848710284287386e+18 OP 
He_concentration_at_point_345____________________________________________ (f_nd_impurity_electrons1_345)_ 6.40671123252495770e+18 OP 
He_concentration_at_point_346____________________________________________ (f_nd_impurity_electrons1_346)_ 6.39486066852782694e+18 OP 
He_concentration_at_point_347____________________________________________ (f_nd_impurity_electrons1_347)_ 6.38293470137652531e+18 OP 
He_concentration_at_point_348____________________________________________ (f_nd_impurity_electrons1_348)_ 6.37093260926560563e+18 OP 
He_concentration_at_point_349____________________________________________ (f_nd_impurity_electrons1_349)_ 6.35885365776511283e+18 OP 
He_concentration_at_point_350____________________________________________ (f_nd_impurity_electrons1_350)_ 6.34669709951752499e+18 OP 
He_concentration_at_point_351____________________________________________ (f_nd_impurity_electrons1_351)_ 6.33446217392531456e+18 OP 
He_concentration_at_point_352____________________________________________ (f_nd_impurity_electrons1_352)_ 6.32214810682877235e+18 OP 
He_concentration_at_point_353____________________________________________ (f_nd_impurity_electrons1_353)_ 6.30975411017370931e+18 OP 
He_concentration_at_point_354____________________________________________ (f_nd_impurity_electrons1_354)_ 6.29727938166867866e+18 OP 
He_concentration_at_point_355____________________________________________ (f_nd_impurity_electrons1_355)_ 6.28472310443127501e+18 OP 
He_concentration_at_point_356____________________________________________ (f_nd_impurity_electrons1_356)_ 6.27208444662312346e+18 OP 
He_concentration_at_point_357____________________________________________ (f_nd_impurity_electrons1_357)_ 6.25936256107307315e+18 OP 
He_concentration_at_point_358____________________________________________ (f_nd_impurity_electrons1_358)_ 6.24655658488817152e+18 OP 
He_concentration_at_point_359____________________________________________ (f_nd_impurity_electrons1_359)_ 6.23366563905190605e+18 OP 
He_concentration_at_point_360____________________________________________ (f_nd_impurity_electrons1_360)_ 6.22068882800919757e+18 OP 
He_concentration_at_point_361____________________________________________ (f_nd_impurity_electrons1_361)_ 6.20762523923765555e+18 OP 
He_concentration_at_point_362____________________________________________ (f_nd_impurity_electrons1_362)_ 6.19447394280446054e+18 OP 
He_concentration_at_point_363____________________________________________ (f_nd_impurity_electrons1_363)_ 6.18123399090837709e+18 OP 
He_concentration_at_point_364____________________________________________ (f_nd_impurity_electrons1_364)_ 6.16790441740620186e+18 OP 
He_concentration_at_point_365____________________________________________ (f_nd_impurity_electrons1_365)_ 6.15448423732304384e+18 OP 
He_concentration_at_point_366____________________________________________ (f_nd_impurity_electrons1_366)_ 6.14097244634576589e+18 OP 
He_concentration_at_point_367____________________________________________ (f_nd_impurity_electrons1_367)_ 6.12736802029884211e+18 OP 
He_concentration_at_point_368____________________________________________ (f_nd_impurity_electrons1_368)_ 6.11366991460191949e+18 OP 
He_concentration_at_point_369____________________________________________ (f_nd_impurity_electrons1_369)_ 6.09987706370827162e+18 OP 
He_concentration_at_point_370____________________________________________ (f_nd_impurity_electrons1_370)_ 6.08598838052335923e+18 OP 
He_concentration_at_point_371____________________________________________ (f_nd_impurity_electrons1_371)_ 6.07200275580257690e+18 OP 
He_concentration_at_point_372____________________________________________ (f_nd_impurity_electrons1_372)_ 6.05791905752732262e+18 OP 
He_concentration_at_point_373____________________________________________ (f_nd_impurity_electrons1_373)_ 6.04373613025842586e+18 OP 
He_concentration_at_point_374____________________________________________ (f_nd_impurity_electrons1_374)_ 6.02945279446588416e+18 OP 
He_concentration_at_point_375____________________________________________ (f_nd_impurity_electrons1_375)_ 6.01506784583391232e+18 OP 
He_concentration_at_point_376____________________________________________ (f_nd_impurity_electrons1_376)_ 6.00058005454013030e+18 OP 
He_concentration_at_point_377____________________________________________ (f_nd_impurity_electrons1_377)_ 5.98598816450774528e+18 OP 
He_concentration_at_point_378____________________________________________ (f_nd_impurity_electrons1_378)_ 5.97129089262946611e+18 OP 
He_concentration_at_point_379____________________________________________ (f_nd_impurity_electrons1_379)_ 5.95648692796186010e+18 OP 
He_concentration_at_point_380____________________________________________ (f_nd_impurity_electrons1_380)_ 5.94157493088874906e+18 OP 
He_concentration_at_point_381____________________________________________ (f_nd_impurity_electrons1_381)_ 5.92655353225220915e+18 OP 
He_concentration_at_point_382____________________________________________ (f_nd_impurity_electrons1_382)_ 5.91142133244961485e+18 OP 
He_concentration_at_point_383____________________________________________ (f_nd_impurity_electrons1_383)_ 5.89617690049511014e+18 OP 
He_concentration_at_point_384____________________________________________ (f_nd_impurity_electrons1_384)_ 5.88081877304378982e+18 OP 
He_concentration_at_point_385____________________________________________ (f_nd_impurity_electrons1_385)_ 5.86534545337676902e+18 OP 
He_concentration_at_point_386____________________________________________ (f_nd_impurity_electrons1_386)_ 5.84975541034521498e+18 OP 
He_concentration_at_point_387____________________________________________ (f_nd_impurity_electrons1_387)_ 5.83404707727131853e+18 OP 
He_concentration_at_point_388____________________________________________ (f_nd_impurity_electrons1_388)_ 5.81821885080402227e+18 OP 
He_concentration_at_point_389____________________________________________ (f_nd_impurity_electrons1_389)_ 5.80226908972726682e+18 OP 
He_concentration_at_point_390____________________________________________ (f_nd_impurity_electrons1_390)_ 5.78619611371827917e+18 OP 
