# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g0078bb360" 
Date_of_run______________________________________________________________ (date)_________________________ "03/02/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:17" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "EU-DEMO LAR 2023 baseline" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/low_aspect_ratio_DEMO.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________          -14 
# Numerics #
# PROCESS found a feasible solution #
Beta_toroidal_profile_at_point_237_______________________________________ beta_thermal_toroidal_profile237_ 3.23340051367931730e-02 
Beta_toroidal_profile_at_point_238_______________________________________ beta_thermal_toroidal_profile238_ 3.25451977471573062e-02 
Beta_toroidal_profile_at_point_239_______________________________________ beta_thermal_toroidal_profile239_ 3.27568370277475790e-02 
Beta_toroidal_profile_at_point_240_______________________________________ beta_thermal_toroidal_profile240_ 3.29689180935232029e-02 
Beta_toroidal_profile_at_point_241_______________________________________ beta_thermal_toroidal_profile241_ 3.31814360381697884e-02 
Beta_toroidal_profile_at_point_242_______________________________________ beta_thermal_toroidal_profile242_ 3.33943859341855470e-02 
Beta_toroidal_profile_at_point_243_______________________________________ beta_thermal_toroidal_profile243_ 3.36077628329684713e-02 
Beta_toroidal_profile_at_point_244_______________________________________ beta_thermal_toroidal_profile244_ 3.38215617649047784e-02 
Beta_toroidal_profile_at_point_245_______________________________________ beta_thermal_toroidal_profile245_ 3.40357777394582478e-02 
Beta_toroidal_profile_at_point_246_______________________________________ beta_thermal_toroidal_profile246_ 3.42504057452609340e-02 
Beta_toroidal_profile_at_point_247_______________________________________ beta_thermal_toroidal_profile247_ 3.44654407502046900e-02 
Beta_toroidal_profile_at_point_248_______________________________________ beta_thermal_toroidal_profile248_ 3.46808777015339686e-02 
Beta_toroidal_profile_at_point_249_______________________________________ beta_thermal_toroidal_profile249_ 3.48967115259395180e-02 
Beta_toroidal_profile_at_point_250_______________________________________ beta_thermal_toroidal_profile250_ 3.51129371296533474e-02 
Beta_toroidal_profile_at_point_251_______________________________________ beta_thermal_toroidal_profile251_ 3.53295493985444145e-02 
Beta_toroidal_profile_at_point_252_______________________________________ beta_thermal_toroidal_profile252_ 3.55465431982156591e-02 
Beta_toroidal_profile_at_point_253_______________________________________ beta_thermal_toroidal_profile253_ 3.57639133741018411e-02 
Beta_toroidal_profile_at_point_254_______________________________________ beta_thermal_toroidal_profile254_ 3.59816547515685523e-02 
Beta_toroidal_profile_at_point_255_______________________________________ beta_thermal_toroidal_profile255_ 3.61997621360120175e-02 
Beta_toroidal_profile_at_point_256_______________________________________ beta_thermal_toroidal_profile256_ 3.64182303129601259e-02 
Beta_toroidal_profile_at_point_257_______________________________________ beta_thermal_toroidal_profile257_ 3.66370540481742168e-02 
Beta_toroidal_profile_at_point_258_______________________________________ beta_thermal_toroidal_profile258_ 3.68562280877520534e-02 
Beta_toroidal_profile_at_point_259_______________________________________ beta_thermal_toroidal_profile259_ 3.70757471582315659e-02 
Beta_toroidal_profile_at_point_260_______________________________________ beta_thermal_toroidal_profile260_ 3.72956059666956496e-02 
Beta_toroidal_profile_at_point_261_______________________________________ beta_thermal_toroidal_profile261_ 3.75157992008779695e-02 
Beta_toroidal_profile_at_point_262_______________________________________ beta_thermal_toroidal_profile262_ 3.77363215292695342e-02 
Beta_toroidal_profile_at_point_263_______________________________________ beta_thermal_toroidal_profile263_ 3.79571676012262771e-02 
Beta_toroidal_profile_at_point_264_______________________________________ beta_thermal_toroidal_profile264_ 3.81783320470777884e-02 
Beta_toroidal_profile_at_point_265_______________________________________ beta_thermal_toroidal_profile265_ 3.83998094782364088e-02 
Beta_toroidal_profile_at_point_266_______________________________________ beta_thermal_toroidal_profile266_ 3.86215944873078837e-02 
Beta_toroidal_profile_at_point_267_______________________________________ beta_thermal_toroidal_profile267_ 3.88436816482024272e-02 
Beta_toroidal_profile_at_point_268_______________________________________ beta_thermal_toroidal_profile268_ 3.90660655162469728e-02 
Beta_toroidal_profile_at_point_269_______________________________________ beta_thermal_toroidal_profile269_ 3.92887406282980411e-02 
Beta_toroidal_profile_at_point_270_______________________________________ beta_thermal_toroidal_profile270_ 3.95117015028558158e-02 
Beta_toroidal_profile_at_point_271_______________________________________ beta_thermal_toroidal_profile271_ 3.97349426401788150e-02 
Beta_toroidal_profile_at_point_272_______________________________________ beta_thermal_toroidal_profile272_ 3.99584585223995564e-02 
Beta_toroidal_profile_at_point_273_______________________________________ beta_thermal_toroidal_profile273_ 4.01822436136410957e-02 
Beta_toroidal_profile_at_point_274_______________________________________ beta_thermal_toroidal_profile274_ 4.04062923601343077e-02 
Beta_toroidal_profile_at_point_275_______________________________________ beta_thermal_toroidal_profile275_ 4.06305991903360975e-02 
Beta_toroidal_profile_at_point_276_______________________________________ beta_thermal_toroidal_profile276_ 4.08551585150485688e-02 
Beta_toroidal_profile_at_point_277_______________________________________ beta_thermal_toroidal_profile277_ 4.10799647275387550e-02 
Beta_toroidal_profile_at_point_278_______________________________________ beta_thermal_toroidal_profile278_ 4.13050122036593623e-02 
Beta_toroidal_profile_at_point_279_______________________________________ beta_thermal_toroidal_profile279_ 4.15302953019703464e-02 
Beta_toroidal_profile_at_point_280_______________________________________ beta_thermal_toroidal_profile280_ 4.17558083638612382e-02 
Beta_toroidal_profile_at_point_281_______________________________________ beta_thermal_toroidal_profile281_ 4.19815457136743092e-02 
Beta_toroidal_profile_at_point_282_______________________________________ beta_thermal_toroidal_profile282_ 4.22075016588285210e-02 
Beta_toroidal_profile_at_point_283_______________________________________ beta_thermal_toroidal_profile283_ 4.24336704899443487e-02 
Beta_toroidal_profile_at_point_284_______________________________________ beta_thermal_toroidal_profile284_ 4.26600464809692853e-02 
Beta_toroidal_profile_at_point_285_______________________________________ beta_thermal_toroidal_profile285_ 4.28866238893042540e-02 
Beta_toroidal_profile_at_point_286_______________________________________ beta_thermal_toroidal_profile286_ 4.31133969559307773e-02 
Beta_toroidal_profile_at_point_287_______________________________________ beta_thermal_toroidal_profile287_ 4.33403599055388403e-02 
Beta_toroidal_profile_at_point_288_______________________________________ beta_thermal_toroidal_profile288_ 4.35675069466556139e-02 
Beta_toroidal_profile_at_point_289_______________________________________ beta_thermal_toroidal_profile289_ 4.37948322717750319e-02 
Beta_toroidal_profile_at_point_290_______________________________________ beta_thermal_toroidal_profile290_ 4.40223300574878601e-02 
Beta_toroidal_profile_at_point_291_______________________________________ beta_thermal_toroidal_profile291_ 4.42499944646129531e-02 
Beta_toroidal_profile_at_point_292_______________________________________ beta_thermal_toroidal_profile292_ 4.44778196383287458e-02 
Beta_toroidal_profile_at_point_293_______________________________________ beta_thermal_toroidal_profile293_ 4.47057997083059808e-02 
Beta_toroidal_profile_at_point_294_______________________________________ beta_thermal_toroidal_profile294_ 4.49339287888409489e-02 
Beta_toroidal_profile_at_point_295_______________________________________ beta_thermal_toroidal_profile295_ 4.51622009789894308e-02 
Beta_toroidal_profile_at_point_296_______________________________________ beta_thermal_toroidal_profile296_ 4.53906103627015542e-02 
Beta_toroidal_profile_at_point_297_______________________________________ beta_thermal_toroidal_profile297_ 4.56191510089572136e-02 
Beta_toroidal_profile_at_point_298_______________________________________ beta_thermal_toroidal_profile298_ 4.58478169719023637e-02 
Beta_toroidal_profile_at_point_299_______________________________________ beta_thermal_toroidal_profile299_ 4.60766022909859380e-02 
Beta_toroidal_profile_at_point_300_______________________________________ beta_thermal_toroidal_profile300_ 4.63055009910975923e-02 
Beta_toroidal_profile_at_point_301_______________________________________ beta_thermal_toroidal_profile301_ 4.65345070827059837e-02 
Beta_toroidal_profile_at_point_302_______________________________________ beta_thermal_toroidal_profile302_ 4.67636145619980959e-02 
Beta_toroidal_profile_at_point_303_______________________________________ beta_thermal_toroidal_profile303_ 4.69928174110188432e-02 
Beta_toroidal_profile_at_point_304_______________________________________ beta_thermal_toroidal_profile304_ 4.72221095978118122e-02 
Beta_toroidal_profile_at_point_305_______________________________________ beta_thermal_toroidal_profile305_ 4.74514850765604818e-02 
Beta_toroidal_profile_at_point_306_______________________________________ beta_thermal_toroidal_profile306_ 4.76809377877299920e-02 
Beta_toroidal_profile_at_point_307_______________________________________ beta_thermal_toroidal_profile307_ 4.79104616582100296e-02 
Beta_toroidal_profile_at_point_308_______________________________________ beta_thermal_toroidal_profile308_ 4.81400506014581023e-02 
Beta_toroidal_profile_at_point_309_______________________________________ beta_thermal_toroidal_profile309_ 4.83696985176434655e-02 
Beta_toroidal_profile_at_point_310_______________________________________ beta_thermal_toroidal_profile310_ 4.85993992937920616e-02 
Beta_toroidal_profile_at_point_311_______________________________________ beta_thermal_toroidal_profile311_ 4.88291468039316542e-02 
Beta_toroidal_profile_at_point_312_______________________________________ beta_thermal_toroidal_profile312_ 4.90589349092382179e-02 
Beta_toroidal_profile_at_point_313_______________________________________ beta_thermal_toroidal_profile313_ 4.92887574581825083e-02 
Beta_toroidal_profile_at_point_314_______________________________________ beta_thermal_toroidal_profile314_ 4.95186082866774721e-02 
Beta_toroidal_profile_at_point_315_______________________________________ beta_thermal_toroidal_profile315_ 4.97484812182265659e-02 
Beta_toroidal_profile_at_point_316_______________________________________ beta_thermal_toroidal_profile316_ 4.99783700640723111e-02 
Beta_toroidal_profile_at_point_317_______________________________________ beta_thermal_toroidal_profile317_ 5.02082686233459169e-02 
Beta_toroidal_profile_at_point_318_______________________________________ beta_thermal_toroidal_profile318_ 5.04381706832172580e-02 
Beta_toroidal_profile_at_point_319_______________________________________ beta_thermal_toroidal_profile319_ 5.06680700190456496e-02 
Beta_toroidal_profile_at_point_320_______________________________________ beta_thermal_toroidal_profile320_ 5.08979603945313580e-02 
Beta_toroidal_profile_at_point_321_______________________________________ beta_thermal_toroidal_profile321_ 5.11278355618675628e-02 
Beta_toroidal_profile_at_point_322_______________________________________ beta_thermal_toroidal_profile322_ 5.13576892618931233e-02 
Beta_toroidal_profile_at_point_323_______________________________________ beta_thermal_toroidal_profile323_ 5.15875152242459487e-02 
Beta_toroidal_profile_at_point_324_______________________________________ beta_thermal_toroidal_profile324_ 5.18173071675169308e-02 
Beta_toroidal_profile_at_point_325_______________________________________ beta_thermal_toroidal_profile325_ 5.20470587994046885e-02 
Beta_toroidal_profile_at_point_326_______________________________________ beta_thermal_toroidal_profile326_ 5.22767638168707416e-02 
Beta_toroidal_profile_at_point_327_______________________________________ beta_thermal_toroidal_profile327_ 5.25064159062955116e-02 
Beta_toroidal_profile_at_point_328_______________________________________ beta_thermal_toroidal_profile328_ 5.27360087436347172e-02 
Beta_toroidal_profile_at_point_329_______________________________________ beta_thermal_toroidal_profile329_ 5.29655359945768456e-02 
Beta_toroidal_profile_at_point_330_______________________________________ beta_thermal_toroidal_profile330_ 5.31949913147004919e-02 
Beta_toroidal_profile_at_point_331_______________________________________ beta_thermal_toroidal_profile331_ 5.34243683496331834e-02 
Beta_toroidal_profile_at_point_332_______________________________________ beta_thermal_toroidal_profile332_ 5.36536607352101902e-02 
Beta_toroidal_profile_at_point_333_______________________________________ beta_thermal_toroidal_profile333_ 5.38828620976342168e-02 
Beta_toroidal_profile_at_point_334_______________________________________ beta_thermal_toroidal_profile334_ 5.41119660536357114e-02 
Beta_toroidal_profile_at_point_335_______________________________________ beta_thermal_toroidal_profile335_ 5.43409662106336053e-02 
Beta_toroidal_profile_at_point_336_______________________________________ beta_thermal_toroidal_profile336_ 5.45698561668969545e-02 
Beta_toroidal_profile_at_point_337_______________________________________ beta_thermal_toroidal_profile337_ 5.47986295117069352e-02 
Beta_toroidal_profile_at_point_338_______________________________________ beta_thermal_toroidal_profile338_ 5.50272798255194082e-02 
Beta_toroidal_profile_at_point_339_______________________________________ beta_thermal_toroidal_profile339_ 5.52558006801285029e-02 
Beta_toroidal_profile_at_point_340_______________________________________ beta_thermal_toroidal_profile340_ 5.54841856388302093e-02 
Beta_toroidal_profile_at_point_341_______________________________________ beta_thermal_toroidal_profile341_ 5.57124282565868711e-02 
Beta_toroidal_profile_at_point_342_______________________________________ beta_thermal_toroidal_profile342_ 5.59405220801924633e-02 
Beta_toroidal_profile_at_point_343_______________________________________ beta_thermal_toroidal_profile343_ 5.61684606484379664e-02 
Beta_toroidal_profile_at_point_344_______________________________________ beta_thermal_toroidal_profile344_ 5.63962374922777898e-02 
Beta_toroidal_profile_at_point_345_______________________________________ beta_thermal_toroidal_profile345_ 5.66238461349965264e-02 
Beta_toroidal_profile_at_point_346_______________________________________ beta_thermal_toroidal_profile346_ 5.68512800923763190e-02 
Beta_toroidal_profile_at_point_347_______________________________________ beta_thermal_toroidal_profile347_ 5.70785328728648372e-02 
Beta_toroidal_profile_at_point_348_______________________________________ beta_thermal_toroidal_profile348_ 5.73055979777439203e-02 
Beta_toroidal_profile_at_point_349_______________________________________ beta_thermal_toroidal_profile349_ 5.75324689012984905e-02 
Beta_toroidal_profile_at_point_350_______________________________________ beta_thermal_toroidal_profile350_ 5.77591391309864657e-02 
Beta_toroidal_profile_at_point_351_______________________________________ beta_thermal_toroidal_profile351_ 5.79856021476088390e-02 
Beta_toroidal_profile_at_point_352_______________________________________ beta_thermal_toroidal_profile352_ 5.82118514254806665e-02 
Beta_toroidal_profile_at_point_353_______________________________________ beta_thermal_toroidal_profile353_ 5.84378804326022572e-02 
Beta_toroidal_profile_at_point_354_______________________________________ beta_thermal_toroidal_profile354_ 5.86636826308312362e-02 
Beta_toroidal_profile_at_point_355_______________________________________ beta_thermal_toroidal_profile355_ 5.88892514760549768e-02 
Beta_toroidal_profile_at_point_356_______________________________________ beta_thermal_toroidal_profile356_ 5.91145804183637463e-02 
Beta_toroidal_profile_at_point_357_______________________________________ beta_thermal_toroidal_profile357_ 5.93396629022241232e-02 
Beta_toroidal_profile_at_point_358_______________________________________ beta_thermal_toroidal_profile358_ 5.95644923666534265e-02 
Beta_toroidal_profile_at_point_359_______________________________________ beta_thermal_toroidal_profile359_ 5.97890622453941187e-02 
Beta_toroidal_profile_at_point_360_______________________________________ beta_thermal_toroidal_profile360_ 6.00133659670891301e-02 
Beta_toroidal_profile_at_point_361_______________________________________ beta_thermal_toroidal_profile361_ 6.02373969554577671e-02 
Beta_toroidal_profile_at_point_362_______________________________________ beta_thermal_toroidal_profile362_ 6.04611486294718767e-02 
Beta_toroidal_profile_at_point_363_______________________________________ beta_thermal_toroidal_profile363_ 6.06846144035328230e-02 
Beta_toroidal_profile_at_point_364_______________________________________ beta_thermal_toroidal_profile364_ 6.09077876876487415e-02 
Beta_toroidal_profile_at_point_365_______________________________________ beta_thermal_toroidal_profile365_ 6.11306618876125210e-02 
Beta_toroidal_profile_at_point_366_______________________________________ beta_thermal_toroidal_profile366_ 6.13532304051803146e-02 
Beta_toroidal_profile_at_point_367_______________________________________ beta_thermal_toroidal_profile367_ 6.15754866382503679e-02 
Beta_toroidal_profile_at_point_368_______________________________________ beta_thermal_toroidal_profile368_ 6.17974239810426262e-02 
Beta_toroidal_profile_at_point_369_______________________________________ beta_thermal_toroidal_profile369_ 6.20190358242787773e-02 
Beta_toroidal_profile_at_point_370_______________________________________ beta_thermal_toroidal_profile370_ 6.22403155553625520e-02 
Beta_toroidal_profile_at_point_371_______________________________________ beta_thermal_toroidal_profile371_ 6.24612565585611415e-02 
Beta_toroidal_profile_at_point_372_______________________________________ beta_thermal_toroidal_profile372_ 6.26818522151864621e-02 
Beta_toroidal_profile_at_point_373_______________________________________ beta_thermal_toroidal_profile373_ 6.29020959037773636e-02 
Beta_toroidal_profile_at_point_374_______________________________________ beta_thermal_toroidal_profile374_ 6.31219810002821152e-02 
Beta_toroidal_profile_at_point_375_______________________________________ beta_thermal_toroidal_profile375_ 6.33415008782416411e-02 
Beta_toroidal_profile_at_point_376_______________________________________ beta_thermal_toroidal_profile376_ 6.35606489089729915e-02 
Beta_toroidal_profile_at_point_377_______________________________________ beta_thermal_toroidal_profile377_ 6.37794184617534593e-02 
Beta_toroidal_profile_at_point_378_______________________________________ beta_thermal_toroidal_profile378_ 6.39978029040051827e-02 
Beta_toroidal_profile_at_point_379_______________________________________ beta_thermal_toroidal_profile379_ 6.42157956014802744e-02 
Beta_toroidal_profile_at_point_380_______________________________________ beta_thermal_toroidal_profile380_ 6.44333899184463266e-02 
Beta_toroidal_profile_at_point_381_______________________________________ beta_thermal_toroidal_profile381_ 6.46505792178724975e-02 
Beta_toroidal_profile_at_point_382_______________________________________ beta_thermal_toroidal_profile382_ 6.48673568616161267e-02 
Beta_toroidal_profile_at_point_383_______________________________________ beta_thermal_toroidal_profile383_ 6.50837162106097100e-02 
Beta_toroidal_profile_at_point_384_______________________________________ beta_thermal_toroidal_profile384_ 6.52996506250485137e-02 
Beta_toroidal_profile_at_point_385_______________________________________ beta_thermal_toroidal_profile385_ 6.55151534645784100e-02 
Beta_toroidal_profile_at_point_386_______________________________________ beta_thermal_toroidal_profile386_ 6.57302180884846293e-02 
Beta_toroidal_profile_at_point_387_______________________________________ beta_thermal_toroidal_profile387_ 6.59448378558804837e-02 
Beta_toroidal_profile_at_point_388_______________________________________ beta_thermal_toroidal_profile388_ 6.61590061258969242e-02 
Beta_toroidal_profile_at_point_389_______________________________________ beta_thermal_toroidal_profile389_ 6.63727162578724300e-02 
Beta_toroidal_profile_at_point_390_______________________________________ beta_thermal_toroidal_profile390_ 6.65859616115434400e-02 
Beta_toroidal_profile_at_point_391_______________________________________ beta_thermal_toroidal_profile391_ 6.67987355472350330e-02 
Beta_toroidal_profile_at_point_392_______________________________________ beta_thermal_toroidal_profile392_ 6.70110314260523865e-02 
Beta_toroidal_profile_at_point_393_______________________________________ beta_thermal_toroidal_profile393_ 6.72228426100725113e-02 
Beta_toroidal_profile_at_point_394_______________________________________ beta_thermal_toroidal_profile394_ 6.74341624625364178e-02 
Beta_toroidal_profile_at_point_395_______________________________________ beta_thermal_toroidal_profile395_ 6.76449843480419755e-02 
Beta_toroidal_profile_at_point_396_______________________________________ beta_thermal_toroidal_profile396_ 6.78553016327366754e-02 
Beta_toroidal_profile_at_point_397_______________________________________ beta_thermal_toroidal_profile397_ 6.80651076845116415e-02 
Beta_toroidal_profile_at_point_398_______________________________________ beta_thermal_toroidal_profile398_ 6.82743958731954759e-02 
Beta_toroidal_profile_at_point_399_______________________________________ beta_thermal_toroidal_profile399_ 6.84831595707486446e-02 
Beta_toroidal_profile_at_point_400_______________________________________ beta_thermal_toroidal_profile400_ 6.86913921514585718e-02 
Beta_toroidal_profile_at_point_401_______________________________________ beta_thermal_toroidal_profile401_ 6.88990869921349142e-02 
Beta_toroidal_profile_at_point_402_______________________________________ beta_thermal_toroidal_profile402_ 6.91062374723053902e-02 
Beta_toroidal_profile_at_point_403_______________________________________ beta_thermal_toroidal_profile403_ 6.93128369744119843e-02 
Beta_toroidal_profile_at_point_404_______________________________________ beta_thermal_toroidal_profile404_ 6.95188788840076510e-02 
Beta_toroidal_profile_at_point_405_______________________________________ beta_thermal_toroidal_profile405_ 6.97243565899533929e-02 
Beta_toroidal_profile_at_point_406_______________________________________ beta_thermal_toroidal_profile406_ 6.99292634846158667e-02 
Beta_toroidal_profile_at_point_407_______________________________________ beta_thermal_toroidal_profile407_ 7.01335929640653361e-02 
Beta_toroidal_profile_at_point_408_______________________________________ beta_thermal_toroidal_profile408_ 7.03373384282737352e-02 
Beta_toroidal_profile_at_point_409_______________________________________ beta_thermal_toroidal_profile409_ 7.05404932813140095e-02 
Beta_toroidal_profile_at_point_410_______________________________________ beta_thermal_toroidal_profile410_ 7.07430509315588874e-02 
Beta_toroidal_profile_at_point_411_______________________________________ beta_thermal_toroidal_profile411_ 7.09450047918808308e-02 
Beta_toroidal_profile_at_point_412_______________________________________ beta_thermal_toroidal_profile412_ 7.11463482798517510e-02 
Beta_toroidal_profile_at_point_413_______________________________________ beta_thermal_toroidal_profile413_ 7.13470748179437231e-02 
Beta_toroidal_profile_at_point_414_______________________________________ beta_thermal_toroidal_profile414_ 7.15471778337298109e-02 
Beta_toroidal_profile_at_point_415_______________________________________ beta_thermal_toroidal_profile415_ 7.17466507600851011e-02 
Beta_toroidal_profile_at_point_416_______________________________________ beta_thermal_toroidal_profile416_ 7.19454870353888609e-02 
Beta_toroidal_profile_at_point_417_______________________________________ beta_thermal_toroidal_profile417_ 7.21436801037260156e-02 
Beta_toroidal_profile_at_point_418_______________________________________ beta_thermal_toroidal_profile418_ 7.23412234150901667e-02 
Beta_toroidal_profile_at_point_419_______________________________________ beta_thermal_toroidal_profile419_ 7.25381104255859166e-02 
Beta_toroidal_profile_at_point_420_______________________________________ beta_thermal_toroidal_profile420_ 7.27343345976325939e-02 
Beta_toroidal_profile_at_point_421_______________________________________ beta_thermal_toroidal_profile421_ 7.29298894001676606e-02 
Beta_toroidal_profile_at_point_422_______________________________________ beta_thermal_toroidal_profile422_ 7.31247683088507294e-02 
Beta_toroidal_profile_at_point_423_______________________________________ beta_thermal_toroidal_profile423_ 7.33189648062680943e-02 
Beta_toroidal_profile_at_point_424_______________________________________ beta_thermal_toroidal_profile424_ 7.35124723821374282e-02 
Beta_toroidal_profile_at_point_425_______________________________________ beta_thermal_toroidal_profile425_ 7.37052845335129242e-02 
Beta_toroidal_profile_at_point_426_______________________________________ beta_thermal_toroidal_profile426_ 7.38973947649909507e-02 
Beta_toroidal_profile_at_point_427_______________________________________ beta_thermal_toroidal_profile427_ 7.40887965889159145e-02 
Beta_toroidal_profile_at_point_428_______________________________________ beta_thermal_toroidal_profile428_ 7.42794835255866787e-02 
Beta_toroidal_profile_at_point_429_______________________________________ beta_thermal_toroidal_profile429_ 7.44694491034628425e-02 
Beta_toroidal_profile_at_point_430_______________________________________ beta_thermal_toroidal_profile430_ 7.46586868593722836e-02 
Beta_toroidal_profile_at_point_431_______________________________________ beta_thermal_toroidal_profile431_ 7.48471903387181864e-02 
Beta_toroidal_profile_at_point_432_______________________________________ beta_thermal_toroidal_profile432_ 7.50349530956868210e-02 
Beta_toroidal_profile_at_point_433_______________________________________ beta_thermal_toroidal_profile433_ 7.52219686934559456e-02 
Beta_toroidal_profile_at_point_434_______________________________________ beta_thermal_toroidal_profile434_ 7.54082307044027234e-02 
Beta_toroidal_profile_at_point_435_______________________________________ beta_thermal_toroidal_profile435_ 7.55937327103130968e-02 
Beta_toroidal_profile_at_point_436_______________________________________ beta_thermal_toroidal_profile436_ 7.57784683025906625e-02 
Beta_toroidal_profile_at_point_437_______________________________________ beta_thermal_toroidal_profile437_ 7.59624310824661836e-02 
Beta_toroidal_profile_at_point_438_______________________________________ beta_thermal_toroidal_profile438_ 7.61456146612073947e-02 
Beta_toroidal_profile_at_point_439_______________________________________ beta_thermal_toroidal_profile439_ 7.63280126603293335e-02 
Beta_toroidal_profile_at_point_440_______________________________________ beta_thermal_toroidal_profile440_ 7.65096187118047832e-02 
Beta_toroidal_profile_at_point_441_______________________________________ beta_thermal_toroidal_profile441_ 7.66904264582752571e-02 
Beta_toroidal_profile_at_point_442_______________________________________ beta_thermal_toroidal_profile442_ 7.68704295532618709e-02 
Beta_toroidal_profile_at_point_443_______________________________________ beta_thermal_toroidal_profile443_ 7.70496216613772850e-02 
Beta_toroidal_profile_at_point_444_______________________________________ beta_thermal_toroidal_profile444_ 7.72279964585372430e-02 
Beta_toroidal_profile_at_point_445_______________________________________ beta_thermal_toroidal_profile445_ 7.74055476321728331e-02 
Beta_toroidal_profile_at_point_446_______________________________________ beta_thermal_toroidal_profile446_ 7.75822688814431644e-02 
Beta_toroidal_profile_at_point_447_______________________________________ beta_thermal_toroidal_profile447_ 7.77581539174477671e-02 
Beta_toroidal_profile_at_point_448_______________________________________ beta_thermal_toroidal_profile448_ 7.79331964634401853e-02 
Beta_toroidal_profile_at_point_449_______________________________________ beta_thermal_toroidal_profile449_ 7.81073902550411120e-02 
Beta_toroidal_profile_at_point_450_______________________________________ beta_thermal_toroidal_profile450_ 7.82807290404523709e-02 
Beta_toroidal_profile_at_point_451_______________________________________ beta_thermal_toroidal_profile451_ 7.84532065806705786e-02 
Beta_toroidal_profile_at_point_452_______________________________________ beta_thermal_toroidal_profile452_ 7.86248166497020146e-02 
Beta_toroidal_profile_at_point_453_______________________________________ beta_thermal_toroidal_profile453_ 7.87955530347769356e-02 
Beta_toroidal_profile_at_point_454_______________________________________ beta_thermal_toroidal_profile454_ 7.89654095365646402e-02 
Beta_toroidal_profile_at_point_455_______________________________________ beta_thermal_toroidal_profile455_ 7.91343799693887406e-02 
Beta_toroidal_profile_at_point_456_______________________________________ beta_thermal_toroidal_profile456_ 7.93024581614427126e-02 
Beta_toroidal_profile_at_point_457_______________________________________ beta_thermal_toroidal_profile457_ 7.94696379550056536e-02 
Beta_toroidal_profile_at_point_458_______________________________________ beta_thermal_toroidal_profile458_ 7.96359132066585540e-02 
Beta_toroidal_profile_at_point_459_______________________________________ beta_thermal_toroidal_profile459_ 7.98012777875005408e-02 
Beta_toroidal_profile_at_point_460_______________________________________ beta_thermal_toroidal_profile460_ 7.99657255833657044e-02 
Beta_toroidal_profile_at_point_461_______________________________________ beta_thermal_toroidal_profile461_ 8.01292504950399942e-02 
Beta_toroidal_profile_at_point_462_______________________________________ beta_thermal_toroidal_profile462_ 8.02918464384785729e-02 
Beta_toroidal_profile_at_point_463_______________________________________ beta_thermal_toroidal_profile463_ 8.04535073450230176e-02 
Beta_toroidal_profile_at_point_464_______________________________________ beta_thermal_toroidal_profile464_ 8.06142271616194922e-02 
Beta_toroidal_profile_at_point_465_______________________________________ beta_thermal_toroidal_profile465_ 8.07739998510366153e-02 
Beta_toroidal_profile_at_point_466_______________________________________ beta_thermal_toroidal_profile466_ 8.09328193920836048e-02 
Beta_toroidal_profile_at_point_467_______________________________________ beta_thermal_toroidal_profile467_ 8.10906797798292972e-02 
Beta_toroidal_profile_at_point_468_______________________________________ beta_thermal_toroidal_profile468_ 8.12475750258204732e-02 
Beta_toroidal_profile_at_point_469_______________________________________ beta_thermal_toroidal_profile469_ 8.14034991583012790e-02 
Beta_toroidal_profile_at_point_470_______________________________________ beta_thermal_toroidal_profile470_ 8.15584462224323986e-02 
Beta_toroidal_profile_at_point_471_______________________________________ beta_thermal_toroidal_profile471_ 8.17124102805106833e-02 
Beta_toroidal_profile_at_point_472_______________________________________ beta_thermal_toroidal_profile472_ 8.18653854121890040e-02 
Beta_toroidal_profile_at_point_473_______________________________________ beta_thermal_toroidal_profile473_ 8.20173657146963248e-02 
Beta_toroidal_profile_at_point_474_______________________________________ beta_thermal_toroidal_profile474_ 8.21683453030578326e-02 
Beta_toroidal_profile_at_point_475_______________________________________ beta_thermal_toroidal_profile475_ 8.23183183103157468e-02 
Beta_toroidal_profile_at_point_476_______________________________________ beta_thermal_toroidal_profile476_ 8.24672788877498786e-02 
Beta_toroidal_profile_at_point_477_______________________________________ beta_thermal_toroidal_profile477_ 8.26152212050987739e-02 
Beta_toroidal_profile_at_point_478_______________________________________ beta_thermal_toroidal_profile478_ 8.27621394507808139e-02 
Beta_toroidal_profile_at_point_479_______________________________________ beta_thermal_toroidal_profile479_ 8.29080278321158437e-02 
Beta_toroidal_profile_at_point_480_______________________________________ beta_thermal_toroidal_profile480_ 8.30528805755465505e-02 
Beta_toroidal_profile_at_point_481_______________________________________ beta_thermal_toroidal_profile481_ 8.31966919268607025e-02 
Beta_toroidal_profile_at_point_482_______________________________________ beta_thermal_toroidal_profile482_ 8.33394561514130827e-02 
