# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g5518f9cc2" 
Date_of_run______________________________________________________________ (date)_________________________ "22/07/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "08:43" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (nvar)_________________________            8 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
W_concentration_at_point_351_____________________________________________ (f_nd_impurity_electrons13_351)_ 1.85917579380056675e+15 OP 
W_concentration_at_point_352_____________________________________________ (f_nd_impurity_electrons13_352)_ 1.85556159344061100e+15 OP 
W_concentration_at_point_353_____________________________________________ (f_nd_impurity_electrons13_353)_ 1.85192393361459000e+15 OP 
W_concentration_at_point_354_____________________________________________ (f_nd_impurity_electrons13_354)_ 1.84826257884855225e+15 OP 
W_concentration_at_point_355_____________________________________________ (f_nd_impurity_electrons13_355)_ 1.84457728938607450e+15 OP 
W_concentration_at_point_356_____________________________________________ (f_nd_impurity_electrons13_356)_ 1.84086782108113025e+15 OP 
W_concentration_at_point_357_____________________________________________ (f_nd_impurity_electrons13_357)_ 1.83713392528749600e+15 OP 
W_concentration_at_point_358_____________________________________________ (f_nd_impurity_electrons13_358)_ 1.83337534874457225e+15 OP 
W_concentration_at_point_359_____________________________________________ (f_nd_impurity_electrons13_359)_ 1.82959183345946500e+15 OP 
W_concentration_at_point_360_____________________________________________ (f_nd_impurity_electrons13_360)_ 1.82578311658518375e+15 OP 
W_concentration_at_point_361_____________________________________________ (f_nd_impurity_electrons13_361)_ 1.82194893029480000e+15 OP 
W_concentration_at_point_362_____________________________________________ (f_nd_impurity_electrons13_362)_ 1.81808900165139650e+15 OP 
W_concentration_at_point_363_____________________________________________ (f_nd_impurity_electrons13_363)_ 1.81420305247364200e+15 OP 
W_concentration_at_point_364_____________________________________________ (f_nd_impurity_electrons13_364)_ 1.81029079919680625e+15 OP 
W_concentration_at_point_365_____________________________________________ (f_nd_impurity_electrons13_365)_ 1.80635195272902650e+15 OP 
W_concentration_at_point_366_____________________________________________ (f_nd_impurity_electrons13_366)_ 1.80238621830262900e+15 OP 
W_concentration_at_point_367_____________________________________________ (f_nd_impurity_electrons13_367)_ 1.79839329532029525e+15 OP 
W_concentration_at_point_368_____________________________________________ (f_nd_impurity_electrons13_368)_ 1.79437287719585300e+15 OP 
W_concentration_at_point_369_____________________________________________ (f_nd_impurity_electrons13_369)_ 1.79032465118946475e+15 OP 
W_concentration_at_point_370_____________________________________________ (f_nd_impurity_electrons13_370)_ 1.78624829823696875e+15 OP 
W_concentration_at_point_371_____________________________________________ (f_nd_impurity_electrons13_371)_ 1.78214349277312200e+15 OP 
W_concentration_at_point_372_____________________________________________ (f_nd_impurity_electrons13_372)_ 1.77800990254847375e+15 OP 
W_concentration_at_point_373_____________________________________________ (f_nd_impurity_electrons13_373)_ 1.77384718843959325e+15 OP 
W_concentration_at_point_374_____________________________________________ (f_nd_impurity_electrons13_374)_ 1.76965500425235050e+15 OP 
W_concentration_at_point_375_____________________________________________ (f_nd_impurity_electrons13_375)_ 1.76543299651794250e+15 OP 
W_concentration_at_point_376_____________________________________________ (f_nd_impurity_electrons13_376)_ 1.76118080428133750e+15 OP 
W_concentration_at_point_377_____________________________________________ (f_nd_impurity_electrons13_377)_ 1.75689805888178625e+15 OP 
W_concentration_at_point_378_____________________________________________ (f_nd_impurity_electrons13_378)_ 1.75258438372504125e+15 OP 
W_concentration_at_point_379_____________________________________________ (f_nd_impurity_electrons13_379)_ 1.74823939404689825e+15 OP 
W_concentration_at_point_380_____________________________________________ (f_nd_impurity_electrons13_380)_ 1.74386269666765225e+15 OP 
W_concentration_at_point_381_____________________________________________ (f_nd_impurity_electrons13_381)_ 1.73945388973704300e+15 OP 
W_concentration_at_point_382_____________________________________________ (f_nd_impurity_electrons13_382)_ 1.73501256246923775e+15 OP 
W_concentration_at_point_383_____________________________________________ (f_nd_impurity_electrons13_383)_ 1.73053829486736925e+15 OP 
W_concentration_at_point_384_____________________________________________ (f_nd_impurity_electrons13_384)_ 1.72603065743713325e+15 OP 
W_concentration_at_point_385_____________________________________________ (f_nd_impurity_electrons13_385)_ 1.72148921088890375e+15 OP 
W_concentration_at_point_386_____________________________________________ (f_nd_impurity_electrons13_386)_ 1.71691350582780450e+15 OP 
W_concentration_at_point_387_____________________________________________ (f_nd_impurity_electrons13_387)_ 1.71230308243114050e+15 OP 
W_concentration_at_point_388_____________________________________________ (f_nd_impurity_electrons13_388)_ 1.70765747011255675e+15 OP 
W_concentration_at_point_389_____________________________________________ (f_nd_impurity_electrons13_389)_ 1.70297618717225150e+15 OP 
W_concentration_at_point_390_____________________________________________ (f_nd_impurity_electrons13_390)_ 1.69825874043253400e+15 OP 
W_concentration_at_point_391_____________________________________________ (f_nd_impurity_electrons13_391)_ 1.69350462485797950e+15 OP 
W_concentration_at_point_392_____________________________________________ (f_nd_impurity_electrons13_392)_ 1.68871332315937100e+15 OP 
W_concentration_at_point_393_____________________________________________ (f_nd_impurity_electrons13_393)_ 1.68388430538058850e+15 OP 
W_concentration_at_point_394_____________________________________________ (f_nd_impurity_electrons13_394)_ 1.67901702846753850e+15 OP 
W_concentration_at_point_395_____________________________________________ (f_nd_impurity_electrons13_395)_ 1.67411093581816925e+15 OP 
W_concentration_at_point_396_____________________________________________ (f_nd_impurity_electrons13_396)_ 1.66916545681254900e+15 OP 
W_concentration_at_point_397_____________________________________________ (f_nd_impurity_electrons13_397)_ 1.66418000632192275e+15 OP 
W_concentration_at_point_398_____________________________________________ (f_nd_impurity_electrons13_398)_ 1.65915398419560025e+15 OP 
W_concentration_at_point_399_____________________________________________ (f_nd_impurity_electrons13_399)_ 1.65408677472443175e+15 OP 
W_concentration_at_point_400_____________________________________________ (f_nd_impurity_electrons13_400)_ 1.64897774607957500e+15 OP 
W_concentration_at_point_401_____________________________________________ (f_nd_impurity_electrons13_401)_ 1.64382624972514375e+15 OP 
W_concentration_at_point_402_____________________________________________ (f_nd_impurity_electrons13_402)_ 1.63863161980324950e+15 OP 
W_concentration_at_point_403_____________________________________________ (f_nd_impurity_electrons13_403)_ 1.63339317248984500e+15 OP 
W_concentration_at_point_404_____________________________________________ (f_nd_impurity_electrons13_404)_ 1.62811020531966025e+15 OP 
W_concentration_at_point_405_____________________________________________ (f_nd_impurity_electrons13_405)_ 1.62278199647841100e+15 OP 
W_concentration_at_point_406_____________________________________________ (f_nd_impurity_electrons13_406)_ 1.61740780406033325e+15 OP 
W_concentration_at_point_407_____________________________________________ (f_nd_impurity_electrons13_407)_ 1.61198686528894975e+15 OP 
W_concentration_at_point_408_____________________________________________ (f_nd_impurity_electrons13_408)_ 1.60651839569883500e+15 OP 
W_concentration_at_point_409_____________________________________________ (f_nd_impurity_electrons13_409)_ 1.60100158827598000e+15 OP 
W_concentration_at_point_410_____________________________________________ (f_nd_impurity_electrons13_410)_ 1.59543561255417325e+15 OP 
W_concentration_at_point_411_____________________________________________ (f_nd_impurity_electrons13_411)_ 1.58981961366464125e+15 OP 
W_concentration_at_point_412_____________________________________________ (f_nd_impurity_electrons13_412)_ 1.58415271133596725e+15 OP 
W_concentration_at_point_413_____________________________________________ (f_nd_impurity_electrons13_413)_ 1.57843399884109600e+15 OP 
W_concentration_at_point_414_____________________________________________ (f_nd_impurity_electrons13_414)_ 1.57266254188796875e+15 OP 
W_concentration_at_point_415_____________________________________________ (f_nd_impurity_electrons13_415)_ 1.56683737745009300e+15 OP 
W_concentration_at_point_416_____________________________________________ (f_nd_impurity_electrons13_416)_ 1.56095751253302950e+15 OP 
W_concentration_at_point_417_____________________________________________ (f_nd_impurity_electrons13_417)_ 1.55502192287248525e+15 OP 
W_concentration_at_point_418_____________________________________________ (f_nd_impurity_electrons13_418)_ 1.54902955155934100e+15 OP 
W_concentration_at_point_419_____________________________________________ (f_nd_impurity_electrons13_419)_ 1.54297930758656800e+15 OP 
W_concentration_at_point_420_____________________________________________ (f_nd_impurity_electrons13_420)_ 1.53687006431256825e+15 OP 
W_concentration_at_point_421_____________________________________________ (f_nd_impurity_electrons13_421)_ 1.53070065783502200e+15 OP 
W_concentration_at_point_422_____________________________________________ (f_nd_impurity_electrons13_422)_ 1.52446988526882725e+15 OP 
W_concentration_at_point_423_____________________________________________ (f_nd_impurity_electrons13_423)_ 1.51817650292115575e+15 OP 
W_concentration_at_point_424_____________________________________________ (f_nd_impurity_electrons13_424)_ 1.51181922435606025e+15 OP 
W_concentration_at_point_425_____________________________________________ (f_nd_impurity_electrons13_425)_ 1.50539671834039950e+15 OP 
W_concentration_at_point_426_____________________________________________ (f_nd_impurity_electrons13_426)_ 1.49890760666210425e+15 OP 
W_concentration_at_point_427_____________________________________________ (f_nd_impurity_electrons13_427)_ 1.49235046181101700e+15 OP 
W_concentration_at_point_428_____________________________________________ (f_nd_impurity_electrons13_428)_ 1.48572380451162575e+15 OP 
W_concentration_at_point_429_____________________________________________ (f_nd_impurity_electrons13_429)_ 1.47902610109603250e+15 OP 
W_concentration_at_point_430_____________________________________________ (f_nd_impurity_electrons13_430)_ 1.47225576070440800e+15 OP 
W_concentration_at_point_431_____________________________________________ (f_nd_impurity_electrons13_431)_ 1.46541113229894500e+15 OP 
W_concentration_at_point_432_____________________________________________ (f_nd_impurity_electrons13_432)_ 1.45849050147599700e+15 OP 
W_concentration_at_point_433_____________________________________________ (f_nd_impurity_electrons13_433)_ 1.45149208705956550e+15 OP 
W_concentration_at_point_434_____________________________________________ (f_nd_impurity_electrons13_434)_ 1.44441403745762775e+15 OP 
W_concentration_at_point_435_____________________________________________ (f_nd_impurity_electrons13_435)_ 1.43725442676092750e+15 OP 
W_concentration_at_point_436_____________________________________________ (f_nd_impurity_electrons13_436)_ 1.43001125056175150e+15 OP 
W_concentration_at_point_437_____________________________________________ (f_nd_impurity_electrons13_437)_ 1.42268242146787100e+15 OP 
W_concentration_at_point_438_____________________________________________ (f_nd_impurity_electrons13_438)_ 1.41526576428419700e+15 OP 
W_concentration_at_point_439_____________________________________________ (f_nd_impurity_electrons13_439)_ 1.40775901083174000e+15 OP 
W_concentration_at_point_440_____________________________________________ (f_nd_impurity_electrons13_440)_ 1.40015979437012850e+15 OP 
W_concentration_at_point_441_____________________________________________ (f_nd_impurity_electrons13_441)_ 1.39246564358619075e+15 OP 
W_concentration_at_point_442_____________________________________________ (f_nd_impurity_electrons13_442)_ 1.38467397610685200e+15 OP 
W_concentration_at_point_443_____________________________________________ (f_nd_impurity_electrons13_443)_ 1.37678209148978750e+15 OP 
W_concentration_at_point_444_____________________________________________ (f_nd_impurity_electrons13_444)_ 1.36878716363981700e+15 OP 
W_concentration_at_point_445_____________________________________________ (f_nd_impurity_electrons13_445)_ 1.36068623259280600e+15 OP 
W_concentration_at_point_446_____________________________________________ (f_nd_impurity_electrons13_446)_ 1.35247619560177800e+15 OP 
W_concentration_at_point_447_____________________________________________ (f_nd_impurity_electrons13_447)_ 1.34415379745183175e+15 OP 
W_concentration_at_point_448_____________________________________________ (f_nd_impurity_electrons13_448)_ 1.33571561992121625e+15 OP 
W_concentration_at_point_449_____________________________________________ (f_nd_impurity_electrons13_449)_ 1.32715807029527150e+15 OP 
W_concentration_at_point_450_____________________________________________ (f_nd_impurity_electrons13_450)_ 1.31847736882771200e+15 OP 
W_concentration_at_point_451_____________________________________________ (f_nd_impurity_electrons13_451)_ 1.30966953502960225e+15 OP 
W_concentration_at_point_452_____________________________________________ (f_nd_impurity_electrons13_452)_ 1.30073037265004075e+15 OP 
W_concentration_at_point_453_____________________________________________ (f_nd_impurity_electrons13_453)_ 1.29165545319360300e+15 OP 
W_concentration_at_point_454_____________________________________________ (f_nd_impurity_electrons13_454)_ 1.28244009779751850e+15 OP 
W_concentration_at_point_455_____________________________________________ (f_nd_impurity_electrons13_455)_ 1.27307935726579925e+15 OP 
W_concentration_at_point_456_____________________________________________ (f_nd_impurity_electrons13_456)_ 1.26356799002735575e+15 OP 
W_concentration_at_point_457_____________________________________________ (f_nd_impurity_electrons13_457)_ 1.25390043774967075e+15 OP 
W_concentration_at_point_458_____________________________________________ (f_nd_impurity_electrons13_458)_ 1.24407079829777700e+15 OP 
W_concentration_at_point_459_____________________________________________ (f_nd_impurity_electrons13_459)_ 1.23407279567879700e+15 OP 
W_concentration_at_point_460_____________________________________________ (f_nd_impurity_electrons13_460)_ 1.22389974655347475e+15 OP 
W_concentration_at_point_461_____________________________________________ (f_nd_impurity_electrons13_461)_ 1.21354452282599750e+15 OP 
W_concentration_at_point_462_____________________________________________ (f_nd_impurity_electrons13_462)_ 1.20299950973936300e+15 OP 
W_concentration_at_point_463_____________________________________________ (f_nd_impurity_electrons13_463)_ 1.19225655880245950e+15 OP 
W_concentration_at_point_464_____________________________________________ (f_nd_impurity_electrons13_464)_ 1.18130693475283725e+15 OP 
W_concentration_at_point_465_____________________________________________ (f_nd_impurity_electrons13_465)_ 1.17014125561074575e+15 OP 
W_concentration_at_point_466_____________________________________________ (f_nd_impurity_electrons13_466)_ 1.15874942469888475e+15 OP 
W_concentration_at_point_467_____________________________________________ (f_nd_impurity_electrons13_467)_ 1.14712055327996850e+15 OP 
W_concentration_at_point_468_____________________________________________ (f_nd_impurity_electrons13_468)_ 1.13524287218985400e+15 OP 
W_concentration_at_point_469_____________________________________________ (f_nd_impurity_electrons13_469)_ 1.12310363050325988e+15 OP 
W_concentration_at_point_470_____________________________________________ (f_nd_impurity_electrons13_470)_ 1.11068897884341800e+15 OP 
W_concentration_at_point_471_____________________________________________ (f_nd_impurity_electrons13_471)_ 1.09798383441149300e+15 OP 
W_concentration_at_point_472_____________________________________________ (f_nd_impurity_electrons13_472)_ 1.08497172413308250e+15 OP 
W_concentration_at_point_473_____________________________________________ (f_nd_impurity_electrons13_473)_ 1.07163460145297650e+15 OP 
W_concentration_at_point_474_____________________________________________ (f_nd_impurity_electrons13_474)_ 1.05795263119450388e+15 OP 
W_concentration_at_point_475_____________________________________________ (f_nd_impurity_electrons13_475)_ 1.04390393545250925e+15 OP 
W_concentration_at_point_476_____________________________________________ (f_nd_impurity_electrons13_476)_ 1.02946429159249600e+15 OP 
W_concentration_at_point_477_____________________________________________ (f_nd_impurity_electrons13_477)_ 1.01460677091840538e+15 OP 
W_concentration_at_point_478_____________________________________________ (f_nd_impurity_electrons13_478)_ 9.99301303213477125e+14 OP 
W_concentration_at_point_479_____________________________________________ (f_nd_impurity_electrons13_479)_ 9.83514147813604250e+14 OP 
W_concentration_at_point_480_____________________________________________ (f_nd_impurity_electrons13_480)_ 9.67207245643055875e+14 OP 
W_concentration_at_point_481_____________________________________________ (f_nd_impurity_electrons13_481)_ 9.50337417986187125e+14 OP 
W_concentration_at_point_482_____________________________________________ (f_nd_impurity_electrons13_482)_ 9.32855365559089625e+14 OP 
W_concentration_at_point_483_____________________________________________ (f_nd_impurity_electrons13_483)_ 9.14704403938509875e+14 OP 
W_concentration_at_point_484_____________________________________________ (f_nd_impurity_electrons13_484)_ 8.95818845845748500e+14 OP 
W_concentration_at_point_485_____________________________________________ (f_nd_impurity_electrons13_485)_ 8.76121902711884625e+14 OP 
W_concentration_at_point_486_____________________________________________ (f_nd_impurity_electrons13_486)_ 8.55522919964471250e+14 OP 
W_concentration_at_point_487_____________________________________________ (f_nd_impurity_electrons13_487)_ 8.33913669922846750e+14 OP 
W_concentration_at_point_488_____________________________________________ (f_nd_impurity_electrons13_488)_ 8.11163280732509250e+14 OP 
W_concentration_at_point_489_____________________________________________ (f_nd_impurity_electrons13_489)_ 7.87111138491980875e+14 OP 
W_concentration_at_point_490_____________________________________________ (f_nd_impurity_electrons13_490)_ 7.61556684448473000e+14 OP 
W_concentration_at_point_491_____________________________________________ (f_nd_impurity_electrons13_491)_ 7.34244283012327000e+14 OP 
W_concentration_at_point_492_____________________________________________ (f_nd_impurity_electrons13_492)_ 7.04839926162925125e+14 OP 
W_concentration_at_point_493_____________________________________________ (f_nd_impurity_electrons13_493)_ 6.72893707873783875e+14 OP 
W_concentration_at_point_494_____________________________________________ (f_nd_impurity_electrons13_494)_ 6.37775876812442500e+14 OP 
W_concentration_at_point_495_____________________________________________ (f_nd_impurity_electrons13_495)_ 5.98559731583770625e+14 OP 
W_concentration_at_point_496_____________________________________________ (f_nd_impurity_electrons13_496)_ 5.53785629417248312e+14 OP 
W_concentration_at_point_497_____________________________________________ (f_nd_impurity_electrons13_497)_ 5.00916873081935312e+14 OP 
W_concentration_at_point_498_____________________________________________ (f_nd_impurity_electrons13_498)_ 4.34796564860343312e+14 OP 
W_concentration_at_point_499_____________________________________________ (f_nd_impurity_electrons13_499)_ 3.41254068008674250e+14 OP 
W_concentration_at_point_500_____________________________________________ (f_nd_impurity_electrons13_500)_ 0.00000000000000000e+00 OP 
Volume_averaged_plasma_effective_charge_(⟨Zₑ⟩)___________________________ (n_charge_plasma_effective_vol_avg)_ 1.08998558340871976e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile0)_ 1.10013163951119464e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile1)_ 1.10013157353164948e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile2)_ 1.10013137559182672e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile3)_ 1.10013104568816455e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile4)_ 1.10013058381472639e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile5)_ 1.10012998996320044e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile6)_ 1.10012926412289880e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile7)_ 1.10012840628075770e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile8)_ 1.10012741642133549e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile9)_ 1.10012629452681243e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile10)_ 1.10012504057698934e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile11)_ 1.10012365454928562e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile12)_ 1.10012213641873879e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile13)_ 1.10012048615800206e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile14)_ 1.10011870373734233e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile15)_ 1.10011678912463950e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile16)_ 1.10011474228538275e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile17)_ 1.10011256318266892e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile18)_ 1.10011025177720057e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile19)_ 1.10010780802728192e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile20)_ 1.10010523188881804e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile21)_ 1.10010252331530967e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile22)_ 1.10009968225785237e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile23)_ 1.10009670866513121e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile24)_ 1.10009360248341848e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile25)_ 1.10009036365657042e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile26)_ 1.10008699212602212e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile27)_ 1.10008348783078480e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile28)_ 1.10007985070744096e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile29)_ 1.10007608069014062e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile30)_ 1.10007217771059640e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile31)_ 1.10006814169807954e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile32)_ 1.10006397257941457e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile33)_ 1.10005967027897467e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile34)_ 1.10005523471867628e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile35)_ 1.10005066581797450e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile36)_ 1.10004596349385642e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile37)_ 1.10004111982560371e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile38)_ 1.10003610882884639e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile39)_ 1.10003096302984416e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile40)_ 1.10002568233514353e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile41)_ 1.10002026664878083e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile42)_ 1.10001471587227484e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile43)_ 1.10000902990462035e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile44)_ 1.10000320864228152e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile45)_ 1.09999725197918474e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile46)_ 1.09999115980671092e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile47)_ 1.09998493201368897e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile48)_ 1.09997856848638742e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile49)_ 1.09997206910850709e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile50)_ 1.09996543376117284e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile51)_ 1.09995866232292583e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile52)_ 1.09995175466971418e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile53)_ 1.09994471067488608e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile54)_ 1.09993753020917939e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile55)_ 1.09993021314071404e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile56)_ 1.09992275933498185e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile57)_ 1.09991516865483829e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile58)_ 1.09990744096049187e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile59)_ 1.09989957610949562e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile60)_ 1.09989157395673587e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile61)_ 1.09988343435442348e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile62)_ 1.09987515715208262e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile63)_ 1.09986674219654090e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile64)_ 1.09985818933191792e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile65)_ 1.09984949839961543e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile66)_ 1.09984066923830470e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile67)_ 1.09983170168391697e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile68)_ 1.09982259556963036e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile69)_ 1.09981335072585895e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile70)_ 1.09980396698024085e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile71)_ 1.09979444415762573e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile72)_ 1.09978478208006192e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile73)_ 1.09977498056678491e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile74)_ 1.09976503943420378e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile75)_ 1.09975495849588811e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile76)_ 1.09974473756255486e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile77)_ 1.09973437644205485e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile78)_ 1.09972387493935897e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile79)_ 1.09971323285654399e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile80)_ 1.09970244999277833e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile81)_ 1.09969152614430810e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile82)_ 1.09968046110444173e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile83)_ 1.09966925466353516e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile84)_ 1.09965790660897689e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile85)_ 1.09964641672517272e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile86)_ 1.09963478479352883e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile87)_ 1.09962301059243739e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile88)_ 1.09961109389725964e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile89)_ 1.09959903448030882e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile90)_ 1.09958683211083441e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile91)_ 1.09957448655500500e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile92)_ 1.09956199757589013e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile93)_ 1.09954936493344380e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile94)_ 1.09953658838448609e+00 OP 
