# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g6ba13cacb" 
Date_of_run______________________________________________________________ (date)_________________________ "09/02/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "17:11" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "ST Regression" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/st_regression.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________           -5 
# Numerics #
# PROCESS found a feasible solution #
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile259)_ 3.27213083199081112e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile260)_ 3.27093172784735309e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile261)_ 3.26972582562702208e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile262)_ 3.26851309419877145e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile263)_ 3.26729350219647285e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile264)_ 3.26596949077117182e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile265)_ 3.26456842941391301e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile266)_ 3.26315951510920144e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile267)_ 3.26174271202130628e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile268)_ 3.26031798405474138e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile269)_ 3.25888529485373768e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile270)_ 3.25744460780178713e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile271)_ 3.25599588602124257e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile272)_ 3.25453909237298289e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile273)_ 3.25307418945615323e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile274)_ 3.25160113960797315e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile275)_ 3.25011990490362379e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile276)_ 3.24863044715621552e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile277)_ 3.24713272791684027e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile278)_ 3.24555444955878780e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile279)_ 3.24383334522491307e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile280)_ 3.24210279677888114e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile281)_ 3.24036276072347107e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile282)_ 3.23861319328416553e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile283)_ 3.23685405041014818e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile284)_ 3.23508528777544901e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile285)_ 3.23330686078022023e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile286)_ 3.23151872455217326e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile287)_ 3.22972083394816512e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile288)_ 3.22791314355595782e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile289)_ 3.22609560769614001e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile290)_ 3.22426818042424257e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile291)_ 3.22234383433996374e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile292)_ 3.22025599144387975e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile293)_ 3.21815691967293294e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile294)_ 3.21604656784117227e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile295)_ 3.21392488450427161e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile296)_ 3.21179181796368551e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile297)_ 3.20964731627109678e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile298)_ 3.20749132723315800e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile299)_ 3.20532379841653281e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile300)_ 3.20314467715326368e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile301)_ 3.20095391054647038e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile302)_ 3.19875144547639678e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile303)_ 3.19647752266016383e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile304)_ 3.19385514570112505e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile305)_ 3.19121903371270221e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile306)_ 3.18856912731570752e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile307)_ 3.18590536696774951e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile308)_ 3.18322769297396579e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile309)_ 3.18053604549831404e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile310)_ 3.17783036457544421e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile311)_ 3.17511059012318508e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile312)_ 3.17237666195566037e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile313)_ 3.16962851979706528e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile314)_ 3.16686610329613494e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile315)_ 3.16366712151002849e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile316)_ 3.16043525960100258e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile317)_ 3.15718698271722342e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile318)_ 3.15392222652667975e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile319)_ 3.15064092678485430e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile320)_ 3.14734301935795902e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile321)_ 3.14402844024723471e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile322)_ 3.14069712561437431e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile323)_ 3.13734901180810333e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile324)_ 3.13398403539197901e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile325)_ 3.13049033797762188e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile326)_ 3.12659696683842947e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile327)_ 3.12268452970355304e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile328)_ 3.11875296346679409e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile329)_ 3.11480220556111442e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile330)_ 3.11083219400127398e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile331)_ 3.10684286742831572e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile332)_ 3.10283416515597388e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile333)_ 3.09880602721909248e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile334)_ 3.09475839442413125e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile335)_ 3.09056951520775991e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile336)_ 3.08593660966637540e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile337)_ 3.08128204262543726e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile338)_ 3.07660576226217009e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile339)_ 3.07190771810060737e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile340)_ 3.06718786108645824e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile341)_ 3.06244614366511581e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile342)_ 3.05768251986292317e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile343)_ 3.05289694537184531e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile344)_ 3.04808937763769983e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile345)_ 3.04303198308865852e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile346)_ 3.03792882630462735e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile347)_ 3.03280274692658747e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile348)_ 3.02765371440754238e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile349)_ 3.02248170064393928e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile350)_ 3.01728668009474399e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile351)_ 3.01206862990549551e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile352)_ 3.00682753003755776e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile353)_ 3.00156336340279584e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile354)_ 2.99618804545736372e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile355)_ 2.99078199881976969e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile356)_ 2.98535257604862192e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile357)_ 2.97989977566308051e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile358)_ 2.97442359999112194e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile359)_ 2.96892405534522297e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile360)_ 2.96340115220550127e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile361)_ 2.95785490541065421e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile362)_ 2.95238624144500372e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile363)_ 2.94705520401782550e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile364)_ 2.94170160363760935e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile365)_ 2.93632546652976822e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile366)_ 2.93092682404149540e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile367)_ 2.92550571287711092e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile368)_ 2.92006217534375478e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile369)_ 2.91459625960789470e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile370)_ 2.90922587005878208e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile371)_ 2.90416907399316537e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile372)_ 2.89909127763236052e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile373)_ 2.89399253869219475e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile374)_ 2.88887292152124520e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile375)_ 2.88373249741000759e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile376)_ 2.87857134491423494e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile377)_ 2.87338955019314790e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile378)_ 2.86856181469725424e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile379)_ 2.86409938349216064e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile380)_ 2.85961865039392915e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile381)_ 2.85511970318580000e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile382)_ 2.85060263772701372e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile383)_ 2.84606755834112901e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile384)_ 2.84151457822310194e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile385)_ 2.83696912885509933e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile386)_ 2.83306316926971746e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile387)_ 2.82914160911001744e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile388)_ 2.82520456794133601e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile389)_ 2.82125217486987667e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile390)_ 2.81728456901427204e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile391)_ 2.81330190000104041e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile392)_ 2.80930432848528477e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile393)_ 2.80581975131505157e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile394)_ 2.80240893502970057e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile395)_ 2.79898542014853469e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile396)_ 2.79554937721622077e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile397)_ 2.79210098873617341e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile398)_ 2.78864044978004744e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile399)_ 2.78516796863000504e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile400)_ 2.78226104595073309e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile401)_ 2.77938949762334797e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile402)_ 2.77650831094679162e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile403)_ 2.77361770101188077e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile404)_ 2.77071789695367965e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile405)_ 2.76780914269252509e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile406)_ 2.76498737168265940e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile407)_ 2.76251752784466742e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile408)_ 2.76004054610202010e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile409)_ 2.75755668616494454e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile410)_ 2.75506622404475587e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile411)_ 2.75256945294678346e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile412)_ 2.75006668421810208e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile413)_ 2.74778174108602258e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile414)_ 2.74561020862902883e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile415)_ 2.74343423425263166e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile416)_ 2.74125415745987100e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile417)_ 2.73907033847125625e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile418)_ 2.73688315942578830e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile419)_ 2.73472868320462092e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile420)_ 2.73268667761850637e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile421)_ 2.73064260575216444e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile422)_ 2.72859691727845233e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile423)_ 2.72655008929330478e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile424)_ 2.72450262802131116e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile425)_ 2.72245507065314829e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile426)_ 2.72072488287130643e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile427)_ 2.71903456766166229e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile428)_ 2.71734553324527717e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile429)_ 2.71565834368761783e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile430)_ 2.71397359852310283e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile431)_ 2.71229193525023637e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile432)_ 2.71063474251111058e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile433)_ 2.70899758747113895e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile434)_ 2.70736547926880400e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile435)_ 2.70573922046241311e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile436)_ 2.70411966732954401e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile437)_ 2.70250773431234892e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile438)_ 2.70092971029373752e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile439)_ 2.69947769937119686e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile440)_ 2.69803540138740461e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile441)_ 2.69660391507289399e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile442)_ 2.69518442206106945e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile443)_ 2.69377819566516985e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile444)_ 2.69238661110487820e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile445)_ 2.69102307969456067e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile446)_ 2.68968663496419991e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile447)_ 2.68836935872375982e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile448)_ 2.68707315128582103e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile449)_ 2.68580010194840746e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile450)_ 2.68455252056856297e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile451)_ 2.68333297773355905e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile452)_ 2.68215090334390016e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile453)_ 2.68101613714543063e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile454)_ 2.67991862918903578e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile455)_ 2.67886265980079852e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile456)_ 2.67785330052169535e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile457)_ 2.67689670899626542e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile458)_ 2.67600061213043849e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile459)_ 2.67517516790275112e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile460)_ 2.67443470234634439e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile461)_ 2.67380196634929712e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile462)_ 2.67331490931500282e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile463)_ 2.67081561947712842e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile464)_ 2.66600872753331952e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile465)_ 2.66108123091182769e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile466)_ 2.65602603667443349e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile467)_ 2.65058113597099076e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile468)_ 2.64485298567116178e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile469)_ 2.63791657282771741e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile470)_ 2.63050927589245198e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile471)_ 2.62230756959399125e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile472)_ 2.61260997115250371e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile473)_ 2.60150945615353013e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile474)_ 2.58625900097591765e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile475)_ 2.56732534805095725e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile476)_ 2.54360109579988780e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile477)_ 2.51137955083336317e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile478)_ 2.46758980247284443e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile479)_ 2.41290571287145905e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile480)_ 2.34973620236199254e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile481)_ 2.28442951294606766e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile482)_ 2.22547441395705503e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile483)_ 2.17868799150601244e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile484)_ 2.14466929885333979e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile485)_ 2.11999178893530438e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile486)_ 2.10066534400534755e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile487)_ 2.08402107343950194e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile488)_ 2.06828567815331965e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile489)_ 2.05319120398467003e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile490)_ 2.03677658518182447e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile491)_ 2.01773582807115082e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile492)_ 1.99394298346256105e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile493)_ 1.96234162950111912e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile494)_ 1.92067557606082651e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile495)_ 1.84659997617326499e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile496)_ 1.67874404362436036e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile497)_ 1.58427913883837834e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile498)_ 1.53561753607729812e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile499)_ 1.37028621175620069e+00 OP 
Effective_charge_at_point________________________________________________ (n_charge_plasma_effective_profile500)_ 1.27252971382122082e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile0_0)___ 1.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile0_1)___ 1.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile0_2)___ 1.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile0_3)___ 1.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile0_4)___ 1.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile0_5)___ 1.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile0_6)___ 1.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile0_7)___ 1.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile0_8)___ 1.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile0_9)___ 1.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile0_10)__ 1.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile0_11)__ 1.00000000000000000e+00 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile0_12)__ 1.00000000000000000e+00 OP 
