# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gcbb4403e5" 
Date_of_run______________________________________________________________ (date)_________________________ "02/09/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "15:17" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            1 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________           20 
Number_of_constraints_(total)____________________________________________ (n_equality_constraints+n_inequality_constraints)_           26 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________            1 
Objective_function_name__________________________________________________ (objf_name)____________________ "Plasma major radius (R₀)" 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_25)__ 2.57044019803582806e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_26)__ 2.57037069635886191e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_27)__ 2.57029839443584649e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_28)__ 2.57022328350395739e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_29)__ 2.57014535444206516e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_30)__ 2.57006459776758263e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_31)__ 2.56998115372768972e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_32)__ 2.56989539491380228e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_33)__ 2.56980680042107714e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_34)__ 2.56971535937354503e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_35)__ 2.56962106051902346e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_36)__ 2.56952389222518640e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_37)__ 2.56942384247549889e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_38)__ 2.56932089886500847e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_39)__ 2.56921504859599246e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_40)__ 2.56910627847346369e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_41)__ 2.56899461735074475e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_42)__ 2.56888086344307993e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_43)__ 2.56876417084213706e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_44)__ 2.56864452483197994e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_45)__ 2.56852191027797403e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_46)__ 2.56839631162141799e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_47)__ 2.56826771287401456e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_48)__ 2.56813609761218160e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_49)__ 2.56800144897119864e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_50)__ 2.56786244410984636e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_51)__ 2.56772032750697434e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_52)__ 2.56757509464684759e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_53)__ 2.56742672665922385e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_54)__ 2.56727520419639959e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_55)__ 2.56712050742626339e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_56)__ 2.56696220349754860e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_57)__ 2.56679931884843739e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_58)__ 2.56663316169957163e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_59)__ 2.56646370996709123e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_60)__ 2.56629094103950202e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_61)__ 2.56611483176952930e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_62)__ 2.56593574758558844e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_63)__ 2.56575398676786364e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_64)__ 2.56556883341249602e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_65)__ 2.56538026229652303e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_66)__ 2.56518824762104956e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_67)__ 2.56499280521941699e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_68)__ 2.56479498444793528e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_69)__ 2.56459365973146518e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_70)__ 2.56438880303728602e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_71)__ 2.56418038571211575e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_72)__ 2.56396855654072198e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_73)__ 2.56375414371079948e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_74)__ 2.56353610102036775e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_75)__ 2.56331439740616105e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_76)__ 2.56308900113539231e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_77)__ 2.56285787167085459e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_78)__ 2.56262165465714631e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_79)__ 2.56238159131572552e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_80)__ 2.56213764662905241e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_81)__ 2.56189025913377080e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_82)__ 2.56163952738700615e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_83)__ 2.56138482194841082e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_84)__ 2.56112610494527324e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_85)__ 2.56072777013449269e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_86)__ 2.56019619392442372e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_87)__ 2.55965639095052850e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_88)__ 2.55910827939414744e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_89)__ 2.55877671334110914e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_90)__ 2.55849526339842797e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_91)__ 2.55820954719144105e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_92)__ 2.55791802386899327e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_93)__ 2.55761816708213487e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_94)__ 2.55731382715047353e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_95)__ 2.55700495641616961e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_96)__ 2.55639776527284752e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_97)__ 2.55577681828756305e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_98)__ 2.55514673633061875e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_99)__ 2.55474868376564466e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_100)_ 2.55441773814075965e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_101)_ 2.55408197526424026e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_102)_ 2.55349510108967621e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_103)_ 2.55282057105840856e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_104)_ 2.55213631496638413e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_105)_ 2.55171485210785001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_106)_ 2.55135493003155851e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_107)_ 2.55097972265515018e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_108)_ 2.55023914259386224e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_109)_ 2.54948802754692387e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_110)_ 2.54886641937605063e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_111)_ 2.54848943218422619e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_112)_ 2.54810711961535112e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_113)_ 2.54742424285690809e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_114)_ 2.54661748482912635e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_115)_ 2.54579900577398028e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_116)_ 2.54496782253401470e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_117)_ 2.54412501821033814e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_118)_ 2.54328794532047979e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_119)_ 2.54244225279526148e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_120)_ 2.54157221756162990e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_121)_ 2.54067651747551544e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_122)_ 2.53977393312647592e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_123)_ 2.53887522403396702e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_124)_ 2.53796397736042039e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_125)_ 2.53703680924657000e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_126)_ 2.53609689668696880e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_127)_ 2.53514004764458676e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_128)_ 2.53416963615806985e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_129)_ 2.53318131308672037e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_130)_ 2.53217853740976757e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_131)_ 2.53115643479357004e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_132)_ 2.53011924209422006e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_133)_ 2.52909031426032307e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_134)_ 2.52805040253912523e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_135)_ 2.52698912513978620e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_136)_ 2.52586876120499930e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_137)_ 2.52421934040609806e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_138)_ 2.52269566131608443e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_139)_ 2.52155544224313211e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_140)_ 2.52041452371688379e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_141)_ 2.51927208840151522e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_142)_ 2.51765778157371862e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_143)_ 2.51592212227201095e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_144)_ 2.51475092917599952e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_145)_ 2.51331376388365193e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_146)_ 2.51141980763825146e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_147)_ 2.50953742952689751e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_148)_ 2.50776690395401509e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_149)_ 2.50651847504898981e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_150)_ 2.50486587283315281e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_151)_ 2.50291751184098530e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_152)_ 2.50089823648348641e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_153)_ 2.49887323337376799e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_154)_ 2.49683969351487747e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_155)_ 2.49478883477178606e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_156)_ 2.49314202186353100e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_157)_ 2.49161432839430539e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_158)_ 2.48949717672396673e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_159)_ 2.48736121078410122e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_160)_ 2.48520625443837737e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_161)_ 2.48303287690254635e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_162)_ 2.48083064396964481e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_163)_ 2.47861677886133620e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_164)_ 2.47638641430056872e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_165)_ 2.47413084022043819e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_166)_ 2.47188018971294383e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_167)_ 2.46960845995858413e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_168)_ 2.46732193367085237e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_169)_ 2.46503191678787061e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_170)_ 2.46274160974490641e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_171)_ 2.46045206297553385e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_172)_ 2.45816126947624518e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_173)_ 2.45586980510194195e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_174)_ 2.45360212537271032e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_175)_ 2.45133912577886086e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_176)_ 2.44909844694099519e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_177)_ 2.44692850037591114e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_178)_ 2.44547977430321204e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_179)_ 2.44358816721082022e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_180)_ 2.44151229671950070e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_181)_ 2.43951000312771384e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_182)_ 2.43805650478590223e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_183)_ 2.43675865880818243e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_184)_ 2.43505951652199180e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_185)_ 2.43367324201075306e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_186)_ 2.43276653062693953e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_187)_ 2.43203633738478686e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_188)_ 2.43141925274619659e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_189)_ 2.42286108355953331e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_190)_ 2.41486310228320775e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_191)_ 2.40735999081837306e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_192)_ 2.39988232335675882e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_193)_ 2.39217695881477468e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_194)_ 2.38494097253685666e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_195)_ 2.37640859371982778e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_196)_ 2.36286814545359967e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_197)_ 2.33009424546154484e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_198)_ 2.18582933817095544e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_199)_ 1.79844723527414381e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile9_200)_ 1.03932561775172143e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_0)__ 2.75356820062657697e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_1)__ 2.75356553014971404e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_2)__ 2.75355751840365635e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_3)__ 2.75354416444188779e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_4)__ 2.75352546668652707e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_5)__ 2.75350142292779339e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_6)__ 2.75347203032325787e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_7)__ 2.75343728539688435e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_8)__ 2.75339718403785021e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_9)__ 2.75335172149915621e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_10)_ 2.75330089239601747e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_11)_ 2.75324469070403950e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_12)_ 2.75318310975717466e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_13)_ 2.75311614224546091e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_14)_ 2.75304378021253804e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_15)_ 2.75298287858765001e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_16)_ 2.75294097424033701e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_17)_ 2.75289633817242958e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_18)_ 2.75284896505821095e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_19)_ 2.75279884923837130e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_20)_ 2.75274598471807685e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_21)_ 2.75269036516492065e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_22)_ 2.75263198390675647e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_23)_ 2.75257083392941340e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_24)_ 2.75250690787428987e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_25)_ 2.75244019803582809e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_26)_ 2.75237069635886193e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_27)_ 2.75229839443584652e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_28)_ 2.75222328350395742e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_29)_ 2.75214535444206518e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_30)_ 2.75206459776758265e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_31)_ 2.75196230745537953e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_32)_ 2.75179078982760501e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_33)_ 2.75161360084215403e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_34)_ 2.75143071874709015e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_35)_ 2.75124212103804666e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_36)_ 2.75104778445037255e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_37)_ 2.75084768495099787e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_38)_ 2.75064179773001634e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_39)_ 2.75043009719198466e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_40)_ 2.75021255694692677e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_41)_ 2.74999461735074462e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_42)_ 2.74988086344307980e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_43)_ 2.74976417084213693e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_44)_ 2.74964452483197981e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_45)_ 2.74952191027797390e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_46)_ 2.74939631162141787e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_47)_ 2.74926771287401444e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_48)_ 2.74913609761218147e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_49)_ 2.74900144897119851e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_50)_ 2.74872488821969263e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_51)_ 2.74844065501394823e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_52)_ 2.74815018929369472e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_53)_ 2.74785345331844759e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_54)_ 2.74755040839279872e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_55)_ 2.74724101485252667e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_56)_ 2.74696220349754832e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_57)_ 2.74679931884843711e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_58)_ 2.74663316169957135e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_59)_ 2.74646370996709130e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_60)_ 2.74629094103950209e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_61)_ 2.74611483176952937e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_62)_ 2.74587149517117730e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_63)_ 2.74550797353572733e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_64)_ 2.74513766682499210e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_65)_ 2.74476052459304647e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_66)_ 2.74437649524209988e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_67)_ 2.74398561043883440e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_68)_ 2.74358996889587061e+01 OP 
Impurity_charge_at_point_________________________________________________ (n_charge_plasma_profile10_69)_ 2.74318731946293042e+01 OP 
