# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gd3c45e3ec" 
Beta_toroidal_profile_at_point_31________________________________________ beta_thermal_toroidal_profile31_ 7.10535359343488545e-03 
Beta_toroidal_profile_at_point_32________________________________________ beta_thermal_toroidal_profile32_ 7.33823020149930363e-03 
Beta_toroidal_profile_at_point_33________________________________________ beta_thermal_toroidal_profile33_ 7.57715385412266462e-03 
Beta_toroidal_profile_at_point_34________________________________________ beta_thermal_toroidal_profile34_ 7.82207283471053963e-03 
Beta_toroidal_profile_at_point_35________________________________________ beta_thermal_toroidal_profile35_ 8.07293860499148398e-03 
Beta_toroidal_profile_at_point_36________________________________________ beta_thermal_toroidal_profile36_ 8.32970525088989021e-03 
Beta_toroidal_profile_at_point_37________________________________________ beta_thermal_toroidal_profile37_ 8.59232901637786879e-03 
Beta_toroidal_profile_at_point_38________________________________________ beta_thermal_toroidal_profile38_ 8.86076790861819487e-03 
Beta_toroidal_profile_at_point_39________________________________________ beta_thermal_toroidal_profile39_ 9.13498136138541500e-03 
Beta_toroidal_profile_at_point_40________________________________________ beta_thermal_toroidal_profile40_ 9.41492994651327991e-03 
Beta_toroidal_profile_at_point_41________________________________________ beta_thermal_toroidal_profile41_ 9.70057512521596381e-03 
Beta_toroidal_profile_at_point_42________________________________________ beta_thermal_toroidal_profile42_ 9.99187903274312630e-03 
Beta_toroidal_profile_at_point_43________________________________________ beta_thermal_toroidal_profile43_ 1.02888042910807311e-02 
Beta_toroidal_profile_at_point_44________________________________________ beta_thermal_toroidal_profile44_ 1.05913138453894839e-02 
Beta_toroidal_profile_at_point_45________________________________________ beta_thermal_toroidal_profile45_ 1.08993708206472414e-02 
Beta_toroidal_profile_at_point_46________________________________________ beta_thermal_toroidal_profile46_ 1.12129383955779181e-02 
Beta_toroidal_profile_at_point_47________________________________________ beta_thermal_toroidal_profile47_ 1.15319796914437923e-02 
Beta_toroidal_profile_at_point_48________________________________________ beta_thermal_toroidal_profile48_ 1.18564576736773838e-02 
Beta_toroidal_profile_at_point_49________________________________________ beta_thermal_toroidal_profile49_ 1.21863350646534661e-02 
Beta_toroidal_profile_at_point_50________________________________________ beta_thermal_toroidal_profile50_ 1.25215742661672017e-02 
Beta_toroidal_profile_at_point_51________________________________________ beta_thermal_toroidal_profile51_ 1.28621372904026351e-02 
Beta_toroidal_profile_at_point_52________________________________________ beta_thermal_toroidal_profile52_ 1.32079856983561335e-02 
Beta_toroidal_profile_at_point_53________________________________________ beta_thermal_toroidal_profile53_ 1.35590805448294795e-02 
Beta_toroidal_profile_at_point_54________________________________________ beta_thermal_toroidal_profile54_ 1.39153823292325601e-02 
Beta_toroidal_profile_at_point_55________________________________________ beta_thermal_toroidal_profile55_ 1.42768509515405866e-02 
Beta_toroidal_profile_at_point_56________________________________________ beta_thermal_toroidal_profile56_ 1.46434456728394384e-02 
Beta_toroidal_profile_at_point_57________________________________________ beta_thermal_toroidal_profile57_ 1.50151250799675732e-02 
Beta_toroidal_profile_at_point_58________________________________________ beta_thermal_toroidal_profile58_ 1.53918470538265840e-02 
Beta_toroidal_profile_at_point_59________________________________________ beta_thermal_toroidal_profile59_ 1.57735687409868430e-02 
Beta_toroidal_profile_at_point_60________________________________________ beta_thermal_toroidal_profile60_ 1.61602465282607057e-02 
Beta_toroidal_profile_at_point_61________________________________________ beta_thermal_toroidal_profile61_ 1.65518360199562176e-02 
Beta_toroidal_profile_at_point_62________________________________________ beta_thermal_toroidal_profile62_ 1.69482920175579761e-02 
Beta_toroidal_profile_at_point_63________________________________________ beta_thermal_toroidal_profile63_ 1.73495685016117687e-02 
Beta_toroidal_profile_at_point_64________________________________________ beta_thermal_toroidal_profile64_ 1.77556186156152332e-02 
Beta_toroidal_profile_at_point_65________________________________________ beta_thermal_toroidal_profile65_ 1.81663946517389985e-02 
Beta_toroidal_profile_at_point_66________________________________________ beta_thermal_toroidal_profile66_ 1.85818480382224198e-02 
Beta_toroidal_profile_at_point_67________________________________________ beta_thermal_toroidal_profile67_ 1.90019293283048389e-02 
Beta_toroidal_profile_at_point_68________________________________________ beta_thermal_toroidal_profile68_ 1.94265881905680976e-02 
Beta_toroidal_profile_at_point_69________________________________________ beta_thermal_toroidal_profile69_ 1.98557734005794760e-02 
Beta_toroidal_profile_at_point_70________________________________________ beta_thermal_toroidal_profile70_ 2.02894328337351222e-02 
Beta_toroidal_profile_at_point_71________________________________________ beta_thermal_toroidal_profile71_ 2.07275134592148046e-02 
Beta_toroidal_profile_at_point_72________________________________________ beta_thermal_toroidal_profile72_ 2.11699613349673119e-02 
Beta_toroidal_profile_at_point_73________________________________________ beta_thermal_toroidal_profile73_ 2.16167216036539621e-02 
Beta_toroidal_profile_at_point_74________________________________________ beta_thermal_toroidal_profile74_ 2.20677384894845605e-02 
Beta_toroidal_profile_at_point_75________________________________________ beta_thermal_toroidal_profile75_ 2.25229552958867603e-02 
Beta_toroidal_profile_at_point_76________________________________________ beta_thermal_toroidal_profile76_ 2.29823144039548038e-02 
Beta_toroidal_profile_at_point_77________________________________________ beta_thermal_toroidal_profile77_ 2.34457572716291612e-02 
Beta_toroidal_profile_at_point_78________________________________________ beta_thermal_toroidal_profile78_ 2.39132244335625022e-02 
Beta_toroidal_profile_at_point_79________________________________________ beta_thermal_toroidal_profile79_ 2.43846555016318488e-02 
Beta_toroidal_profile_at_point_80________________________________________ beta_thermal_toroidal_profile80_ 2.48599891660601091e-02 
Beta_toroidal_profile_at_point_81________________________________________ beta_thermal_toroidal_profile81_ 2.53391631971133686e-02 
Beta_toroidal_profile_at_point_82________________________________________ beta_thermal_toroidal_profile82_ 2.58221144473431835e-02 
Beta_toroidal_profile_at_point_83________________________________________ beta_thermal_toroidal_profile83_ 2.63087788543461404e-02 
Beta_toroidal_profile_at_point_84________________________________________ beta_thermal_toroidal_profile84_ 2.67990914440144126e-02 
Beta_toroidal_profile_at_point_85________________________________________ beta_thermal_toroidal_profile85_ 2.72929863342541296e-02 
Beta_toroidal_profile_at_point_86________________________________________ beta_thermal_toroidal_profile86_ 2.77903967391495629e-02 
Beta_toroidal_profile_at_point_87________________________________________ beta_thermal_toroidal_profile87_ 2.82912549735532190e-02 
Beta_toroidal_profile_at_point_88________________________________________ beta_thermal_toroidal_profile88_ 2.87954924580836082e-02 
Beta_toroidal_profile_at_point_89________________________________________ beta_thermal_toroidal_profile89_ 2.93030397245133099e-02 
Beta_toroidal_profile_at_point_90________________________________________ beta_thermal_toroidal_profile90_ 2.98138264215318284e-02 
Beta_toroidal_profile_at_point_91________________________________________ beta_thermal_toroidal_profile91_ 3.03277813208690829e-02 
Beta_toroidal_profile_at_point_92________________________________________ beta_thermal_toroidal_profile92_ 3.08448323237652984e-02 
Beta_toroidal_profile_at_point_93________________________________________ beta_thermal_toroidal_profile93_ 3.13649064677754968e-02 
Beta_toroidal_profile_at_point_94________________________________________ beta_thermal_toroidal_profile94_ 3.18879299338969413e-02 
Beta_toroidal_profile_at_point_95________________________________________ beta_thermal_toroidal_profile95_ 3.24138280540081855e-02 
Beta_toroidal_profile_at_point_96________________________________________ beta_thermal_toroidal_profile96_ 3.29425253186106243e-02 
Beta_toroidal_profile_at_point_97________________________________________ beta_thermal_toroidal_profile97_ 3.34739453848624455e-02 
Beta_toroidal_profile_at_point_98________________________________________ beta_thermal_toroidal_profile98_ 3.40080110848967748e-02 
Beta_toroidal_profile_at_point_99________________________________________ beta_thermal_toroidal_profile99_ 3.45446444344154197e-02 
Beta_toroidal_profile_at_point_100_______________________________________ beta_thermal_toroidal_profile100_ 3.50837666415512797e-02 
Beta_toroidal_profile_at_point_101_______________________________________ beta_thermal_toroidal_profile101_ 3.56252981159915078e-02 
Beta_toroidal_profile_at_point_102_______________________________________ beta_thermal_toroidal_profile102_ 3.61691584783554385e-02 
Beta_toroidal_profile_at_point_103_______________________________________ beta_thermal_toroidal_profile103_ 3.67152665698204581e-02 
Beta_toroidal_profile_at_point_104_______________________________________ beta_thermal_toroidal_profile104_ 3.72635404619905339e-02 
Beta_toroidal_profile_at_point_105_______________________________________ beta_thermal_toroidal_profile105_ 3.78138974670010480e-02 
Beta_toroidal_profile_at_point_106_______________________________________ beta_thermal_toroidal_profile106_ 3.83662541478556607e-02 
Beta_toroidal_profile_at_point_107_______________________________________ beta_thermal_toroidal_profile107_ 3.89205263289893466e-02 
Beta_toroidal_profile_at_point_108_______________________________________ beta_thermal_toroidal_profile108_ 3.94766291070537192e-02 
Beta_toroidal_profile_at_point_109_______________________________________ beta_thermal_toroidal_profile109_ 4.00344768619196253e-02 
Beta_toroidal_profile_at_point_110_______________________________________ beta_thermal_toroidal_profile110_ 4.05939832678932355e-02 
Beta_toroidal_profile_at_point_111_______________________________________ beta_thermal_toroidal_profile111_ 4.11550613051414743e-02 
Beta_toroidal_profile_at_point_112_______________________________________ beta_thermal_toroidal_profile112_ 4.17176232713229664e-02 
Beta_toroidal_profile_at_point_113_______________________________________ beta_thermal_toroidal_profile113_ 4.22815807934212792e-02 
Beta_toroidal_profile_at_point_114_______________________________________ beta_thermal_toroidal_profile114_ 4.28468448397763893e-02 
Beta_toroidal_profile_at_point_115_______________________________________ beta_thermal_toroidal_profile115_ 4.34133257323116584e-02 
Beta_toroidal_profile_at_point_116_______________________________________ beta_thermal_toroidal_profile116_ 4.39809331589532115e-02 
Beta_toroidal_profile_at_point_117_______________________________________ beta_thermal_toroidal_profile117_ 4.45495761862381573e-02 
Beta_toroidal_profile_at_point_118_______________________________________ beta_thermal_toroidal_profile118_ 4.51191632721094429e-02 
Beta_toroidal_profile_at_point_119_______________________________________ beta_thermal_toroidal_profile119_ 4.56896022788942230e-02 
Beta_toroidal_profile_at_point_120_______________________________________ beta_thermal_toroidal_profile120_ 4.62608004864632077e-02 
Beta_toroidal_profile_at_point_121_______________________________________ beta_thermal_toroidal_profile121_ 4.68326646055684179e-02 
Beta_toroidal_profile_at_point_122_______________________________________ beta_thermal_toroidal_profile122_ 4.74051007913568329e-02 
Beta_toroidal_profile_at_point_123_______________________________________ beta_thermal_toroidal_profile123_ 4.79780146570579075e-02 
Beta_toroidal_profile_at_point_124_______________________________________ beta_thermal_toroidal_profile124_ 4.85513112878418335e-02 
Beta_toroidal_profile_at_point_125_______________________________________ beta_thermal_toroidal_profile125_ 4.91248952548475892e-02 
Beta_toroidal_profile_at_point_126_______________________________________ beta_thermal_toroidal_profile126_ 4.96986706293772174e-02 
Beta_toroidal_profile_at_point_127_______________________________________ beta_thermal_toroidal_profile127_ 5.02725409972552828e-02 
Beta_toroidal_profile_at_point_128_______________________________________ beta_thermal_toroidal_profile128_ 5.08464094733511868e-02 
Beta_toroidal_profile_at_point_129_______________________________________ beta_thermal_toroidal_profile129_ 5.14201787162619009e-02 
Beta_toroidal_profile_at_point_130_______________________________________ beta_thermal_toroidal_profile130_ 5.19937509431539213e-02 
Beta_toroidal_profile_at_point_131_______________________________________ beta_thermal_toroidal_profile131_ 5.25670279447619376e-02 
Beta_toroidal_profile_at_point_132_______________________________________ beta_thermal_toroidal_profile132_ 5.31399111005426555e-02 
Beta_toroidal_profile_at_point_133_______________________________________ beta_thermal_toroidal_profile133_ 5.37123013939820107e-02 
Beta_toroidal_profile_at_point_134_______________________________________ beta_thermal_toroidal_profile134_ 5.42840994280537267e-02 
Beta_toroidal_profile_at_point_135_______________________________________ beta_thermal_toroidal_profile135_ 5.48552054408276563e-02 
Beta_toroidal_profile_at_point_136_______________________________________ beta_thermal_toroidal_profile136_ 5.54255193212261701e-02 
Beta_toroidal_profile_at_point_137_______________________________________ beta_thermal_toroidal_profile137_ 5.59949406249269019e-02 
Beta_toroidal_profile_at_point_138_______________________________________ beta_thermal_toroidal_profile138_ 5.65633685904101124e-02 
Beta_toroidal_profile_at_point_139_______________________________________ beta_thermal_toroidal_profile139_ 5.71307021551489547e-02 
Beta_toroidal_profile_at_point_140_______________________________________ beta_thermal_toroidal_profile140_ 5.76968399719412772e-02 
Beta_toroidal_profile_at_point_141_______________________________________ beta_thermal_toroidal_profile141_ 5.82616804253811571e-02 
Beta_toroidal_profile_at_point_142_______________________________________ beta_thermal_toroidal_profile142_ 5.88251216484684328e-02 
Beta_toroidal_profile_at_point_143_______________________________________ beta_thermal_toroidal_profile143_ 5.93870615393550308e-02 
Beta_toroidal_profile_at_point_144_______________________________________ beta_thermal_toroidal_profile144_ 5.99473977782261289e-02 
Beta_toroidal_profile_at_point_145_______________________________________ beta_thermal_toroidal_profile145_ 6.05060278443148025e-02 
Beta_toroidal_profile_at_point_146_______________________________________ beta_thermal_toroidal_profile146_ 6.10628490330486426e-02 
Beta_toroidal_profile_at_point_147_______________________________________ beta_thermal_toroidal_profile147_ 6.16177584733266712e-02 
Beta_toroidal_profile_at_point_148_______________________________________ beta_thermal_toroidal_profile148_ 6.21706531449249880e-02 
Beta_toroidal_profile_at_point_149_______________________________________ beta_thermal_toroidal_profile149_ 6.27214298960299121e-02 
Beta_toroidal_profile_at_point_150_______________________________________ beta_thermal_toroidal_profile150_ 6.32699854608965440e-02 
Beta_toroidal_profile_at_point_151_______________________________________ beta_thermal_toroidal_profile151_ 6.38162164776320401e-02 
Beta_toroidal_profile_at_point_152_______________________________________ beta_thermal_toroidal_profile152_ 6.43600195061012070e-02 
Beta_toroidal_profile_at_point_153_______________________________________ beta_thermal_toroidal_profile153_ 6.49012910459534076e-02 
Beta_toroidal_profile_at_point_154_______________________________________ beta_thermal_toroidal_profile154_ 6.54399275547691422e-02 
Beta_toroidal_profile_at_point_155_______________________________________ beta_thermal_toroidal_profile155_ 6.59758254663249943e-02 
Beta_toroidal_profile_at_point_156_______________________________________ beta_thermal_toroidal_profile156_ 6.65088812089749126e-02 
Beta_toroidal_profile_at_point_157_______________________________________ beta_thermal_toroidal_profile157_ 6.70389912241469016e-02 
Beta_toroidal_profile_at_point_158_______________________________________ beta_thermal_toroidal_profile158_ 6.75660519849529961e-02 
Beta_toroidal_profile_at_point_159_______________________________________ beta_thermal_toroidal_profile159_ 6.80899600149117712e-02 
Beta_toroidal_profile_at_point_160_______________________________________ beta_thermal_toroidal_profile160_ 6.86106119067808745e-02 
Beta_toroidal_profile_at_point_161_______________________________________ beta_thermal_toroidal_profile161_ 6.91279043414990829e-02 
Beta_toroidal_profile_at_point_162_______________________________________ beta_thermal_toroidal_profile162_ 6.96417341072353563e-02 
Beta_toroidal_profile_at_point_163_______________________________________ beta_thermal_toroidal_profile163_ 7.01519981185442926e-02 
Beta_toroidal_profile_at_point_164_______________________________________ beta_thermal_toroidal_profile164_ 7.06585934356256384e-02 
Beta_toroidal_profile_at_point_165_______________________________________ beta_thermal_toroidal_profile165_ 7.11614172836865927e-02 
Beta_toroidal_profile_at_point_166_______________________________________ beta_thermal_toroidal_profile166_ 7.16603670724056813e-02 
Beta_toroidal_profile_at_point_167_______________________________________ beta_thermal_toroidal_profile167_ 7.21553404154961081e-02 
Beta_toroidal_profile_at_point_168_______________________________________ beta_thermal_toroidal_profile168_ 7.26462351503670278e-02 
Beta_toroidal_profile_at_point_169_______________________________________ beta_thermal_toroidal_profile169_ 7.31329493578817685e-02 
Beta_toroidal_profile_at_point_170_______________________________________ beta_thermal_toroidal_profile170_ 7.36153813822105763e-02 
Beta_toroidal_profile_at_point_171_______________________________________ beta_thermal_toroidal_profile171_ 7.40934298507767847e-02 
Beta_toroidal_profile_at_point_172_______________________________________ beta_thermal_toroidal_profile172_ 7.45669936942948836e-02 
Beta_toroidal_profile_at_point_173_______________________________________ beta_thermal_toroidal_profile173_ 7.50359721668982516e-02 
Beta_toroidal_profile_at_point_174_______________________________________ beta_thermal_toroidal_profile174_ 7.55002648663555403e-02 
Beta_toroidal_profile_at_point_175_______________________________________ beta_thermal_toroidal_profile175_ 7.59597717543738782e-02 
Beta_toroidal_profile_at_point_176_______________________________________ beta_thermal_toroidal_profile176_ 7.64143931769871443e-02 
Beta_toroidal_profile_at_point_177_______________________________________ beta_thermal_toroidal_profile177_ 7.68640298850273018e-02 
Beta_toroidal_profile_at_point_178_______________________________________ beta_thermal_toroidal_profile178_ 7.73085830546781372e-02 
Beta_toroidal_profile_at_point_179_______________________________________ beta_thermal_toroidal_profile179_ 7.77479543081085744e-02 
Beta_toroidal_profile_at_point_180_______________________________________ beta_thermal_toroidal_profile180_ 7.81820457341843716e-02 
Beta_toroidal_profile_at_point_181_______________________________________ beta_thermal_toroidal_profile181_ 7.86107599092566861e-02 
Beta_toroidal_profile_at_point_182_______________________________________ beta_thermal_toroidal_profile182_ 7.90339999180251496e-02 
Beta_toroidal_profile_at_point_183_______________________________________ beta_thermal_toroidal_profile183_ 7.94516693744744262e-02 
Beta_toroidal_profile_at_point_184_______________________________________ beta_thermal_toroidal_profile184_ 7.98636724428818945e-02 
Beta_toroidal_profile_at_point_185_______________________________________ beta_thermal_toroidal_profile185_ 8.02699138588951616e-02 
Beta_toroidal_profile_at_point_186_______________________________________ beta_thermal_toroidal_profile186_ 8.06702989506769691e-02 
Beta_toroidal_profile_at_point_187_______________________________________ beta_thermal_toroidal_profile187_ 8.10647336601166973e-02 
Beta_toroidal_profile_at_point_188_______________________________________ beta_thermal_toroidal_profile188_ 8.14531245641052087e-02 
Beta_toroidal_profile_at_point_189_______________________________________ beta_thermal_toroidal_profile189_ 8.18353788958731260e-02 
Beta_toroidal_profile_at_point_190_______________________________________ beta_thermal_toroidal_profile190_ 8.22114045663886600e-02 
Beta_toroidal_profile_at_point_191_______________________________________ beta_thermal_toroidal_profile191_ 8.25811101858144880e-02 
Beta_toroidal_profile_at_point_192_______________________________________ beta_thermal_toroidal_profile192_ 8.29444050850213777e-02 
Beta_toroidal_profile_at_point_193_______________________________________ beta_thermal_toroidal_profile193_ 8.33011993371566978e-02 
Beta_toroidal_profile_at_point_194_______________________________________ beta_thermal_toroidal_profile194_ 8.36514037792655540e-02 
Beta_toroidal_profile_at_point_195_______________________________________ beta_thermal_toroidal_profile195_ 8.39949300339637855e-02 
Beta_toroidal_profile_at_point_196_______________________________________ beta_thermal_toroidal_profile196_ 8.43316905311587151e-02 
Beta_toroidal_profile_at_point_197_______________________________________ beta_thermal_toroidal_profile197_ 8.46615985298186519e-02 
Beta_toroidal_profile_at_point_198_______________________________________ beta_thermal_toroidal_profile198_ 8.49845681397860125e-02 
Beta_toroidal_profile_at_point_199_______________________________________ beta_thermal_toroidal_profile199_ 8.53005143436348645e-02 
Beta_toroidal_profile_at_point_200_______________________________________ beta_thermal_toroidal_profile200_ 8.56093530185688123e-02 
Beta_toroidal_profile_at_point_201_______________________________________ beta_thermal_toroidal_profile201_ 8.59148822298113068e-02 
Beta_toroidal_profile_at_point_202_______________________________________ beta_thermal_toroidal_profile202_ 8.62170605698050346e-02 
Beta_toroidal_profile_at_point_203_______________________________________ beta_thermal_toroidal_profile203_ 8.65119381566220313e-02 
Beta_toroidal_profile_at_point_204_______________________________________ beta_thermal_toroidal_profile204_ 8.67994335422606761e-02 
Beta_toroidal_profile_at_point_205_______________________________________ beta_thermal_toroidal_profile205_ 8.70794662657930207e-02 
Beta_toroidal_profile_at_point_206_______________________________________ beta_thermal_toroidal_profile206_ 8.73519568754768660e-02 
Beta_toroidal_profile_at_point_207_______________________________________ beta_thermal_toroidal_profile207_ 8.76168269508960790e-02 
Beta_toroidal_profile_at_point_208_______________________________________ beta_thermal_toroidal_profile208_ 8.78739991251276664e-02 
Beta_toroidal_profile_at_point_209_______________________________________ beta_thermal_toroidal_profile209_ 8.81233971069322886e-02 
Beta_toroidal_profile_at_point_210_______________________________________ beta_thermal_toroidal_profile210_ 8.83649457029680313e-02 
Beta_toroidal_profile_at_point_211_______________________________________ beta_thermal_toroidal_profile211_ 8.85985708400230110e-02 
Beta_toroidal_profile_at_point_212_______________________________________ beta_thermal_toroidal_profile212_ 8.88241995872662421e-02 
Beta_toroidal_profile_at_point_213_______________________________________ beta_thermal_toroidal_profile213_ 8.90417601785143120e-02 
Beta_toroidal_profile_at_point_214_______________________________________ beta_thermal_toroidal_profile214_ 8.92511820345105872e-02 
Beta_toroidal_profile_at_point_215_______________________________________ beta_thermal_toroidal_profile215_ 8.94523957852157436e-02 
Beta_toroidal_profile_at_point_216_______________________________________ beta_thermal_toroidal_profile216_ 8.96453332921081092e-02 
Beta_toroidal_profile_at_point_217_______________________________________ beta_thermal_toroidal_profile217_ 8.98299276704886684e-02 
Beta_toroidal_profile_at_point_218_______________________________________ beta_thermal_toroidal_profile218_ 9.00061133117920631e-02 
Beta_toroidal_profile_at_point_219_______________________________________ beta_thermal_toroidal_profile219_ 9.01738259058985636e-02 
Beta_toroidal_profile_at_point_220_______________________________________ beta_thermal_toroidal_profile220_ 9.03330024634459994e-02 
Beta_toroidal_profile_at_point_221_______________________________________ beta_thermal_toroidal_profile221_ 9.04835813381389686e-02 
Beta_toroidal_profile_at_point_222_______________________________________ beta_thermal_toroidal_profile222_ 9.06255022490528722e-02 
Beta_toroidal_profile_at_point_223_______________________________________ beta_thermal_toroidal_profile223_ 9.07587063029307445e-02 
Beta_toroidal_profile_at_point_224_______________________________________ beta_thermal_toroidal_profile224_ 9.08831360164703422e-02 
Beta_toroidal_profile_at_point_225_______________________________________ beta_thermal_toroidal_profile225_ 9.09987353385984105e-02 
Beta_toroidal_profile_at_point_226_______________________________________ beta_thermal_toroidal_profile226_ 9.11054496727313756e-02 
Beta_toroidal_profile_at_point_227_______________________________________ beta_thermal_toroidal_profile227_ 9.12032258990183586e-02 
Beta_toroidal_profile_at_point_228_______________________________________ beta_thermal_toroidal_profile228_ 9.12920123965646618e-02 
Beta_toroidal_profile_at_point_229_______________________________________ beta_thermal_toroidal_profile229_ 9.13717590656338563e-02 
Beta_toroidal_profile_at_point_230_______________________________________ beta_thermal_toroidal_profile230_ 9.14424173498252640e-02 
Beta_toroidal_profile_at_point_231_______________________________________ beta_thermal_toroidal_profile231_ 9.15039402582244338e-02 
Beta_toroidal_profile_at_point_232_______________________________________ beta_thermal_toroidal_profile232_ 9.15562823875246540e-02 
Beta_toroidal_profile_at_point_233_______________________________________ beta_thermal_toroidal_profile233_ 9.15993999441163942e-02 
Beta_toroidal_profile_at_point_234_______________________________________ beta_thermal_toroidal_profile234_ 9.16332507661428292e-02 
Beta_toroidal_profile_at_point_235_______________________________________ beta_thermal_toroidal_profile235_ 9.16577943455179761e-02 
Beta_toroidal_profile_at_point_236_______________________________________ beta_thermal_toroidal_profile236_ 9.16729918499062102e-02 
Beta_toroidal_profile_at_point_237_______________________________________ beta_thermal_toroidal_profile237_ 9.16788061446589947e-02 
Beta_toroidal_profile_at_point_238_______________________________________ beta_thermal_toroidal_profile238_ 9.16752018147083680e-02 
Beta_toroidal_profile_at_point_239_______________________________________ beta_thermal_toroidal_profile239_ 9.16621451864126219e-02 
Beta_toroidal_profile_at_point_240_______________________________________ beta_thermal_toroidal_profile240_ 9.16396043493527546e-02 
Beta_toroidal_profile_at_point_241_______________________________________ beta_thermal_toroidal_profile241_ 9.16075491780770773e-02 
Beta_toroidal_profile_at_point_242_______________________________________ beta_thermal_toroidal_profile242_ 9.15659513537912112e-02 
Beta_toroidal_profile_at_point_243_______________________________________ beta_thermal_toroidal_profile243_ 9.15147843859904636e-02 
Beta_toroidal_profile_at_point_244_______________________________________ beta_thermal_toroidal_profile244_ 9.14540236340334878e-02 
Beta_toroidal_profile_at_point_245_______________________________________ beta_thermal_toroidal_profile245_ 9.13836463286529233e-02 
Beta_toroidal_profile_at_point_246_______________________________________ beta_thermal_toroidal_profile246_ 9.13036315934016018e-02 
Beta_toroidal_profile_at_point_247_______________________________________ beta_thermal_toroidal_profile247_ 9.12139604660314879e-02 
Beta_toroidal_profile_at_point_248_______________________________________ beta_thermal_toroidal_profile248_ 9.11146159198025635e-02 
Beta_toroidal_profile_at_point_249_______________________________________ beta_thermal_toroidal_profile249_ 9.10055828847199239e-02 
Beta_toroidal_profile_at_point_250_______________________________________ beta_thermal_toroidal_profile250_ 9.08868482686954748e-02 
Beta_toroidal_profile_at_point_251_______________________________________ beta_thermal_toroidal_profile251_ 9.07584009786324419e-02 
Beta_toroidal_profile_at_point_252_______________________________________ beta_thermal_toroidal_profile252_ 9.06202319414302765e-02 
Beta_toroidal_profile_at_point_253_______________________________________ beta_thermal_toroidal_profile253_ 9.04723341249070862e-02 
Beta_toroidal_profile_at_point_254_______________________________________ beta_thermal_toroidal_profile254_ 9.03147025586377022e-02 
Beta_toroidal_profile_at_point_255_______________________________________ beta_thermal_toroidal_profile255_ 9.01473343547041506e-02 
Beta_toroidal_profile_at_point_256_______________________________________ beta_thermal_toroidal_profile256_ 8.99702287283572211e-02 
Beta_toroidal_profile_at_point_257_______________________________________ beta_thermal_toroidal_profile257_ 8.97833870185857641e-02 
Beta_toroidal_profile_at_point_258_______________________________________ beta_thermal_toroidal_profile258_ 8.95868127085922145e-02 
Beta_toroidal_profile_at_point_259_______________________________________ beta_thermal_toroidal_profile259_ 8.93805114461716649e-02 
Beta_toroidal_profile_at_point_260_______________________________________ beta_thermal_toroidal_profile260_ 8.91644910639922406e-02 
Beta_toroidal_profile_at_point_261_______________________________________ beta_thermal_toroidal_profile261_ 8.89387615997748876e-02 
Beta_toroidal_profile_at_point_262_______________________________________ beta_thermal_toroidal_profile262_ 8.87033353163703131e-02 
Beta_toroidal_profile_at_point_263_______________________________________ beta_thermal_toroidal_profile263_ 8.84582267217307733e-02 
Beta_toroidal_profile_at_point_264_______________________________________ beta_thermal_toroidal_profile264_ 8.82034525887754745e-02 
Beta_toroidal_profile_at_point_265_______________________________________ beta_thermal_toroidal_profile265_ 8.79390319751467420e-02 
Beta_toroidal_profile_at_point_266_______________________________________ beta_thermal_toroidal_profile266_ 8.76649862428554860e-02 
Beta_toroidal_profile_at_point_267_______________________________________ beta_thermal_toroidal_profile267_ 8.73813390778152704e-02 
Beta_toroidal_profile_at_point_268_______________________________________ beta_thermal_toroidal_profile268_ 8.70881165092610710e-02 
Beta_toroidal_profile_at_point_269_______________________________________ beta_thermal_toroidal_profile269_ 8.67853469290536389e-02 
Beta_toroidal_profile_at_point_270_______________________________________ beta_thermal_toroidal_profile270_ 8.64730611108661673e-02 
Beta_toroidal_profile_at_point_271_______________________________________ beta_thermal_toroidal_profile271_ 8.61512922292532318e-02 
Beta_toroidal_profile_at_point_272_______________________________________ beta_thermal_toroidal_profile272_ 8.58200758786002715e-02 
Beta_toroidal_profile_at_point_273_______________________________________ beta_thermal_toroidal_profile273_ 8.54794500919522776e-02 
Beta_toroidal_profile_at_point_274_______________________________________ beta_thermal_toroidal_profile274_ 8.51294553597217729e-02 
Beta_toroidal_profile_at_point_275_______________________________________ beta_thermal_toroidal_profile275_ 8.47701346482744728e-02 
Beta_toroidal_profile_at_point_276_______________________________________ beta_thermal_toroidal_profile276_ 8.44015334183926824e-02 
Beta_toroidal_profile_at_point_277_______________________________________ beta_thermal_toroidal_profile277_ 8.40236996436157235e-02 
Beta_toroidal_profile_at_point_278_______________________________________ beta_thermal_toroidal_profile278_ 8.36366838284580416e-02 
Beta_toroidal_profile_at_point_279_______________________________________ beta_thermal_toroidal_profile279_ 8.32405390265038014e-02 
Beta_toroidal_profile_at_point_280_______________________________________ beta_thermal_toroidal_profile280_ 8.28353208583801348e-02 
Beta_toroidal_profile_at_point_281_______________________________________ beta_thermal_toroidal_profile281_ 8.24210875296080281e-02 
Beta_toroidal_profile_at_point_282_______________________________________ beta_thermal_toroidal_profile282_ 8.19978998483330834e-02 
Beta_toroidal_profile_at_point_283_______________________________________ beta_thermal_toroidal_profile283_ 8.15658212429366397e-02 
Beta_toroidal_profile_at_point_284_______________________________________ beta_thermal_toroidal_profile284_ 8.11249177795294596e-02 
