# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+ge19043da6" 
Date_of_run______________________________________________________________ (date)_________________________ "30/06/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "09:00" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________      "SQuID" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/stellarator_helias.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (nvar)_________________________            8 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           14 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            6 
Objective_function_name__________________________________________________ (objf_name)____________________ "Cost of electricity" 
Total_plasma_fuel_pressure_at_point_425__________________________________ (pres_plasma_fuel_profile425)__ 5.72283383488325780e+04 
Total_plasma_fuel_pressure_at_point_426__________________________________ (pres_plasma_fuel_profile426)__ 5.61439141886496873e+04 
Total_plasma_fuel_pressure_at_point_427__________________________________ (pres_plasma_fuel_profile427)__ 5.50643495235572191e+04 
Total_plasma_fuel_pressure_at_point_428__________________________________ (pres_plasma_fuel_profile428)__ 5.39897385983091444e+04 
Total_plasma_fuel_pressure_at_point_429__________________________________ (pres_plasma_fuel_profile429)__ 5.29201771544975491e+04 
Total_plasma_fuel_pressure_at_point_430__________________________________ (pres_plasma_fuel_profile430)__ 5.18557624773485586e+04 
Total_plasma_fuel_pressure_at_point_431__________________________________ (pres_plasma_fuel_profile431)__ 5.07965934447399486e+04 
Total_plasma_fuel_pressure_at_point_432__________________________________ (pres_plasma_fuel_profile432)__ 4.97427705785807484e+04 
Total_plasma_fuel_pressure_at_point_433__________________________________ (pres_plasma_fuel_profile433)__ 4.86943960987042447e+04 
Total_plasma_fuel_pressure_at_point_434__________________________________ (pres_plasma_fuel_profile434)__ 4.76515739794373949e+04 
Total_plasma_fuel_pressure_at_point_435__________________________________ (pres_plasma_fuel_profile435)__ 4.66144100090231295e+04 
Total_plasma_fuel_pressure_at_point_436__________________________________ (pres_plasma_fuel_profile436)__ 4.55830118520872784e+04 
Total_plasma_fuel_pressure_at_point_437__________________________________ (pres_plasma_fuel_profile437)__ 4.45574891153562348e+04 
Total_plasma_fuel_pressure_at_point_438__________________________________ (pres_plasma_fuel_profile438)__ 4.35379534168516111e+04 
Total_plasma_fuel_pressure_at_point_439__________________________________ (pres_plasma_fuel_profile439)__ 4.25245184588047778e+04 
Total_plasma_fuel_pressure_at_point_440__________________________________ (pres_plasma_fuel_profile440)__ 4.15173001045581768e+04 
Total_plasma_fuel_pressure_at_point_441__________________________________ (pres_plasma_fuel_profile441)__ 4.05164164597422059e+04 
Total_plasma_fuel_pressure_at_point_442__________________________________ (pres_plasma_fuel_profile442)__ 3.95219879580444831e+04 
Total_plasma_fuel_pressure_at_point_443__________________________________ (pres_plasma_fuel_profile443)__ 3.85341374519157034e+04 
Total_plasma_fuel_pressure_at_point_444__________________________________ (pres_plasma_fuel_profile444)__ 3.75529903085907863e+04 
Total_plasma_fuel_pressure_at_point_445__________________________________ (pres_plasma_fuel_profile445)__ 3.65786745118387917e+04 
Total_plasma_fuel_pressure_at_point_446__________________________________ (pres_plasma_fuel_profile446)__ 3.56113207698961269e+04 
Total_plasma_fuel_pressure_at_point_447__________________________________ (pres_plasma_fuel_profile447)__ 3.46510626300827644e+04 
Total_plasma_fuel_pressure_at_point_448__________________________________ (pres_plasma_fuel_profile448)__ 3.36980366006517506e+04 
Total_plasma_fuel_pressure_at_point_449__________________________________ (pres_plasma_fuel_profile449)__ 3.27523822804792035e+04 
Total_plasma_fuel_pressure_at_point_450__________________________________ (pres_plasma_fuel_profile450)__ 3.18142424972658846e+04 
Total_plasma_fuel_pressure_at_point_451__________________________________ (pres_plasma_fuel_profile451)__ 3.08837634549938521e+04 
Total_plasma_fuel_pressure_at_point_452__________________________________ (pres_plasma_fuel_profile452)__ 2.99610948914627552e+04 
Total_plasma_fuel_pressure_at_point_453__________________________________ (pres_plasma_fuel_profile453)__ 2.90463902468233064e+04 
Total_plasma_fuel_pressure_at_point_454__________________________________ (pres_plasma_fuel_profile454)__ 2.81398068441296309e+04 
Total_plasma_fuel_pressure_at_point_455__________________________________ (pres_plasma_fuel_profile455)__ 2.72415060830527109e+04 
Total_plasma_fuel_pressure_at_point_456__________________________________ (pres_plasma_fuel_profile456)__ 2.63516536480320683e+04 
Total_plasma_fuel_pressure_at_point_457__________________________________ (pres_plasma_fuel_profile457)__ 2.54704197323005719e+04 
Total_plasma_fuel_pressure_at_point_458__________________________________ (pres_plasma_fuel_profile458)__ 2.45979792793952874e+04 
Total_plasma_fuel_pressure_at_point_459__________________________________ (pres_plasma_fuel_profile459)__ 2.37345122439746228e+04 
Total_plasma_fuel_pressure_at_point_460__________________________________ (pres_plasma_fuel_profile460)__ 2.28802038740003663e+04 
Total_plasma_fuel_pressure_at_point_461__________________________________ (pres_plasma_fuel_profile461)__ 2.20352450166200942e+04 
Total_plasma_fuel_pressure_at_point_462__________________________________ (pres_plasma_fuel_profile462)__ 2.11998324504073098e+04 
Total_plasma_fuel_pressure_at_point_463__________________________________ (pres_plasma_fuel_profile463)__ 2.03741692469929912e+04 
Total_plasma_fuel_pressure_at_point_464__________________________________ (pres_plasma_fuel_profile464)__ 1.95584651655628331e+04 
Total_plasma_fuel_pressure_at_point_465__________________________________ (pres_plasma_fuel_profile465)__ 1.87529370842134667e+04 
Total_plasma_fuel_pressure_at_point_466__________________________________ (pres_plasma_fuel_profile466)__ 1.79578094727751304e+04 
Total_plasma_fuel_pressure_at_point_467__________________________________ (pres_plasma_fuel_profile467)__ 1.71733149124355623e+04 
Total_plasma_fuel_pressure_at_point_468__________________________________ (pres_plasma_fuel_profile468)__ 1.63996946683710848e+04 
Total_plasma_fuel_pressure_at_point_469__________________________________ (pres_plasma_fuel_profile469)__ 1.56371993226318864e+04 
Total_plasma_fuel_pressure_at_point_470__________________________________ (pres_plasma_fuel_profile470)__ 1.48860894757866317e+04 
Total_plasma_fuel_pressure_at_point_471__________________________________ (pres_plasma_fuel_profile471)__ 1.41466365273560968e+04 
Total_plasma_fuel_pressure_at_point_472__________________________________ (pres_plasma_fuel_profile472)__ 1.34191235469231742e+04 
Total_plasma_fuel_pressure_at_point_473__________________________________ (pres_plasma_fuel_profile473)__ 1.27038462500914648e+04 
Total_plasma_fuel_pressure_at_point_474__________________________________ (pres_plasma_fuel_profile474)__ 1.20011140962844620e+04 
Total_plasma_fuel_pressure_at_point_475__________________________________ (pres_plasma_fuel_profile475)__ 1.13112515288907343e+04 
Total_plasma_fuel_pressure_at_point_476__________________________________ (pres_plasma_fuel_profile476)__ 1.06345993826687263e+04 
Total_plasma_fuel_pressure_at_point_477__________________________________ (pres_plasma_fuel_profile477)__ 9.97151648890275283e+03 
Total_plasma_fuel_pressure_at_point_478__________________________________ (pres_plasma_fuel_profile478)__ 9.32238151592494069e+03 
Total_plasma_fuel_pressure_at_point_479__________________________________ (pres_plasma_fuel_profile479)__ 8.68759509180180248e+03 
Total_plasma_fuel_pressure_at_point_480__________________________________ (pres_plasma_fuel_profile480)__ 8.06758226795350674e+03 
Total_plasma_fuel_pressure_at_point_481__________________________________ (pres_plasma_fuel_profile481)__ 7.46279539825169377e+03 
Total_plasma_fuel_pressure_at_point_482__________________________________ (pres_plasma_fuel_profile482)__ 6.87371752920283325e+03 
Total_plasma_fuel_pressure_at_point_483__________________________________ (pres_plasma_fuel_profile483)__ 6.30086642533001395e+03 
Total_plasma_fuel_pressure_at_point_484__________________________________ (pres_plasma_fuel_profile484)__ 5.74479939303320771e+03 
Total_plasma_fuel_pressure_at_point_485__________________________________ (pres_plasma_fuel_profile485)__ 5.20611912093744013e+03 
Total_plasma_fuel_pressure_at_point_486__________________________________ (pres_plasma_fuel_profile486)__ 4.68548083265350760e+03 
Total_plasma_fuel_pressure_at_point_487__________________________________ (pres_plasma_fuel_profile487)__ 4.18360116114002994e+03 
Total_plasma_fuel_pressure_at_point_488__________________________________ (pres_plasma_fuel_profile488)__ 3.70126932243809824e+03 
Total_plasma_fuel_pressure_at_point_489__________________________________ (pres_plasma_fuel_profile489)__ 3.23936142428454059e+03 
Total_plasma_fuel_pressure_at_point_490__________________________________ (pres_plasma_fuel_profile490)__ 2.79885915146308116e+03 
Total_plasma_fuel_pressure_at_point_491__________________________________ (pres_plasma_fuel_profile491)__ 2.38087473372856493e+03 
Total_plasma_fuel_pressure_at_point_492__________________________________ (pres_plasma_fuel_profile492)__ 1.98668523362846599e+03 
Total_plasma_fuel_pressure_at_point_493__________________________________ (pres_plasma_fuel_profile493)__ 1.61778121900468614e+03 
Total_plasma_fuel_pressure_at_point_494__________________________________ (pres_plasma_fuel_profile494)__ 1.27593874703268443e+03 
Total_plasma_fuel_pressure_at_point_495__________________________________ (pres_plasma_fuel_profile495)__ 9.63331527729269055e+02 
Total_plasma_fuel_pressure_at_point_496__________________________________ (pres_plasma_fuel_profile496)__ 6.82718157198334552e+02 
Total_plasma_fuel_pressure_at_point_497__________________________________ (pres_plasma_fuel_profile497)__ 4.37786063745848537e+02 
Total_plasma_fuel_pressure_at_point_498__________________________________ (pres_plasma_fuel_profile498)__ 2.33881205907489800e+02 
Total_plasma_fuel_pressure_at_point_499__________________________________ (pres_plasma_fuel_profile499)__ 7.99968707387899656e+01 
Total_plasma_fuel_pressure_at_point_500__________________________________ (pres_plasma_fuel_profile500)__ 0.00000000000000000e+00 
H_concentration__________________________________________________________ (f_nd_impurity_electrons(01))__ 9.33047603291091598e-01 OP 
He_concentration_________________________________________________________ (f_nd_impurity_electrons(02))__ 3.32373896433111118e-02 
He_concentration_at_point_0______________________________________________ (f_nd_impurity_electrons1_0)___ 7.82670570520950170e+18 OP 
He_concentration_at_point_1______________________________________________ (f_nd_impurity_electrons1_1)___ 7.82669474780726989e+18 OP 
He_concentration_at_point_2______________________________________________ (f_nd_impurity_electrons1_2)___ 7.82666187542963610e+18 OP 
He_concentration_at_point_3______________________________________________ (f_nd_impurity_electrons1_3)___ 7.82660708756377907e+18 OP 
He_concentration_at_point_4______________________________________________ (f_nd_impurity_electrons1_4)___ 7.82653038335495680e+18 OP 
He_concentration_at_point_5______________________________________________ (f_nd_impurity_electrons1_5)___ 7.82643176160645120e+18 OP 
He_concentration_at_point_6______________________________________________ (f_nd_impurity_electrons1_6)___ 7.82631122077948826e+18 OP 
He_concentration_at_point_7______________________________________________ (f_nd_impurity_electrons1_7)___ 7.82616875899314074e+18 OP 
He_concentration_at_point_8______________________________________________ (f_nd_impurity_electrons1_8)___ 7.82600437402419814e+18 OP 
He_concentration_at_point_9______________________________________________ (f_nd_impurity_electrons1_9)___ 7.82581806330702336e+18 OP 
He_concentration_at_point_10_____________________________________________ (f_nd_impurity_electrons1_10)__ 7.82560982393338163e+18 OP 
He_concentration_at_point_11_____________________________________________ (f_nd_impurity_electrons1_11)__ 7.82537965265225011e+18 OP 
He_concentration_at_point_12_____________________________________________ (f_nd_impurity_electrons1_12)__ 7.82512754586960486e+18 OP 
He_concentration_at_point_13_____________________________________________ (f_nd_impurity_electrons1_13)__ 7.82485349964817203e+18 OP 
He_concentration_at_point_14_____________________________________________ (f_nd_impurity_electrons1_14)__ 7.82455750970718515e+18 OP 
He_concentration_at_point_15_____________________________________________ (f_nd_impurity_electrons1_15)__ 7.82423957142208922e+18 OP 
He_concentration_at_point_16_____________________________________________ (f_nd_impurity_electrons1_16)__ 7.82389967982423859e+18 OP 
He_concentration_at_point_17_____________________________________________ (f_nd_impurity_electrons1_17)__ 7.82353782960056422e+18 OP 
He_concentration_at_point_18_____________________________________________ (f_nd_impurity_electrons1_18)__ 7.82315401509323264e+18 OP 
He_concentration_at_point_19_____________________________________________ (f_nd_impurity_electrons1_19)__ 7.82274823029925888e+18 OP 
He_concentration_at_point_20_____________________________________________ (f_nd_impurity_electrons1_20)__ 7.82232046887011430e+18 OP 
He_concentration_at_point_21_____________________________________________ (f_nd_impurity_electrons1_21)__ 7.82187072411130573e+18 OP 
He_concentration_at_point_22_____________________________________________ (f_nd_impurity_electrons1_22)__ 7.82139898898192896e+18 OP 
He_concentration_at_point_23_____________________________________________ (f_nd_impurity_electrons1_23)__ 7.82090525609420595e+18 OP 
He_concentration_at_point_24_____________________________________________ (f_nd_impurity_electrons1_24)__ 7.82038951771299021e+18 OP 
He_concentration_at_point_25_____________________________________________ (f_nd_impurity_electrons1_25)__ 7.81985176575525069e+18 OP 
He_concentration_at_point_26_____________________________________________ (f_nd_impurity_electrons1_26)__ 7.81929199178953830e+18 OP 
He_concentration_at_point_27_____________________________________________ (f_nd_impurity_electrons1_27)__ 7.81871018703542886e+18 OP 
He_concentration_at_point_28_____________________________________________ (f_nd_impurity_electrons1_28)__ 7.81810634236292301e+18 OP 
He_concentration_at_point_29_____________________________________________ (f_nd_impurity_electrons1_29)__ 7.81748044829185843e+18 OP 
He_concentration_at_point_30_____________________________________________ (f_nd_impurity_electrons1_30)__ 7.81683249499126067e+18 OP 
He_concentration_at_point_31_____________________________________________ (f_nd_impurity_electrons1_31)__ 7.81616247227869389e+18 OP 
He_concentration_at_point_32_____________________________________________ (f_nd_impurity_electrons1_32)__ 7.81547036961958195e+18 OP 
He_concentration_at_point_33_____________________________________________ (f_nd_impurity_electrons1_33)__ 7.81475617612650291e+18 OP 
He_concentration_at_point_34_____________________________________________ (f_nd_impurity_electrons1_34)__ 7.81401988055846093e+18 OP 
He_concentration_at_point_35_____________________________________________ (f_nd_impurity_electrons1_35)__ 7.81326147132012646e+18 OP 
He_concentration_at_point_36_____________________________________________ (f_nd_impurity_electrons1_36)__ 7.81248093646107341e+18 OP 
He_concentration_at_point_37_____________________________________________ (f_nd_impurity_electrons1_37)__ 7.81167826367496499e+18 OP 
He_concentration_at_point_38_____________________________________________ (f_nd_impurity_electrons1_38)__ 7.81085344029873254e+18 OP 
He_concentration_at_point_39_____________________________________________ (f_nd_impurity_electrons1_39)__ 7.81000645331172454e+18 OP 
He_concentration_at_point_40_____________________________________________ (f_nd_impurity_electrons1_40)__ 7.80913728933482598e+18 OP 
He_concentration_at_point_41_____________________________________________ (f_nd_impurity_electrons1_41)__ 7.80824593462956339e+18 OP 
He_concentration_at_point_42_____________________________________________ (f_nd_impurity_electrons1_42)__ 7.80733237509717504e+18 OP 
He_concentration_at_point_43_____________________________________________ (f_nd_impurity_electrons1_43)__ 7.80639659627766067e+18 OP 
He_concentration_at_point_44_____________________________________________ (f_nd_impurity_electrons1_44)__ 7.80543858334880154e+18 OP 
He_concentration_at_point_45_____________________________________________ (f_nd_impurity_electrons1_45)__ 7.80445832112515891e+18 OP 
He_concentration_at_point_46_____________________________________________ (f_nd_impurity_electrons1_46)__ 7.80345579405705114e+18 OP 
He_concentration_at_point_47_____________________________________________ (f_nd_impurity_electrons1_47)__ 7.80243098622948454e+18 OP 
He_concentration_at_point_48_____________________________________________ (f_nd_impurity_electrons1_48)__ 7.80138388136108954e+18 OP 
He_concentration_at_point_49_____________________________________________ (f_nd_impurity_electrons1_49)__ 7.80031446280300442e+18 OP 
He_concentration_at_point_50_____________________________________________ (f_nd_impurity_electrons1_50)__ 7.79922271353774387e+18 OP 
He_concentration_at_point_51_____________________________________________ (f_nd_impurity_electrons1_51)__ 7.79810861617803469e+18 OP 
He_concentration_at_point_52_____________________________________________ (f_nd_impurity_electrons1_52)__ 7.79697215296563917e+18 OP 
He_concentration_at_point_53_____________________________________________ (f_nd_impurity_electrons1_53)__ 7.79581330577012941e+18 OP 
He_concentration_at_point_54_____________________________________________ (f_nd_impurity_electrons1_54)__ 7.79463205608765440e+18 OP 
He_concentration_at_point_55_____________________________________________ (f_nd_impurity_electrons1_55)__ 7.79342838503967130e+18 OP 
He_concentration_at_point_56_____________________________________________ (f_nd_impurity_electrons1_56)__ 7.79220227337164390e+18 OP 
He_concentration_at_point_57_____________________________________________ (f_nd_impurity_electrons1_57)__ 7.79095370145172275e+18 OP 
He_concentration_at_point_58_____________________________________________ (f_nd_impurity_electrons1_58)__ 7.78968264926939546e+18 OP 
He_concentration_at_point_59_____________________________________________ (f_nd_impurity_electrons1_59)__ 7.78838909643410227e+18 OP 
He_concentration_at_point_60_____________________________________________ (f_nd_impurity_electrons1_60)__ 7.78707302217383014e+18 OP 
He_concentration_at_point_61_____________________________________________ (f_nd_impurity_electrons1_61)__ 7.78573440533367501e+18 OP 
He_concentration_at_point_62_____________________________________________ (f_nd_impurity_electrons1_62)__ 7.78437322437437850e+18 OP 
He_concentration_at_point_63_____________________________________________ (f_nd_impurity_electrons1_63)__ 7.78298945737082982e+18 OP 
He_concentration_at_point_64_____________________________________________ (f_nd_impurity_electrons1_64)__ 7.78158308201054310e+18 OP 
He_concentration_at_point_65_____________________________________________ (f_nd_impurity_electrons1_65)__ 7.78015407559210189e+18 OP 
He_concentration_at_point_66_____________________________________________ (f_nd_impurity_electrons1_66)__ 7.77870241502358016e+18 OP 
He_concentration_at_point_67_____________________________________________ (f_nd_impurity_electrons1_67)__ 7.77722807682092032e+18 OP 
He_concentration_at_point_68_____________________________________________ (f_nd_impurity_electrons1_68)__ 7.77573103710630195e+18 OP 
He_concentration_at_point_69_____________________________________________ (f_nd_impurity_electrons1_69)__ 7.77421127160645222e+18 OP 
He_concentration_at_point_70_____________________________________________ (f_nd_impurity_electrons1_70)__ 7.77266875565095219e+18 OP 
He_concentration_at_point_71_____________________________________________ (f_nd_impurity_electrons1_71)__ 7.77110346417049293e+18 OP 
He_concentration_at_point_72_____________________________________________ (f_nd_impurity_electrons1_72)__ 7.76951537169511117e+18 OP 
He_concentration_at_point_73_____________________________________________ (f_nd_impurity_electrons1_73)__ 7.76790445235239219e+18 OP 
He_concentration_at_point_74_____________________________________________ (f_nd_impurity_electrons1_74)__ 7.76627067986562970e+18 OP 
He_concentration_at_point_75_____________________________________________ (f_nd_impurity_electrons1_75)__ 7.76461402755197030e+18 OP 
He_concentration_at_point_76_____________________________________________ (f_nd_impurity_electrons1_76)__ 7.76293446832050790e+18 OP 
He_concentration_at_point_77_____________________________________________ (f_nd_impurity_electrons1_77)__ 7.76123197467036774e+18 OP 
He_concentration_at_point_78_____________________________________________ (f_nd_impurity_electrons1_78)__ 7.75950651868872806e+18 OP 
He_concentration_at_point_79_____________________________________________ (f_nd_impurity_electrons1_79)__ 7.75775807204883456e+18 OP 
He_concentration_at_point_80_____________________________________________ (f_nd_impurity_electrons1_80)__ 7.75598660600796467e+18 OP 
He_concentration_at_point_81_____________________________________________ (f_nd_impurity_electrons1_81)__ 7.75419209140536627e+18 OP 
He_concentration_at_point_82_____________________________________________ (f_nd_impurity_electrons1_82)__ 7.75237449866015642e+18 OP 
He_concentration_at_point_83_____________________________________________ (f_nd_impurity_electrons1_83)__ 7.75053379776918733e+18 OP 
He_concentration_at_point_84_____________________________________________ (f_nd_impurity_electrons1_84)__ 7.74866995830487962e+18 OP 
He_concentration_at_point_85_____________________________________________ (f_nd_impurity_electrons1_85)__ 7.74678294941301658e+18 OP 
He_concentration_at_point_86_____________________________________________ (f_nd_impurity_electrons1_86)__ 7.74487273981049958e+18 OP 
He_concentration_at_point_87_____________________________________________ (f_nd_impurity_electrons1_87)__ 7.74293929778307379e+18 OP 
He_concentration_at_point_88_____________________________________________ (f_nd_impurity_electrons1_88)__ 7.74098259118301594e+18 OP 
He_concentration_at_point_89_____________________________________________ (f_nd_impurity_electrons1_89)__ 7.73900258742678016e+18 OP 
He_concentration_at_point_90_____________________________________________ (f_nd_impurity_electrons1_90)__ 7.73699925349260595e+18 OP 
He_concentration_at_point_91_____________________________________________ (f_nd_impurity_electrons1_91)__ 7.73497255591810150e+18 OP 
He_concentration_at_point_92_____________________________________________ (f_nd_impurity_electrons1_92)__ 7.73292246079777075e+18 OP 
He_concentration_at_point_93_____________________________________________ (f_nd_impurity_electrons1_93)__ 7.73084893378050765e+18 OP 
He_concentration_at_point_94_____________________________________________ (f_nd_impurity_electrons1_94)__ 7.72875194006705664e+18 OP 
He_concentration_at_point_95_____________________________________________ (f_nd_impurity_electrons1_95)__ 7.72663144440743117e+18 OP 
He_concentration_at_point_96_____________________________________________ (f_nd_impurity_electrons1_96)__ 7.72448741109828710e+18 OP 
He_concentration_at_point_97_____________________________________________ (f_nd_impurity_electrons1_97)__ 7.72231980398026138e+18 OP 
He_concentration_at_point_98_____________________________________________ (f_nd_impurity_electrons1_98)__ 7.72012858643526451e+18 OP 
He_concentration_at_point_99_____________________________________________ (f_nd_impurity_electrons1_99)__ 7.71791372138373632e+18 OP 
He_concentration_at_point_100____________________________________________ (f_nd_impurity_electrons1_100)_ 7.71567517128185754e+18 OP 
He_concentration_at_point_101____________________________________________ (f_nd_impurity_electrons1_101)_ 7.71341289811871744e+18 OP 
He_concentration_at_point_102____________________________________________ (f_nd_impurity_electrons1_102)_ 7.71112686341344256e+18 OP 
He_concentration_at_point_103____________________________________________ (f_nd_impurity_electrons1_103)_ 7.70881702821227418e+18 OP 
He_concentration_at_point_104____________________________________________ (f_nd_impurity_electrons1_104)_ 7.70648335308561408e+18 OP 
He_concentration_at_point_105____________________________________________ (f_nd_impurity_electrons1_105)_ 7.70412579812501299e+18 OP 
He_concentration_at_point_106____________________________________________ (f_nd_impurity_electrons1_106)_ 7.70174432294011904e+18 OP 
He_concentration_at_point_107____________________________________________ (f_nd_impurity_electrons1_107)_ 7.69933888665558630e+18 OP 
He_concentration_at_point_108____________________________________________ (f_nd_impurity_electrons1_108)_ 7.69690944790792499e+18 OP 
He_concentration_at_point_109____________________________________________ (f_nd_impurity_electrons1_109)_ 7.69445596484231680e+18 OP 
He_concentration_at_point_110____________________________________________ (f_nd_impurity_electrons1_110)_ 7.69197839510937395e+18 OP 
He_concentration_at_point_111____________________________________________ (f_nd_impurity_electrons1_111)_ 7.68947669586185421e+18 OP 
He_concentration_at_point_112____________________________________________ (f_nd_impurity_electrons1_112)_ 7.68695082375133389e+18 OP 
He_concentration_at_point_113____________________________________________ (f_nd_impurity_electrons1_113)_ 7.68440073492481024e+18 OP 
He_concentration_at_point_114____________________________________________ (f_nd_impurity_electrons1_114)_ 7.68182638502128538e+18 OP 
He_concentration_at_point_115____________________________________________ (f_nd_impurity_electrons1_115)_ 7.67922772916827034e+18 OP 
He_concentration_at_point_116____________________________________________ (f_nd_impurity_electrons1_116)_ 7.67660472197825434e+18 OP 
He_concentration_at_point_117____________________________________________ (f_nd_impurity_electrons1_117)_ 7.67395731754512077e+18 OP 
He_concentration_at_point_118____________________________________________ (f_nd_impurity_electrons1_118)_ 7.67128546944050893e+18 OP 
He_concentration_at_point_119____________________________________________ (f_nd_impurity_electrons1_119)_ 7.66858913071011533e+18 OP 
He_concentration_at_point_120____________________________________________ (f_nd_impurity_electrons1_120)_ 7.66586825386995405e+18 OP 
He_concentration_at_point_121____________________________________________ (f_nd_impurity_electrons1_121)_ 7.66312279090255667e+18 OP 
He_concentration_at_point_122____________________________________________ (f_nd_impurity_electrons1_122)_ 7.66035269325311283e+18 OP 
He_concentration_at_point_123____________________________________________ (f_nd_impurity_electrons1_123)_ 7.65755791182556262e+18 OP 
He_concentration_at_point_124____________________________________________ (f_nd_impurity_electrons1_124)_ 7.65473839697862451e+18 OP 
He_concentration_at_point_125____________________________________________ (f_nd_impurity_electrons1_125)_ 7.65189409852176896e+18 OP 
He_concentration_at_point_126____________________________________________ (f_nd_impurity_electrons1_126)_ 7.64902496571114086e+18 OP 
He_concentration_at_point_127____________________________________________ (f_nd_impurity_electrons1_127)_ 7.64613094724540826e+18 OP 
He_concentration_at_point_128____________________________________________ (f_nd_impurity_electrons1_128)_ 7.64321199126156288e+18 OP 
He_concentration_at_point_129____________________________________________ (f_nd_impurity_electrons1_129)_ 7.64026804533065421e+18 OP 
He_concentration_at_point_130____________________________________________ (f_nd_impurity_electrons1_130)_ 7.63729905645346406e+18 OP 
He_concentration_at_point_131____________________________________________ (f_nd_impurity_electrons1_131)_ 7.63430497105612390e+18 OP 
He_concentration_at_point_132____________________________________________ (f_nd_impurity_electrons1_132)_ 7.63128573498564915e+18 OP 
He_concentration_at_point_133____________________________________________ (f_nd_impurity_electrons1_133)_ 7.62824129350543974e+18 OP 
He_concentration_at_point_134____________________________________________ (f_nd_impurity_electrons1_134)_ 7.62517159129068954e+18 OP 
He_concentration_at_point_135____________________________________________ (f_nd_impurity_electrons1_135)_ 7.62207657242374042e+18 OP 
He_concentration_at_point_136____________________________________________ (f_nd_impurity_electrons1_136)_ 7.61895618038936883e+18 OP 
He_concentration_at_point_137____________________________________________ (f_nd_impurity_electrons1_137)_ 7.61581035807000371e+18 OP 
He_concentration_at_point_138____________________________________________ (f_nd_impurity_electrons1_138)_ 7.61263904774087578e+18 OP 
He_concentration_at_point_139____________________________________________ (f_nd_impurity_electrons1_139)_ 7.60944219106509619e+18 OP 
He_concentration_at_point_140____________________________________________ (f_nd_impurity_electrons1_140)_ 7.60621972908866560e+18 OP 
He_concentration_at_point_141____________________________________________ (f_nd_impurity_electrons1_141)_ 7.60297160223540531e+18 OP 
He_concentration_at_point_142____________________________________________ (f_nd_impurity_electrons1_142)_ 7.59969775030182502e+18 OP 
He_concentration_at_point_143____________________________________________ (f_nd_impurity_electrons1_143)_ 7.59639811245190963e+18 OP 
He_concentration_at_point_144____________________________________________ (f_nd_impurity_electrons1_144)_ 7.59307262721183744e+18 OP 
He_concentration_at_point_145____________________________________________ (f_nd_impurity_electrons1_145)_ 7.58972123246460314e+18 OP 
He_concentration_at_point_146____________________________________________ (f_nd_impurity_electrons1_146)_ 7.58634386544459366e+18 OP 
He_concentration_at_point_147____________________________________________ (f_nd_impurity_electrons1_147)_ 7.58294046273206067e+18 OP 
He_concentration_at_point_148____________________________________________ (f_nd_impurity_electrons1_148)_ 7.57951096024752026e+18 OP 
He_concentration_at_point_149____________________________________________ (f_nd_impurity_electrons1_149)_ 7.57605529324607898e+18 OP 
He_concentration_at_point_150____________________________________________ (f_nd_impurity_electrons1_150)_ 7.57257339631166362e+18 OP 
He_concentration_at_point_151____________________________________________ (f_nd_impurity_electrons1_151)_ 7.56906520335117926e+18 OP 
He_concentration_at_point_152____________________________________________ (f_nd_impurity_electrons1_152)_ 7.56553064758857933e+18 OP 
He_concentration_at_point_153____________________________________________ (f_nd_impurity_electrons1_153)_ 7.56196966155884646e+18 OP 
He_concentration_at_point_154____________________________________________ (f_nd_impurity_electrons1_154)_ 7.55838217710188851e+18 OP 
He_concentration_at_point_155____________________________________________ (f_nd_impurity_electrons1_155)_ 7.55476812535634534e+18 OP 
He_concentration_at_point_156____________________________________________ (f_nd_impurity_electrons1_156)_ 7.55112743675330048e+18 OP 
He_concentration_at_point_157____________________________________________ (f_nd_impurity_electrons1_157)_ 7.54746004100991590e+18 OP 
He_concentration_at_point_158____________________________________________ (f_nd_impurity_electrons1_158)_ 7.54376586712295424e+18 OP 
He_concentration_at_point_159____________________________________________ (f_nd_impurity_electrons1_159)_ 7.54004484336221696e+18 OP 
He_concentration_at_point_160____________________________________________ (f_nd_impurity_electrons1_160)_ 7.53629689726389146e+18 OP 
He_concentration_at_point_161____________________________________________ (f_nd_impurity_electrons1_161)_ 7.53252195562378752e+18 OP 
