# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________      "3.2.1" 
Date_of_run______________________________________________________________ (date)_________________________ "03/11/2025 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "13:54" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (nvar)_________________________           43 
Number_of_constraints_(total)____________________________________________ (neqns+nineqns)________________           26 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
Objective_function_name__________________________________________________ (objf_name)____________________ "major radius          " 
Normalised_objective_function____________________________________________ (norm_objf)____________________ 1.60000000000000009e+00 OP 
Square_root_of_the_sum_of_squares_of_the_constraint_residuals____________ (sqsumsq)______________________ 1.03212279964826367e-05 OP 
VMCON_convergence_parameter______________________________________________ (convergence_parameter)________ 2.56786628164043381e-12 OP 
Number_of_optimising_solver_iterations___________________________________ (nviter)_______________________           13 OP 
b_plasma_toroidal_on_axis________________________________________________ (itvar001)_____________________ 4.82926276710180247e+00 
b_plasma_toroidal_on_axis_(final_value/initial_value)____________________ (xcm001)_______________________ 8.47239081947684602e-01 
b_plasma_toroidal_on_axis_(range_normalised)_____________________________ (nitvar001)____________________ 1.60695657455878715e-01 
b_plasma_toroidal_on_axis_(upper_bound)__________________________________ (boundu001)____________________ 2.99999999999999964e+01 
b_plasma_toroidal_on_axis_(lower_bound)__________________________________ (boundl001)____________________ 1.00000000000000002e-02 
rmajor___________________________________________________________________ (itvar002)_____________________ 8.00000000000000000e+00 
rmajor_(final_value/initial_value)_______________________________________ (xcm002)_______________________ 1.00000000000000000e+00 
rmajor_(range_normalised)________________________________________________ (nitvar002)____________________ 0.00000000000000000e+00 
rmajor_(upper_bound)_____________________________________________________ (boundu002)____________________ 9.00000000000000000e+00 
rmajor_(lower_bound)_____________________________________________________ (boundl002)____________________ 8.00000000000000000e+00 
temp_plasma_electron_vol_avg_kev_________________________________________ (itvar003)_____________________ 1.23499158476912054e+01 
temp_plasma_electron_vol_avg_kev_(final_value/initial_value)_____________ (xcm003)_______________________ 1.02915965397426712e+00 
temp_plasma_electron_vol_avg_kev_(range_normalised)______________________ (nitvar003)____________________ 7.24318965409754822e-02 
temp_plasma_electron_vol_avg_kev_(upper_bound)___________________________ (boundu003)____________________ 9.99999999999999858e+01 
temp_plasma_electron_vol_avg_kev_(lower_bound)___________________________ (boundl003)____________________ 5.50549999999999962e+00 
beta_total_vol_avg_______________________________________________________ (itvar004)_____________________ 4.17682071060142268e-02 
beta_total_vol_avg_(final_value/initial_value)___________________________ (xcm004)_______________________ 1.39227357020047426e+00 
beta_total_vol_avg_(range_normalised)____________________________________ (nitvar004)____________________ 4.08090161221363532e-02 
beta_total_vol_avg_(upper_bound)_________________________________________ (boundu004)____________________ 1.00000000000000000e+00 
beta_total_vol_avg_(lower_bound)_________________________________________ (boundl004)____________________ 1.00000000000000024e-03 
nd_plasma_electrons_vol_avg______________________________________________ (itvar005)_____________________ 8.53374499070581309e+19 
nd_plasma_electrons_vol_avg_(final_value/initial_value)__________________ (xcm005)_______________________ 1.13783266542744177e+00 
nd_plasma_electrons_vol_avg_(range_normalised)___________________________ (nitvar005)____________________ 6.66708672521001411e-02 
nd_plasma_electrons_vol_avg_(upper_bound)________________________________ (boundu005)____________________ 1.00000000000000000e+21 
nd_plasma_electrons_vol_avg_(lower_bound)________________________________ (boundl005)____________________ 2.00000000000000000e+19 
hfact____________________________________________________________________ (itvar006)_____________________ 1.13381224913757439e+00 
hfact_(final_value/initial_value)________________________________________ (xcm006)_______________________ 1.03073840830688579e+00 
hfact_(range_normalised)_________________________________________________ (nitvar006)____________________ 9.39829317397794961e-01 
hfact_(upper_bound)______________________________________________________ (boundu006)____________________ 1.19999999999999996e+00 
hfact_(lower_bound)______________________________________________________ (boundl006)____________________ 1.00000000000000006e-01 
fpflux_fw_neutron_max_mw_________________________________________________ (itvar007)_____________________ 5.56170206219896435e-01 
fpflux_fw_neutron_max_mw_(final_value/initial_value)_____________________ (xcm007)_______________________ 5.56170206219896435e-01 
fpflux_fw_neutron_max_mw_(range_normalised)______________________________ (nitvar007)____________________ 5.55725932152048463e-01 
fpflux_fw_neutron_max_mw_(upper_bound)___________________________________ (boundu007)____________________ 1.00000000000000000e+00 
fpflux_fw_neutron_max_mw_(lower_bound)___________________________________ (boundl007)____________________ 1.00000000000000002e-03 
dr_cs____________________________________________________________________ (itvar008)_____________________ 5.73099669200118567e-01 
dr_cs_(final_value/initial_value)________________________________________ (xcm008)_______________________ 1.14619933840023713e+00 
dr_cs_(range_normalised)_________________________________________________ (nitvar008)____________________ 2.81546050721771766e-02 
dr_cs_(upper_bound)______________________________________________________ (boundu008)____________________ 1.00000000000000000e+01 
dr_cs_(lower_bound)______________________________________________________ (boundl008)____________________ 2.99999999999999989e-01 
q95______________________________________________________________________ (itvar009)_____________________ 3.10088778201664361e+00 
q95_(final_value/initial_value)__________________________________________ (xcm009)_______________________ 8.85967937719041032e-01 
q95_(range_normalised)___________________________________________________ (nitvar009)____________________ 2.14654855354561242e-03 
q95_(upper_bound)________________________________________________________ (boundu009)____________________ 5.00000000000000000e+01 
q95_(lower_bound)________________________________________________________ (boundl009)____________________ 3.00000000000000000e+00 
ft_burn_min______________________________________________________________ (itvar010)_____________________ 9.91441901488245292e-01 
ft_burn_min_(final_value/initial_value)__________________________________ (xcm010)_______________________ 9.91441901488245292e-01 
ft_burn_min_(range_normalised)___________________________________________ (nitvar010)____________________ 9.91433334823068391e-01 
ft_burn_min_(upper_bound)________________________________________________ (boundu010)____________________ 1.00000000000000000e+00 
ft_burn_min_(lower_bound)________________________________________________ (boundl010)____________________ 1.00000000000000002e-03 
fp_plant_electric_net_required_mw________________________________________ (itvar011)_____________________ 9.27296959444349422e-01 
fp_plant_electric_net_required_mw_(final_value/initial_value)____________ (xcm011)_______________________ 9.27296959444349422e-01 
fp_plant_electric_net_required_mw_(range_normalised)_____________________ (nitvar011)____________________ 9.27224183627977427e-01 
fp_plant_electric_net_required_mw_(upper_bound)__________________________ (boundu011)____________________ 1.00000000000000000e+00 
fp_plant_electric_net_required_mw_(lower_bound)__________________________ (boundl011)____________________ 1.00000000000000002e-03 
fp_fusion_total_max_mw___________________________________________________ (itvar012)_____________________ 5.92716007646668208e-01 
fp_fusion_total_max_mw_(final_value/initial_value)_______________________ (xcm012)_______________________ 5.92716007646668208e-01 
fp_fusion_total_max_mw_(range_normalised)________________________________ (nitvar012)____________________ 5.92308315962630894e-01 
fp_fusion_total_max_mw_(upper_bound)_____________________________________ (boundu012)____________________ 1.00000000000000000e+00 
fp_fusion_total_max_mw_(lower_bound)_____________________________________ (boundl012)____________________ 1.00000000000000002e-03 
dr_bore__________________________________________________________________ (itvar013)_____________________ 2.10114850174222267e+00 
dr_bore_(final_value/initial_value)______________________________________ (xcm013)_______________________ 1.05057425087111134e+00 
dr_bore_(range_normalised)_______________________________________________ (nitvar013)____________________ 2.02136212297194195e-01 
dr_bore_(upper_bound)____________________________________________________ (boundu013)____________________ 1.00000000000000000e+01 
dr_bore_(lower_bound)____________________________________________________ (boundl013)____________________ 1.00000000000000006e-01 
fb_tf_inboard_max________________________________________________________ (itvar014)_____________________ 7.81549309439042883e-01 
fb_tf_inboard_max_(final_value/initial_value)____________________________ (xcm014)_______________________ 7.81549309439042883e-01 
fb_tf_inboard_max_(range_normalised)_____________________________________ (nitvar014)____________________ 7.81330640079122007e-01 
fb_tf_inboard_max_(upper_bound)__________________________________________ (boundu014)____________________ 1.00000000000000000e+00 
fb_tf_inboard_max_(lower_bound)__________________________________________ (boundl014)____________________ 1.00000000000000002e-03 
fbeta_max________________________________________________________________ (itvar015)_____________________ 6.00718118832121672e-01 
fbeta_max_(final_value/initial_value)____________________________________ (xcm015)_______________________ 1.20143623766424334e+00 
fbeta_max_(range_normalised)_____________________________________________ (nitvar015)____________________ 6.00318437269391048e-01 
fbeta_max_(upper_bound)__________________________________________________ (boundu015)____________________ 1.00000000000000000e+00 
fbeta_max_(lower_bound)__________________________________________________ (boundl015)____________________ 1.00000000000000002e-03 
j_cs_flat_top_end________________________________________________________ (itvar016)_____________________ 2.06960329295391887e+07 
j_cs_flat_top_end_(final_value/initial_value)____________________________ (xcm016)_______________________ 1.37973552863594584e+00 
j_cs_flat_top_end_(range_normalised)_____________________________________ (nitvar016)____________________ 2.06166495791183069e-01 
j_cs_flat_top_end_(upper_bound)__________________________________________ (boundu016)____________________ 1.00000000000000000e+08 
j_cs_flat_top_end_(lower_bound)__________________________________________ (boundl016)____________________ 1.00000000000000000e+05 
fjohc____________________________________________________________________ (itvar017)_____________________ 5.75725036678871316e-01 
fjohc_(final_value/initial_value)________________________________________ (xcm017)_______________________ 9.59541727798118971e-01 
fjohc_(range_normalised)_________________________________________________ (nitvar017)____________________ 5.71439430988758934e-01 
fjohc_(upper_bound)______________________________________________________ (boundu017)____________________ 1.00000000000000000e+00 
fjohc_(lower_bound)______________________________________________________ (boundl017)____________________ 1.00000000000000002e-02 
fjohc0___________________________________________________________________ (itvar018)_____________________ 5.25252627385386028e-01 
fjohc0_(final_value/initial_value)_______________________________________ (xcm018)_______________________ 8.75421045642310158e-01 
fjohc0_(range_normalised)________________________________________________ (nitvar018)____________________ 5.24777404790176205e-01 
fjohc0_(upper_bound)_____________________________________________________ (boundu018)____________________ 1.00000000000000000e+00 
fjohc0_(lower_bound)_____________________________________________________ (boundl018)____________________ 1.00000000000000002e-03 
f_j_cs_start_pulse_end_flat_top__________________________________________ (itvar019)_____________________ 9.25872175287841936e-01 
f_j_cs_start_pulse_end_flat_top_(final_value/initial_value)______________ (xcm019)_______________________ 1.02874686143093563e+00 
f_j_cs_start_pulse_end_flat_top_(range_normalised)_______________________ (nitvar019)____________________ 9.25797973261103135e-01 
f_j_cs_start_pulse_end_flat_top_(upper_bound)____________________________ (boundu019)____________________ 1.00000000000000000e+00 
f_j_cs_start_pulse_end_flat_top_(lower_bound)____________________________ (boundl019)____________________ 9.99999999999999804e-04 
f_c_plasma_non_inductive_________________________________________________ (itvar020)_____________________ 4.54485598067522201e-01 
f_c_plasma_non_inductive_(final_value/initial_value)_____________________ (xcm020)_______________________ 1.13621399516880550e+00 
f_c_plasma_non_inductive_(range_normalised)______________________________ (nitvar020)____________________ 4.53939537605127341e-01 
f_c_plasma_non_inductive_(upper_bound)___________________________________ (boundu020)____________________ 1.00000000000000000e+00 
f_c_plasma_non_inductive_(lower_bound)___________________________________ (boundl020)____________________ 1.00000000000000002e-03 
fp_hcd_injected_max______________________________________________________ (itvar021)_____________________ 4.79443837572385956e-01 
fp_hcd_injected_max_(final_value/initial_value)__________________________ (xcm021)_______________________ 4.79443837572385956e-01 
fp_hcd_injected_max_(range_normalised)___________________________________ (nitvar021)____________________ 4.78922760332718689e-01 
fp_hcd_injected_max_(upper_bound)________________________________________ (boundu021)____________________ 1.00000000000000000e+00 
fp_hcd_injected_max_(lower_bound)________________________________________ (boundl021)____________________ 1.00000000000000002e-03 
fstrcase_________________________________________________________________ (itvar022)_____________________ 9.70085854009973603e-01 
fstrcase_(final_value/initial_value)_____________________________________ (xcm022)_______________________ 9.70085854009973603e-01 
fstrcase_(range_normalised)______________________________________________ (nitvar022)____________________ 9.70055909919893544e-01 
fstrcase_(upper_bound)___________________________________________________ (boundu022)____________________ 1.00000000000000000e+00 
fstrcase_(lower_bound)___________________________________________________ (boundl022)____________________ 1.00000000000000002e-03 
fstrcond_________________________________________________________________ (itvar023)_____________________ 8.38753192035161854e-01 
fstrcond_(final_value/initial_value)_____________________________________ (xcm023)_______________________ 8.38753192035161854e-01 
fstrcond_(range_normalised)______________________________________________ (nitvar023)____________________ 8.38591783818980807e-01 
fstrcond_(upper_bound)___________________________________________________ (boundu023)____________________ 1.00000000000000000e+00 
fstrcond_(lower_bound)___________________________________________________ (boundl023)____________________ 1.00000000000000002e-03 
fiooic___________________________________________________________________ (itvar024)_____________________ 7.38267401998329964e-01 
fiooic_(final_value/initial_value)_______________________________________ (xcm024)_______________________ 1.13579600307435369e+00 
fiooic_(range_normalised)________________________________________________ (nitvar024)____________________ 7.38005407405735725e-01 
fiooic_(upper_bound)_____________________________________________________ (boundu024)____________________ 1.00000000000000000e+00 
fiooic_(lower_bound)_____________________________________________________ (boundl024)____________________ 1.00000000000000002e-03 
fvdump___________________________________________________________________ (itvar025)_____________________ 9.45602799263930316e-01 
fvdump_(final_value/initial_value)_______________________________________ (xcm025)_______________________ 9.45602799263930316e-01 
fvdump_(range_normalised)________________________________________________ (nitvar025)____________________ 9.45548347611541828e-01 
fvdump_(upper_bound)_____________________________________________________ (boundu025)____________________ 1.00000000000000000e+00 
fvdump_(lower_bound)_____________________________________________________ (boundl025)____________________ 1.00000000000000002e-03 
fjprot___________________________________________________________________ (itvar026)_____________________ 9.65902561596627574e-01 
fjprot_(final_value/initial_value)_______________________________________ (xcm026)_______________________ 9.65902561596627574e-01 
fjprot_(range_normalised)________________________________________________ (nitvar026)____________________ 9.65868430026654234e-01 
fjprot_(upper_bound)_____________________________________________________ (boundu026)____________________ 1.00000000000000000e+00 
fjprot_(lower_bound)_____________________________________________________ (boundl026)____________________ 1.00000000000000002e-03 
ftmargtf_________________________________________________________________ (itvar027)_____________________ 9.64141408830309299e-01 
ftmargtf_(final_value/initial_value)_____________________________________ (xcm027)_______________________ 9.64141408830309299e-01 
ftmargtf_(range_normalised)______________________________________________ (nitvar027)____________________ 9.64105514344653969e-01 
ftmargtf_(upper_bound)___________________________________________________ (boundu027)____________________ 1.00000000000000000e+00 
ftmargtf_(lower_bound)___________________________________________________ (boundl027)____________________ 1.00000000000000002e-03 
t_tf_superconductor_quench_______________________________________________ (itvar028)_____________________ 1.48812894522049035e+01 
t_tf_superconductor_quench_(final_value/initial_value)___________________ (xcm028)_______________________ 5.95251578088196176e-01 
t_tf_superconductor_quench_(range_normalised)____________________________ (nitvar028)____________________ 1.47960855377426481e-01 
t_tf_superconductor_quench_(upper_bound)_________________________________ (boundu028)____________________ 1.00000000000000000e+02 
t_tf_superconductor_quench_(lower_bound)_________________________________ (boundl028)____________________ 1.00000000000000006e-01 
dr_tf_nose_case__________________________________________________________ (itvar029)_____________________ 1.94387356749709223e-01 
dr_tf_nose_case_(final_value/initial_value)______________________________ (xcm029)_______________________ 3.88774713499418445e-01 
dr_tf_nose_case_(range_normalised)_______________________________________ (nitvar029)____________________ 1.51986691315483369e-01 
dr_tf_nose_case_(upper_bound)____________________________________________ (boundu029)____________________ 1.00000000000000000e+00 
dr_tf_nose_case_(lower_bound)____________________________________________ (boundl029)____________________ 5.00000000000000028e-02 
dx_tf_turn_steel_________________________________________________________ (itvar030)_____________________ 8.53781024613469060e-03 
dx_tf_turn_steel_(final_value/initial_value)_____________________________ (xcm030)_______________________ 1.06722628076683623e+00 
dx_tf_turn_steel_(range_normalised)______________________________________ (nitvar030)____________________ 5.84576354494228088e-03 
dx_tf_turn_steel_(upper_bound)___________________________________________ (boundu030)____________________ 1.00000000000000006e-01 
dx_tf_turn_steel_(lower_bound)___________________________________________ (boundl030)____________________ 8.00000000000000017e-03 
f_a_tf_turn_cable_copper_________________________________________________ (itvar031)_____________________ 8.99093253525400593e-01 
f_a_tf_turn_cable_copper_(final_value/initial_value)_____________________ (xcm031)_______________________ 1.12386656690675069e+00 
f_a_tf_turn_cable_copper_(range_normalised)______________________________ (nitvar031)____________________ 9.07030121648637944e-01 
f_a_tf_turn_cable_copper_(upper_bound)___________________________________ (boundu031)____________________ 9.39999999999999947e-01 
f_a_tf_turn_cable_copper_(lower_bound)___________________________________ (boundl031)____________________ 5.00000000000000000e-01 
c_tf_turn________________________________________________________________ (itvar032)_____________________ 8.84871631609811011e+04 
