# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gf348c603b" 
Date_of_run______________________________________________________________ (date)_________________________ "12/08/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "13:15" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "Generic large tokamak" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/large_tokamak_nof.IN.DAT" 
Optimisation_switch______________________________________________________ (ioptimz)______________________            1 
Figure_of_merit_switch___________________________________________________ (minmax)_______________________            1 
# Numerics #
# PROCESS found a feasible solution #
Plasma_triton_toroidal_Larmor_frequency_at_point_362_____________________ (freq_plasma_larmor_toroidal_triton_profile362)_ 1.98969023133812919e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_363_____________________ (freq_plasma_larmor_toroidal_triton_profile363)_ 1.98708592475260757e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_364_____________________ (freq_plasma_larmor_toroidal_triton_profile364)_ 1.98448842681175470e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_365_____________________ (freq_plasma_larmor_toroidal_triton_profile365)_ 1.98189771084985919e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_366_____________________ (freq_plasma_larmor_toroidal_triton_profile366)_ 1.97931375034027658e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_367_____________________ (freq_plasma_larmor_toroidal_triton_profile367)_ 1.97673651889452152e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_368_____________________ (freq_plasma_larmor_toroidal_triton_profile368)_ 1.97416599026136845e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_369_____________________ (freq_plasma_larmor_toroidal_triton_profile369)_ 1.97160213832596429e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_370_____________________ (freq_plasma_larmor_toroidal_triton_profile370)_ 1.96904493710893951e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_371_____________________ (freq_plasma_larmor_toroidal_triton_profile371)_ 1.96649436076553427e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_372_____________________ (freq_plasma_larmor_toroidal_triton_profile372)_ 1.96395038358472511e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_373_____________________ (freq_plasma_larmor_toroidal_triton_profile373)_ 1.96141297998836227e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_374_____________________ (freq_plasma_larmor_toroidal_triton_profile374)_ 1.95888212453031279e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_375_____________________ (freq_plasma_larmor_toroidal_triton_profile375)_ 1.95635779189560860e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_376_____________________ (freq_plasma_larmor_toroidal_triton_profile376)_ 1.95383995689960383e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_377_____________________ (freq_plasma_larmor_toroidal_triton_profile377)_ 1.95132859448713697e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_378_____________________ (freq_plasma_larmor_toroidal_triton_profile378)_ 1.94882367973169722e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_379_____________________ (freq_plasma_larmor_toroidal_triton_profile379)_ 1.94632518783460557e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_380_____________________ (freq_plasma_larmor_toroidal_triton_profile380)_ 1.94383309412418976e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_381_____________________ (freq_plasma_larmor_toroidal_triton_profile381)_ 1.94134737405497730e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_382_____________________ (freq_plasma_larmor_toroidal_triton_profile382)_ 1.93886800320688672e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_383_____________________ (freq_plasma_larmor_toroidal_triton_profile383)_ 1.93639495728442892e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_384_____________________ (freq_plasma_larmor_toroidal_triton_profile384)_ 1.93392821211591363e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_385_____________________ (freq_plasma_larmor_toroidal_triton_profile385)_ 1.93146774365266189e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_386_____________________ (freq_plasma_larmor_toroidal_triton_profile386)_ 1.92901352796822377e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_387_____________________ (freq_plasma_larmor_toroidal_triton_profile387)_ 1.92656554125760421e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_388_____________________ (freq_plasma_larmor_toroidal_triton_profile388)_ 1.92412375983649194e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_389_____________________ (freq_plasma_larmor_toroidal_triton_profile389)_ 1.92168816014049649e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_390_____________________ (freq_plasma_larmor_toroidal_triton_profile390)_ 1.91925871872439012e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_391_____________________ (freq_plasma_larmor_toroidal_triton_profile391)_ 1.91683541226135418e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_392_____________________ (freq_plasma_larmor_toroidal_triton_profile392)_ 1.91441821754223481e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_393_____________________ (freq_plasma_larmor_toroidal_triton_profile393)_ 1.91200711147480160e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_394_____________________ (freq_plasma_larmor_toroidal_triton_profile394)_ 1.90960207108300887e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_395_____________________ (freq_plasma_larmor_toroidal_triton_profile395)_ 1.90720307350627184e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_396_____________________ (freq_plasma_larmor_toroidal_triton_profile396)_ 1.90481009599873535e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_397_____________________ (freq_plasma_larmor_toroidal_triton_profile397)_ 1.90242311592856161e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_398_____________________ (freq_plasma_larmor_toroidal_triton_profile398)_ 1.90004211077721193e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_399_____________________ (freq_plasma_larmor_toroidal_triton_profile399)_ 1.89766705813874006e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_400_____________________ (freq_plasma_larmor_toroidal_triton_profile400)_ 1.89529793571909145e+07 
Plasma_triton_toroidal_Larmor_frequency_at_point_401_____________________ (freq_plasma_larmor_toroidal_triton_profile401)_ 1.89293472133540176e+07 
Volume_averaged_electron_upper_hybrid_frequency_(ωₕ)_(Hz)________________ (freq_plasma_upper_hybrid_vol_avg)_ 1.60576689204430725e+11 
Plasma_upper_hybrid_frequency_at_point_0_________________________________ (freq_plasma_upper_hybrid_profile0)_ 2.15231359019650085e+11 
Plasma_upper_hybrid_frequency_at_point_1_________________________________ (freq_plasma_upper_hybrid_profile1)_ 2.15140172783448853e+11 
Plasma_upper_hybrid_frequency_at_point_2_________________________________ (freq_plasma_upper_hybrid_profile2)_ 2.15052667852754120e+11 
Plasma_upper_hybrid_frequency_at_point_3_________________________________ (freq_plasma_upper_hybrid_profile3)_ 2.14968811923286652e+11 
Plasma_upper_hybrid_frequency_at_point_4_________________________________ (freq_plasma_upper_hybrid_profile4)_ 2.14888572907277649e+11 
Plasma_upper_hybrid_frequency_at_point_5_________________________________ (freq_plasma_upper_hybrid_profile5)_ 2.14811918932615448e+11 
Plasma_upper_hybrid_frequency_at_point_6_________________________________ (freq_plasma_upper_hybrid_profile6)_ 2.14738818342003876e+11 
Plasma_upper_hybrid_frequency_at_point_7_________________________________ (freq_plasma_upper_hybrid_profile7)_ 2.14669239692130676e+11 
Plasma_upper_hybrid_frequency_at_point_8_________________________________ (freq_plasma_upper_hybrid_profile8)_ 2.14603151752845886e+11 
Plasma_upper_hybrid_frequency_at_point_9_________________________________ (freq_plasma_upper_hybrid_profile9)_ 2.14540523506348145e+11 
Plasma_upper_hybrid_frequency_at_point_10________________________________ (freq_plasma_upper_hybrid_profile10)_ 2.14481324146379852e+11 
Plasma_upper_hybrid_frequency_at_point_11________________________________ (freq_plasma_upper_hybrid_profile11)_ 2.14425523077429169e+11 
Plasma_upper_hybrid_frequency_at_point_12________________________________ (freq_plasma_upper_hybrid_profile12)_ 2.14373089913938873e+11 
Plasma_upper_hybrid_frequency_at_point_13________________________________ (freq_plasma_upper_hybrid_profile13)_ 2.13999165622789978e+11 
Plasma_upper_hybrid_frequency_at_point_14________________________________ (freq_plasma_upper_hybrid_profile14)_ 2.13627456318992096e+11 
Plasma_upper_hybrid_frequency_at_point_15________________________________ (freq_plasma_upper_hybrid_profile15)_ 2.13257941557319366e+11 
Plasma_upper_hybrid_frequency_at_point_16________________________________ (freq_plasma_upper_hybrid_profile16)_ 2.12890601066531860e+11 
Plasma_upper_hybrid_frequency_at_point_17________________________________ (freq_plasma_upper_hybrid_profile17)_ 2.12525414747453430e+11 
Plasma_upper_hybrid_frequency_at_point_18________________________________ (freq_plasma_upper_hybrid_profile18)_ 2.12162362671076630e+11 
Plasma_upper_hybrid_frequency_at_point_19________________________________ (freq_plasma_upper_hybrid_profile19)_ 2.11801425076693390e+11 
Plasma_upper_hybrid_frequency_at_point_20________________________________ (freq_plasma_upper_hybrid_profile20)_ 2.11442582370051422e+11 
Plasma_upper_hybrid_frequency_at_point_21________________________________ (freq_plasma_upper_hybrid_profile21)_ 2.11085815121535858e+11 
Plasma_upper_hybrid_frequency_at_point_22________________________________ (freq_plasma_upper_hybrid_profile22)_ 2.10731104064375793e+11 
Plasma_upper_hybrid_frequency_at_point_23________________________________ (freq_plasma_upper_hybrid_profile23)_ 2.10378430092874847e+11 
Plasma_upper_hybrid_frequency_at_point_24________________________________ (freq_plasma_upper_hybrid_profile24)_ 2.10027774260665894e+11 
Plasma_upper_hybrid_frequency_at_point_25________________________________ (freq_plasma_upper_hybrid_profile25)_ 2.09679117778989227e+11 
Plasma_upper_hybrid_frequency_at_point_26________________________________ (freq_plasma_upper_hybrid_profile26)_ 2.09332442014993713e+11 
Plasma_upper_hybrid_frequency_at_point_27________________________________ (freq_plasma_upper_hybrid_profile27)_ 2.08987728490061157e+11 
Plasma_upper_hybrid_frequency_at_point_28________________________________ (freq_plasma_upper_hybrid_profile28)_ 2.08644958878152222e+11 
Plasma_upper_hybrid_frequency_at_point_29________________________________ (freq_plasma_upper_hybrid_profile29)_ 2.08304115004174957e+11 
Plasma_upper_hybrid_frequency_at_point_30________________________________ (freq_plasma_upper_hybrid_profile30)_ 2.07965178842374481e+11 
Plasma_upper_hybrid_frequency_at_point_31________________________________ (freq_plasma_upper_hybrid_profile31)_ 2.07628132514744507e+11 
Plasma_upper_hybrid_frequency_at_point_32________________________________ (freq_plasma_upper_hybrid_profile32)_ 2.07292958289458588e+11 
Plasma_upper_hybrid_frequency_at_point_33________________________________ (freq_plasma_upper_hybrid_profile33)_ 2.06959638579323364e+11 
Plasma_upper_hybrid_frequency_at_point_34________________________________ (freq_plasma_upper_hybrid_profile34)_ 2.06628155940250610e+11 
Plasma_upper_hybrid_frequency_at_point_35________________________________ (freq_plasma_upper_hybrid_profile35)_ 2.06298493069749939e+11 
Plasma_upper_hybrid_frequency_at_point_36________________________________ (freq_plasma_upper_hybrid_profile36)_ 2.05970632805440826e+11 
Plasma_upper_hybrid_frequency_at_point_37________________________________ (freq_plasma_upper_hybrid_profile37)_ 2.05644558123583618e+11 
Plasma_upper_hybrid_frequency_at_point_38________________________________ (freq_plasma_upper_hybrid_profile38)_ 2.05320252137629578e+11 
Plasma_upper_hybrid_frequency_at_point_39________________________________ (freq_plasma_upper_hybrid_profile39)_ 2.04997698096789581e+11 
Plasma_upper_hybrid_frequency_at_point_40________________________________ (freq_plasma_upper_hybrid_profile40)_ 2.04676879384620728e+11 
Plasma_upper_hybrid_frequency_at_point_41________________________________ (freq_plasma_upper_hybrid_profile41)_ 2.04357779517631042e+11 
Plasma_upper_hybrid_frequency_at_point_42________________________________ (freq_plasma_upper_hybrid_profile42)_ 2.04040382143902069e+11 
Plasma_upper_hybrid_frequency_at_point_43________________________________ (freq_plasma_upper_hybrid_profile43)_ 2.03724671041728455e+11 
Plasma_upper_hybrid_frequency_at_point_44________________________________ (freq_plasma_upper_hybrid_profile44)_ 2.03410630118274719e+11 
Plasma_upper_hybrid_frequency_at_point_45________________________________ (freq_plasma_upper_hybrid_profile45)_ 2.03098243408248932e+11 
Plasma_upper_hybrid_frequency_at_point_46________________________________ (freq_plasma_upper_hybrid_profile46)_ 2.02787495072592926e+11 
Plasma_upper_hybrid_frequency_at_point_47________________________________ (freq_plasma_upper_hybrid_profile47)_ 2.02478369397188354e+11 
Plasma_upper_hybrid_frequency_at_point_48________________________________ (freq_plasma_upper_hybrid_profile48)_ 2.02170850791579376e+11 
Plasma_upper_hybrid_frequency_at_point_49________________________________ (freq_plasma_upper_hybrid_profile49)_ 2.01864923787710602e+11 
Plasma_upper_hybrid_frequency_at_point_50________________________________ (freq_plasma_upper_hybrid_profile50)_ 2.01560573038680542e+11 
Plasma_upper_hybrid_frequency_at_point_51________________________________ (freq_plasma_upper_hybrid_profile51)_ 2.01257783317510651e+11 
Plasma_upper_hybrid_frequency_at_point_52________________________________ (freq_plasma_upper_hybrid_profile52)_ 2.00956539515928894e+11 
Plasma_upper_hybrid_frequency_at_point_53________________________________ (freq_plasma_upper_hybrid_profile53)_ 2.00656826643168304e+11 
Plasma_upper_hybrid_frequency_at_point_54________________________________ (freq_plasma_upper_hybrid_profile54)_ 2.00358629824780090e+11 
Plasma_upper_hybrid_frequency_at_point_55________________________________ (freq_plasma_upper_hybrid_profile55)_ 2.00061934301460815e+11 
Plasma_upper_hybrid_frequency_at_point_56________________________________ (freq_plasma_upper_hybrid_profile56)_ 1.99766725427893738e+11 
Plasma_upper_hybrid_frequency_at_point_57________________________________ (freq_plasma_upper_hybrid_profile57)_ 1.99472988671604156e+11 
Plasma_upper_hybrid_frequency_at_point_58________________________________ (freq_plasma_upper_hybrid_profile58)_ 1.99180709611828064e+11 
Plasma_upper_hybrid_frequency_at_point_59________________________________ (freq_plasma_upper_hybrid_profile59)_ 1.98889873938394073e+11 
Plasma_upper_hybrid_frequency_at_point_60________________________________ (freq_plasma_upper_hybrid_profile60)_ 1.98600467450619324e+11 
Plasma_upper_hybrid_frequency_at_point_61________________________________ (freq_plasma_upper_hybrid_profile61)_ 1.98312476056217407e+11 
Plasma_upper_hybrid_frequency_at_point_62________________________________ (freq_plasma_upper_hybrid_profile62)_ 1.98025885770219391e+11 
Plasma_upper_hybrid_frequency_at_point_63________________________________ (freq_plasma_upper_hybrid_profile63)_ 1.97740682713907806e+11 
Plasma_upper_hybrid_frequency_at_point_64________________________________ (freq_plasma_upper_hybrid_profile64)_ 1.97456853113762573e+11 
Plasma_upper_hybrid_frequency_at_point_65________________________________ (freq_plasma_upper_hybrid_profile65)_ 1.97174383300419037e+11 
Plasma_upper_hybrid_frequency_at_point_66________________________________ (freq_plasma_upper_hybrid_profile66)_ 1.96893259707638489e+11 
Plasma_upper_hybrid_frequency_at_point_67________________________________ (freq_plasma_upper_hybrid_profile67)_ 1.96613468871289917e+11 
Plasma_upper_hybrid_frequency_at_point_68________________________________ (freq_plasma_upper_hybrid_profile68)_ 1.96334997428343842e+11 
Plasma_upper_hybrid_frequency_at_point_69________________________________ (freq_plasma_upper_hybrid_profile69)_ 1.96057832115877411e+11 
Plasma_upper_hybrid_frequency_at_point_70________________________________ (freq_plasma_upper_hybrid_profile70)_ 1.95781959770090668e+11 
Plasma_upper_hybrid_frequency_at_point_71________________________________ (freq_plasma_upper_hybrid_profile71)_ 1.95507367325334167e+11 
Plasma_upper_hybrid_frequency_at_point_72________________________________ (freq_plasma_upper_hybrid_profile72)_ 1.95234041813147156e+11 
Plasma_upper_hybrid_frequency_at_point_73________________________________ (freq_plasma_upper_hybrid_profile73)_ 1.94961970361306915e+11 
Plasma_upper_hybrid_frequency_at_point_74________________________________ (freq_plasma_upper_hybrid_profile74)_ 1.94691140192888489e+11 
Plasma_upper_hybrid_frequency_at_point_75________________________________ (freq_plasma_upper_hybrid_profile75)_ 1.94421538625334839e+11 
Plasma_upper_hybrid_frequency_at_point_76________________________________ (freq_plasma_upper_hybrid_profile76)_ 1.94153153069537323e+11 
Plasma_upper_hybrid_frequency_at_point_77________________________________ (freq_plasma_upper_hybrid_profile77)_ 1.93885971028926270e+11 
Plasma_upper_hybrid_frequency_at_point_78________________________________ (freq_plasma_upper_hybrid_profile78)_ 1.93619980098571564e+11 
Plasma_upper_hybrid_frequency_at_point_79________________________________ (freq_plasma_upper_hybrid_profile79)_ 1.93355167964293030e+11 
Plasma_upper_hybrid_frequency_at_point_80________________________________ (freq_plasma_upper_hybrid_profile80)_ 1.93091522401780457e+11 
Plasma_upper_hybrid_frequency_at_point_81________________________________ (freq_plasma_upper_hybrid_profile81)_ 1.92829031275723297e+11 
Plasma_upper_hybrid_frequency_at_point_82________________________________ (freq_plasma_upper_hybrid_profile82)_ 1.92567682538949432e+11 
Plasma_upper_hybrid_frequency_at_point_83________________________________ (freq_plasma_upper_hybrid_profile83)_ 1.92307464231573608e+11 
Plasma_upper_hybrid_frequency_at_point_84________________________________ (freq_plasma_upper_hybrid_profile84)_ 1.92048364480154510e+11 
Plasma_upper_hybrid_frequency_at_point_85________________________________ (freq_plasma_upper_hybrid_profile85)_ 1.91790371496861298e+11 
Plasma_upper_hybrid_frequency_at_point_86________________________________ (freq_plasma_upper_hybrid_profile86)_ 1.91533473578648651e+11 
Plasma_upper_hybrid_frequency_at_point_87________________________________ (freq_plasma_upper_hybrid_profile87)_ 1.91277659106440582e+11 
Plasma_upper_hybrid_frequency_at_point_88________________________________ (freq_plasma_upper_hybrid_profile88)_ 1.91022916544322784e+11 
Plasma_upper_hybrid_frequency_at_point_89________________________________ (freq_plasma_upper_hybrid_profile89)_ 1.90769234438743652e+11 
Plasma_upper_hybrid_frequency_at_point_90________________________________ (freq_plasma_upper_hybrid_profile90)_ 1.90516601417723511e+11 
Plasma_upper_hybrid_frequency_at_point_91________________________________ (freq_plasma_upper_hybrid_profile91)_ 1.90265006190071838e+11 
Plasma_upper_hybrid_frequency_at_point_92________________________________ (freq_plasma_upper_hybrid_profile92)_ 1.90014437544612946e+11 
Plasma_upper_hybrid_frequency_at_point_93________________________________ (freq_plasma_upper_hybrid_profile93)_ 1.89764884349419434e+11 
Plasma_upper_hybrid_frequency_at_point_94________________________________ (freq_plasma_upper_hybrid_profile94)_ 1.89516335551053375e+11 
Plasma_upper_hybrid_frequency_at_point_95________________________________ (freq_plasma_upper_hybrid_profile95)_ 1.89268780173815552e+11 
Plasma_upper_hybrid_frequency_at_point_96________________________________ (freq_plasma_upper_hybrid_profile96)_ 1.89022207319002167e+11 
Plasma_upper_hybrid_frequency_at_point_97________________________________ (freq_plasma_upper_hybrid_profile97)_ 1.88776606164168915e+11 
Plasma_upper_hybrid_frequency_at_point_98________________________________ (freq_plasma_upper_hybrid_profile98)_ 1.88531965962402557e+11 
Plasma_upper_hybrid_frequency_at_point_99________________________________ (freq_plasma_upper_hybrid_profile99)_ 1.88288276041600250e+11 
Plasma_upper_hybrid_frequency_at_point_100_______________________________ (freq_plasma_upper_hybrid_profile100)_ 1.88045525803755127e+11 
Plasma_upper_hybrid_frequency_at_point_101_______________________________ (freq_plasma_upper_hybrid_profile101)_ 1.87803704724249878e+11 
Plasma_upper_hybrid_frequency_at_point_102_______________________________ (freq_plasma_upper_hybrid_profile102)_ 1.87562802351156891e+11 
Plasma_upper_hybrid_frequency_at_point_103_______________________________ (freq_plasma_upper_hybrid_profile103)_ 1.87322808304545349e+11 
Plasma_upper_hybrid_frequency_at_point_104_______________________________ (freq_plasma_upper_hybrid_profile104)_ 1.87083712275794983e+11 
Plasma_upper_hybrid_frequency_at_point_105_______________________________ (freq_plasma_upper_hybrid_profile105)_ 1.86845504026916931e+11 
Plasma_upper_hybrid_frequency_at_point_106_______________________________ (freq_plasma_upper_hybrid_profile106)_ 1.86608173389880676e+11 
Plasma_upper_hybrid_frequency_at_point_107_______________________________ (freq_plasma_upper_hybrid_profile107)_ 1.86371710265948029e+11 
Plasma_upper_hybrid_frequency_at_point_108_______________________________ (freq_plasma_upper_hybrid_profile108)_ 1.86136104625012909e+11 
Plasma_upper_hybrid_frequency_at_point_109_______________________________ (freq_plasma_upper_hybrid_profile109)_ 1.85901346504948151e+11 
Plasma_upper_hybrid_frequency_at_point_110_______________________________ (freq_plasma_upper_hybrid_profile110)_ 1.85667426010957977e+11 
Plasma_upper_hybrid_frequency_at_point_111_______________________________ (freq_plasma_upper_hybrid_profile111)_ 1.85434333314936829e+11 
Plasma_upper_hybrid_frequency_at_point_112_______________________________ (freq_plasma_upper_hybrid_profile112)_ 1.85202058654834351e+11 
Plasma_upper_hybrid_frequency_at_point_113_______________________________ (freq_plasma_upper_hybrid_profile113)_ 1.84970592334026245e+11 
Plasma_upper_hybrid_frequency_at_point_114_______________________________ (freq_plasma_upper_hybrid_profile114)_ 1.84739924720690979e+11 
Plasma_upper_hybrid_frequency_at_point_115_______________________________ (freq_plasma_upper_hybrid_profile115)_ 1.84510046247192505e+11 
Plasma_upper_hybrid_frequency_at_point_116_______________________________ (freq_plasma_upper_hybrid_profile116)_ 1.84280947409468292e+11 
Plasma_upper_hybrid_frequency_at_point_117_______________________________ (freq_plasma_upper_hybrid_profile117)_ 1.84052618766423615e+11 
Plasma_upper_hybrid_frequency_at_point_118_______________________________ (freq_plasma_upper_hybrid_profile118)_ 1.83825050939330750e+11 
Plasma_upper_hybrid_frequency_at_point_119_______________________________ (freq_plasma_upper_hybrid_profile119)_ 1.83598234611234344e+11 
Plasma_upper_hybrid_frequency_at_point_120_______________________________ (freq_plasma_upper_hybrid_profile120)_ 1.83372160526361572e+11 
Plasma_upper_hybrid_frequency_at_point_121_______________________________ (freq_plasma_upper_hybrid_profile121)_ 1.83146819489537903e+11 
Plasma_upper_hybrid_frequency_at_point_122_______________________________ (freq_plasma_upper_hybrid_profile122)_ 1.82922202365608429e+11 
Plasma_upper_hybrid_frequency_at_point_123_______________________________ (freq_plasma_upper_hybrid_profile123)_ 1.82698300078863678e+11 
Plasma_upper_hybrid_frequency_at_point_124_______________________________ (freq_plasma_upper_hybrid_profile124)_ 1.82475103612471436e+11 
Plasma_upper_hybrid_frequency_at_point_125_______________________________ (freq_plasma_upper_hybrid_profile125)_ 1.82252604007912689e+11 
Plasma_upper_hybrid_frequency_at_point_126_______________________________ (freq_plasma_upper_hybrid_profile126)_ 1.82030792364423309e+11 
Plasma_upper_hybrid_frequency_at_point_127_______________________________ (freq_plasma_upper_hybrid_profile127)_ 1.81809659838440308e+11 
Plasma_upper_hybrid_frequency_at_point_128_______________________________ (freq_plasma_upper_hybrid_profile128)_ 1.81589197643052856e+11 
Plasma_upper_hybrid_frequency_at_point_129_______________________________ (freq_plasma_upper_hybrid_profile129)_ 1.81369397047458344e+11 
Plasma_upper_hybrid_frequency_at_point_130_______________________________ (freq_plasma_upper_hybrid_profile130)_ 1.81150249376422760e+11 
Plasma_upper_hybrid_frequency_at_point_131_______________________________ (freq_plasma_upper_hybrid_profile131)_ 1.80931746009746429e+11 
Plasma_upper_hybrid_frequency_at_point_132_______________________________ (freq_plasma_upper_hybrid_profile132)_ 1.80713878381733337e+11 
Plasma_upper_hybrid_frequency_at_point_133_______________________________ (freq_plasma_upper_hybrid_profile133)_ 1.80496637980665649e+11 
Plasma_upper_hybrid_frequency_at_point_134_______________________________ (freq_plasma_upper_hybrid_profile134)_ 1.80280016348282990e+11 
Plasma_upper_hybrid_frequency_at_point_135_______________________________ (freq_plasma_upper_hybrid_profile135)_ 1.80064005079264862e+11 
Plasma_upper_hybrid_frequency_at_point_136_______________________________ (freq_plasma_upper_hybrid_profile136)_ 1.79848595820718933e+11 
Plasma_upper_hybrid_frequency_at_point_137_______________________________ (freq_plasma_upper_hybrid_profile137)_ 1.79633780271672394e+11 
Plasma_upper_hybrid_frequency_at_point_138_______________________________ (freq_plasma_upper_hybrid_profile138)_ 1.79419550182568146e+11 
Plasma_upper_hybrid_frequency_at_point_139_______________________________ (freq_plasma_upper_hybrid_profile139)_ 1.79205897354765045e+11 
Plasma_upper_hybrid_frequency_at_point_140_______________________________ (freq_plasma_upper_hybrid_profile140)_ 1.78992813640042145e+11 
Plasma_upper_hybrid_frequency_at_point_141_______________________________ (freq_plasma_upper_hybrid_profile141)_ 1.78780290940107178e+11 
Plasma_upper_hybrid_frequency_at_point_142_______________________________ (freq_plasma_upper_hybrid_profile142)_ 1.78568321206108459e+11 
Plasma_upper_hybrid_frequency_at_point_143_______________________________ (freq_plasma_upper_hybrid_profile143)_ 1.78356896438151581e+11 
Plasma_upper_hybrid_frequency_at_point_144_______________________________ (freq_plasma_upper_hybrid_profile144)_ 1.78146008684819397e+11 
Plasma_upper_hybrid_frequency_at_point_145_______________________________ (freq_plasma_upper_hybrid_profile145)_ 1.77935650042696014e+11 
Plasma_upper_hybrid_frequency_at_point_146_______________________________ (freq_plasma_upper_hybrid_profile146)_ 1.77725812655894226e+11 
Plasma_upper_hybrid_frequency_at_point_147_______________________________ (freq_plasma_upper_hybrid_profile147)_ 1.77516488715587494e+11 
Plasma_upper_hybrid_frequency_at_point_148_______________________________ (freq_plasma_upper_hybrid_profile148)_ 1.77307670459544495e+11 
Plasma_upper_hybrid_frequency_at_point_149_______________________________ (freq_plasma_upper_hybrid_profile149)_ 1.77099350171668152e+11 
Plasma_upper_hybrid_frequency_at_point_150_______________________________ (freq_plasma_upper_hybrid_profile150)_ 1.76891520181537964e+11 
Plasma_upper_hybrid_frequency_at_point_151_______________________________ (freq_plasma_upper_hybrid_profile151)_ 1.76684172863955627e+11 
Plasma_upper_hybrid_frequency_at_point_152_______________________________ (freq_plasma_upper_hybrid_profile152)_ 1.76477300638494202e+11 
Plasma_upper_hybrid_frequency_at_point_153_______________________________ (freq_plasma_upper_hybrid_profile153)_ 1.76270895969051117e+11 
Plasma_upper_hybrid_frequency_at_point_154_______________________________ (freq_plasma_upper_hybrid_profile154)_ 1.76064951363404053e+11 
Plasma_upper_hybrid_frequency_at_point_155_______________________________ (freq_plasma_upper_hybrid_profile155)_ 1.75859459372770142e+11 
Plasma_upper_hybrid_frequency_at_point_156_______________________________ (freq_plasma_upper_hybrid_profile156)_ 1.75654412591368866e+11 
Plasma_upper_hybrid_frequency_at_point_157_______________________________ (freq_plasma_upper_hybrid_profile157)_ 1.75449803655987823e+11 
Plasma_upper_hybrid_frequency_at_point_158_______________________________ (freq_plasma_upper_hybrid_profile158)_ 1.75245625245551636e+11 
Plasma_upper_hybrid_frequency_at_point_159_______________________________ (freq_plasma_upper_hybrid_profile159)_ 1.75041870080694305e+11 
Plasma_upper_hybrid_frequency_at_point_160_______________________________ (freq_plasma_upper_hybrid_profile160)_ 1.74838530923334442e+11 
Plasma_upper_hybrid_frequency_at_point_161_______________________________ (freq_plasma_upper_hybrid_profile161)_ 1.74635600576253601e+11 
Plasma_upper_hybrid_frequency_at_point_162_______________________________ (freq_plasma_upper_hybrid_profile162)_ 1.74433071882677429e+11 
Plasma_upper_hybrid_frequency_at_point_163_______________________________ (freq_plasma_upper_hybrid_profile163)_ 1.74230937725860138e+11 
Plasma_upper_hybrid_frequency_at_point_164_______________________________ (freq_plasma_upper_hybrid_profile164)_ 1.74029191028671661e+11 
Plasma_upper_hybrid_frequency_at_point_165_______________________________ (freq_plasma_upper_hybrid_profile165)_ 1.73827824753187653e+11 
