# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+g6361e8862" 
Date_of_run______________________________________________________________ (date)_________________________ "02/09/2026 UTC" 
Time_of_run______________________________________________________________ (time)_________________________      "08:15" 
User_____________________________________________________________________ (username)_____________________     "runner" 
PROCESS_run_title________________________________________________________ (runtitle)_____________________ "ST Regression" 
PROCESS_git_tag__________________________________________________________ (tagno)________________________           "" 
PROCESS_git_branch_______________________________________________________ (branch_name)__________________           "" 
Input_filename___________________________________________________________ (fileprefix)___________________ "/home/runner/work/PROCESS/PROCESS/tests/regression/input_files/st_regression.IN.DAT" 
Optimisation_switch______________________________________________________ (i_process_run_mode)___________            1 
Figure_of_merit_switch___________________________________________________ (i_figure_merit)_______________           -5 
# Numerics #
# PROCESS found a feasible solution #
Error_flag_______________________________________________________________ (ifail)________________________            1 
Number_of_iteration_variables____________________________________________ (n_iteration_variables)________           14 
Number_of_constraints_(total)____________________________________________ (n_equality_constraints+n_inequality_constraints)_           18 
Beta_toroidal_profile_at_point_130_______________________________________ beta_thermal_toroidal_profile130_ 1.64397932513084016e-01 
Beta_toroidal_profile_at_point_131_______________________________________ beta_thermal_toroidal_profile131_ 1.66995640267292300e-01 
Beta_toroidal_profile_at_point_132_______________________________________ beta_thermal_toroidal_profile132_ 1.69603669911385424e-01 
Beta_toroidal_profile_at_point_133_______________________________________ beta_thermal_toroidal_profile133_ 1.72221524680814725e-01 
Beta_toroidal_profile_at_point_134_______________________________________ beta_thermal_toroidal_profile134_ 1.74848701115967203e-01 
Beta_toroidal_profile_at_point_135_______________________________________ beta_thermal_toroidal_profile135_ 1.77484689158624059e-01 
Beta_toroidal_profile_at_point_136_______________________________________ beta_thermal_toroidal_profile136_ 1.80128972250447439e-01 
Beta_toroidal_profile_at_point_137_______________________________________ beta_thermal_toroidal_profile137_ 1.82781027433491172e-01 
Beta_toroidal_profile_at_point_138_______________________________________ beta_thermal_toroidal_profile138_ 1.85440325452729038e-01 
Beta_toroidal_profile_at_point_139_______________________________________ beta_thermal_toroidal_profile139_ 1.88106330860596083e-01 
Beta_toroidal_profile_at_point_140_______________________________________ beta_thermal_toroidal_profile140_ 1.90778502123536364e-01 
Beta_toroidal_profile_at_point_141_______________________________________ beta_thermal_toroidal_profile141_ 1.93456291730551788e-01 
Beta_toroidal_profile_at_point_142_______________________________________ beta_thermal_toroidal_profile142_ 1.96139146303744655e-01 
Beta_toroidal_profile_at_point_143_______________________________________ beta_thermal_toroidal_profile143_ 1.98826506710848311e-01 
Beta_toroidal_profile_at_point_144_______________________________________ beta_thermal_toroidal_profile144_ 2.01517808179738689e-01 
Beta_toroidal_profile_at_point_145_______________________________________ beta_thermal_toroidal_profile145_ 2.04212480414919934e-01 
Beta_toroidal_profile_at_point_146_______________________________________ beta_thermal_toroidal_profile146_ 2.06909947715976178e-01 
Beta_toroidal_profile_at_point_147_______________________________________ beta_thermal_toroidal_profile147_ 2.09609629097982531e-01 
Beta_toroidal_profile_at_point_148_______________________________________ beta_thermal_toroidal_profile148_ 2.12310938413868056e-01 
Beta_toroidal_profile_at_point_149_______________________________________ beta_thermal_toroidal_profile149_ 2.15013284478721117e-01 
Beta_toroidal_profile_at_point_150_______________________________________ beta_thermal_toroidal_profile150_ 2.17716071196030370e-01 
Beta_toroidal_profile_at_point_151_______________________________________ beta_thermal_toroidal_profile151_ 2.20418697685852538e-01 
Beta_toroidal_profile_at_point_152_______________________________________ beta_thermal_toroidal_profile152_ 2.23120558414897557e-01 
Beta_toroidal_profile_at_point_153_______________________________________ beta_thermal_toroidal_profile153_ 2.25821043328523541e-01 
Beta_toroidal_profile_at_point_154_______________________________________ beta_thermal_toroidal_profile154_ 2.28519537984630178e-01 
Beta_toroidal_profile_at_point_155_______________________________________ beta_thermal_toroidal_profile155_ 2.31215423689444671e-01 
Beta_toroidal_profile_at_point_156_______________________________________ beta_thermal_toroidal_profile156_ 2.33908077635185924e-01 
Beta_toroidal_profile_at_point_157_______________________________________ beta_thermal_toroidal_profile157_ 2.36596873039601058e-01 
Beta_toroidal_profile_at_point_158_______________________________________ beta_thermal_toroidal_profile158_ 2.39281179287362783e-01 
Beta_toroidal_profile_at_point_159_______________________________________ beta_thermal_toroidal_profile159_ 2.41960362073315560e-01 
Beta_toroidal_profile_at_point_160_______________________________________ beta_thermal_toroidal_profile160_ 2.44633783547562406e-01 
Beta_toroidal_profile_at_point_161_______________________________________ beta_thermal_toroidal_profile161_ 2.47300802462380814e-01 
Beta_toroidal_profile_at_point_162_______________________________________ beta_thermal_toroidal_profile162_ 2.49960774320955009e-01 
Beta_toroidal_profile_at_point_163_______________________________________ beta_thermal_toroidal_profile163_ 2.52613051527915133e-01 
Beta_toroidal_profile_at_point_164_______________________________________ beta_thermal_toroidal_profile164_ 2.55256983541670424e-01 
Beta_toroidal_profile_at_point_165_______________________________________ beta_thermal_toroidal_profile165_ 2.57891917028525652e-01 
Beta_toroidal_profile_at_point_166_______________________________________ beta_thermal_toroidal_profile166_ 2.60517196018567765e-01 
Beta_toroidal_profile_at_point_167_______________________________________ beta_thermal_toroidal_profile167_ 2.63132162063309305e-01 
Beta_toroidal_profile_at_point_168_______________________________________ beta_thermal_toroidal_profile168_ 2.65736154395079083e-01 
Beta_toroidal_profile_at_point_169_______________________________________ beta_thermal_toroidal_profile169_ 2.68328510088143957e-01 
Beta_toroidal_profile_at_point_170_______________________________________ beta_thermal_toroidal_profile170_ 2.70908564221549075e-01 
Beta_toroidal_profile_at_point_171_______________________________________ beta_thermal_toroidal_profile171_ 2.73475650043665808e-01 
Beta_toroidal_profile_at_point_172_______________________________________ beta_thermal_toroidal_profile172_ 2.76029099138428546e-01 
Beta_toroidal_profile_at_point_173_______________________________________ beta_thermal_toroidal_profile173_ 2.78568241593252386e-01 
Beta_toroidal_profile_at_point_174_______________________________________ beta_thermal_toroidal_profile174_ 2.81092406168611197e-01 
Beta_toroidal_profile_at_point_175_______________________________________ beta_thermal_toroidal_profile175_ 2.83600920469266493e-01 
Beta_toroidal_profile_at_point_176_______________________________________ beta_thermal_toroidal_profile176_ 2.86093111117129262e-01 
Beta_toroidal_profile_at_point_177_______________________________________ beta_thermal_toroidal_profile177_ 2.88568303925740399e-01 
Beta_toroidal_profile_at_point_178_______________________________________ beta_thermal_toroidal_profile178_ 2.91025824076354911e-01 
Beta_toroidal_profile_at_point_179_______________________________________ beta_thermal_toroidal_profile179_ 2.93464996295612068e-01 
Beta_toroidal_profile_at_point_180_______________________________________ beta_thermal_toroidal_profile180_ 2.95885145034777808e-01 
Beta_toroidal_profile_at_point_181_______________________________________ beta_thermal_toroidal_profile181_ 2.98285594650541774e-01 
Beta_toroidal_profile_at_point_182_______________________________________ beta_thermal_toroidal_profile182_ 3.00665669587352469e-01 
Beta_toroidal_profile_at_point_183_______________________________________ beta_thermal_toroidal_profile183_ 3.03024694561271901e-01 
Beta_toroidal_profile_at_point_184_______________________________________ beta_thermal_toroidal_profile184_ 3.05361994745336096e-01 
Beta_toroidal_profile_at_point_185_______________________________________ beta_thermal_toroidal_profile185_ 3.07676895956399798e-01 
Beta_toroidal_profile_at_point_186_______________________________________ beta_thermal_toroidal_profile186_ 3.09968724843449617e-01 
Beta_toroidal_profile_at_point_187_______________________________________ beta_thermal_toroidal_profile187_ 3.12236809077366617e-01 
Beta_toroidal_profile_at_point_188_______________________________________ beta_thermal_toroidal_profile188_ 3.14480477542118997e-01 
Beta_toroidal_profile_at_point_189_______________________________________ beta_thermal_toroidal_profile189_ 3.16699060527367737e-01 
Beta_toroidal_profile_at_point_190_______________________________________ beta_thermal_toroidal_profile190_ 3.18891889922463201e-01 
Beta_toroidal_profile_at_point_191_______________________________________ beta_thermal_toroidal_profile191_ 3.21058299411814407e-01 
Beta_toroidal_profile_at_point_192_______________________________________ beta_thermal_toroidal_profile192_ 3.23197624671611672e-01 
Beta_toroidal_profile_at_point_193_______________________________________ beta_thermal_toroidal_profile193_ 3.25309203567879457e-01 
Beta_toroidal_profile_at_point_194_______________________________________ beta_thermal_toroidal_profile194_ 3.27392376355841064e-01 
Beta_toroidal_profile_at_point_195_______________________________________ beta_thermal_toroidal_profile195_ 3.29446485880573348e-01 
Beta_toroidal_profile_at_point_196_______________________________________ beta_thermal_toroidal_profile196_ 3.31470877778927198e-01 
Beta_toroidal_profile_at_point_197_______________________________________ beta_thermal_toroidal_profile197_ 3.33464900682696130e-01 
Beta_toroidal_profile_at_point_198_______________________________________ beta_thermal_toroidal_profile198_ 3.35427906423007960e-01 
Beta_toroidal_profile_at_point_199_______________________________________ beta_thermal_toroidal_profile199_ 3.37359250235915453e-01 
Beta_toroidal_profile_at_point_200_______________________________________ beta_thermal_toroidal_profile200_ 3.39258290969164877e-01 
Beta_toroidal_profile_at_point_201_______________________________________ beta_thermal_toroidal_profile201_ 3.41143579315858980e-01 
Beta_toroidal_profile_at_point_202_______________________________________ beta_thermal_toroidal_profile202_ 3.43014797155151929e-01 
Beta_toroidal_profile_at_point_203_______________________________________ beta_thermal_toroidal_profile203_ 3.44852227455790028e-01 
Beta_toroidal_profile_at_point_204_______________________________________ beta_thermal_toroidal_profile204_ 3.46655239453359632e-01 
Beta_toroidal_profile_at_point_205_______________________________________ beta_thermal_toroidal_profile205_ 3.48423206876640301e-01 
Beta_toroidal_profile_at_point_206_______________________________________ beta_thermal_toroidal_profile206_ 3.50155508160466478e-01 
Beta_toroidal_profile_at_point_207_______________________________________ beta_thermal_toroidal_profile207_ 3.51851526659611891e-01 
Beta_toroidal_profile_at_point_208_______________________________________ beta_thermal_toroidal_profile208_ 3.53510650863672948e-01 
Beta_toroidal_profile_at_point_209_______________________________________ beta_thermal_toroidal_profile209_ 3.55132274612921128e-01 
Beta_toroidal_profile_at_point_210_______________________________________ beta_thermal_toroidal_profile210_ 3.56715797315099226e-01 
Beta_toroidal_profile_at_point_211_______________________________________ beta_thermal_toroidal_profile211_ 3.58260624163131314e-01 
Beta_toroidal_profile_at_point_212_______________________________________ beta_thermal_toroidal_profile212_ 3.59766166353718886e-01 
Beta_toroidal_profile_at_point_213_______________________________________ beta_thermal_toroidal_profile213_ 3.61231841306794366e-01 
Beta_toroidal_profile_at_point_214_______________________________________ beta_thermal_toroidal_profile214_ 3.62657072885800735e-01 
Beta_toroidal_profile_at_point_215_______________________________________ beta_thermal_toroidal_profile215_ 3.64041291618767748e-01 
Beta_toroidal_profile_at_point_216_______________________________________ beta_thermal_toroidal_profile216_ 3.65383934920155251e-01 
Beta_toroidal_profile_at_point_217_______________________________________ beta_thermal_toroidal_profile217_ 3.66684447313429640e-01 
Beta_toroidal_profile_at_point_218_______________________________________ beta_thermal_toroidal_profile218_ 3.67942280654342813e-01 
Beta_toroidal_profile_at_point_219_______________________________________ beta_thermal_toroidal_profile219_ 3.69156894354881193e-01 
Beta_toroidal_profile_at_point_220_______________________________________ beta_thermal_toroidal_profile220_ 3.70327755607850251e-01 
Beta_toroidal_profile_at_point_221_______________________________________ beta_thermal_toroidal_profile221_ 3.71454339612061923e-01 
Beta_toroidal_profile_at_point_222_______________________________________ beta_thermal_toroidal_profile222_ 3.72536129798089422e-01 
Beta_toroidal_profile_at_point_223_______________________________________ beta_thermal_toroidal_profile223_ 3.73572618054553773e-01 
Beta_toroidal_profile_at_point_224_______________________________________ beta_thermal_toroidal_profile224_ 3.74563304954908249e-01 
Beta_toroidal_profile_at_point_225_______________________________________ beta_thermal_toroidal_profile225_ 3.75507699984680254e-01 
Beta_toroidal_profile_at_point_226_______________________________________ beta_thermal_toroidal_profile226_ 3.76405321769136825e-01 
Beta_toroidal_profile_at_point_227_______________________________________ beta_thermal_toroidal_profile227_ 3.77255698301334486e-01 
Beta_toroidal_profile_at_point_228_______________________________________ beta_thermal_toroidal_profile228_ 3.78058367170511223e-01 
Beta_toroidal_profile_at_point_229_______________________________________ beta_thermal_toroidal_profile229_ 3.78812875790787262e-01 
Beta_toroidal_profile_at_point_230_______________________________________ beta_thermal_toroidal_profile230_ 3.79518781630128310e-01 
Beta_toroidal_profile_at_point_231_______________________________________ beta_thermal_toroidal_profile231_ 3.80175652439531830e-01 
Beta_toroidal_profile_at_point_232_______________________________________ beta_thermal_toroidal_profile232_ 3.80783066482395904e-01 
Beta_toroidal_profile_at_point_233_______________________________________ beta_thermal_toroidal_profile233_ 3.81340612764024034e-01 
Beta_toroidal_profile_at_point_234_______________________________________ beta_thermal_toroidal_profile234_ 3.81847891261225925e-01 
Beta_toroidal_profile_at_point_235_______________________________________ beta_thermal_toroidal_profile235_ 3.82304513151963954e-01 
Beta_toroidal_profile_at_point_236_______________________________________ beta_thermal_toroidal_profile236_ 3.82710101045006190e-01 
Beta_toroidal_profile_at_point_237_______________________________________ beta_thermal_toroidal_profile237_ 3.83064289209533060e-01 
Beta_toroidal_profile_at_point_238_______________________________________ beta_thermal_toroidal_profile238_ 3.83366723804653364e-01 
Beta_toroidal_profile_at_point_239_______________________________________ beta_thermal_toroidal_profile239_ 3.83617063108778578e-01 
Beta_toroidal_profile_at_point_240_______________________________________ beta_thermal_toroidal_profile240_ 3.83814977748808295e-01 
Beta_toroidal_profile_at_point_241_______________________________________ beta_thermal_toroidal_profile241_ 3.83960150929072319e-01 
Beta_toroidal_profile_at_point_242_______________________________________ beta_thermal_toroidal_profile242_ 3.84052278659979429e-01 
Beta_toroidal_profile_at_point_243_______________________________________ beta_thermal_toroidal_profile243_ 3.84091069986319034e-01 
Beta_toroidal_profile_at_point_244_______________________________________ beta_thermal_toroidal_profile244_ 3.84076247215160871e-01 
Beta_toroidal_profile_at_point_245_______________________________________ beta_thermal_toroidal_profile245_ 3.84007546143298184e-01 
Beta_toroidal_profile_at_point_246_______________________________________ beta_thermal_toroidal_profile246_ 3.83884716284174587e-01 
Beta_toroidal_profile_at_point_247_______________________________________ beta_thermal_toroidal_profile247_ 3.83707521094239501e-01 
Beta_toroidal_profile_at_point_248_______________________________________ beta_thermal_toroidal_profile248_ 3.83475738198671479e-01 
Beta_toroidal_profile_at_point_249_______________________________________ beta_thermal_toroidal_profile249_ 3.83189159616405539e-01 
Beta_toroidal_profile_at_point_250_______________________________________ beta_thermal_toroidal_profile250_ 3.82847591984408264e-01 
Beta_toroidal_profile_at_point_251_______________________________________ beta_thermal_toroidal_profile251_ 3.82450856781129001e-01 
Beta_toroidal_profile_at_point_252_______________________________________ beta_thermal_toroidal_profile252_ 3.81998790549067713e-01 
Beta_toroidal_profile_at_point_253_______________________________________ beta_thermal_toroidal_profile253_ 3.81491245116390376e-01 
Beta_toroidal_profile_at_point_254_______________________________________ beta_thermal_toroidal_profile254_ 3.80928087817522631e-01 
Beta_toroidal_profile_at_point_255_______________________________________ beta_thermal_toroidal_profile255_ 3.80309201712651257e-01 
Beta_toroidal_profile_at_point_256_______________________________________ beta_thermal_toroidal_profile256_ 3.79634485806062183e-01 
Beta_toroidal_profile_at_point_257_______________________________________ beta_thermal_toroidal_profile257_ 3.78903855263242217e-01 
Beta_toroidal_profile_at_point_258_______________________________________ beta_thermal_toroidal_profile258_ 3.78117241626664768e-01 
Beta_toroidal_profile_at_point_259_______________________________________ beta_thermal_toroidal_profile259_ 3.77274593030186955e-01 
Beta_toroidal_profile_at_point_260_______________________________________ beta_thermal_toroidal_profile260_ 3.76375874411973010e-01 
Beta_toroidal_profile_at_point_261_______________________________________ beta_thermal_toroidal_profile261_ 3.75421067725868973e-01 
Beta_toroidal_profile_at_point_262_______________________________________ beta_thermal_toroidal_profile262_ 3.74410172151136700e-01 
Beta_toroidal_profile_at_point_263_______________________________________ beta_thermal_toroidal_profile263_ 3.73343204300467413e-01 
Beta_toroidal_profile_at_point_264_______________________________________ beta_thermal_toroidal_profile264_ 3.72220198426184812e-01 
Beta_toroidal_profile_at_point_265_______________________________________ beta_thermal_toroidal_profile265_ 3.71041206624543818e-01 
Beta_toroidal_profile_at_point_266_______________________________________ beta_thermal_toroidal_profile266_ 3.69806299038036856e-01 
Beta_toroidal_profile_at_point_267_______________________________________ beta_thermal_toroidal_profile267_ 3.68515564055607092e-01 
Beta_toroidal_profile_at_point_268_______________________________________ beta_thermal_toroidal_profile268_ 3.67169108510673026e-01 
Beta_toroidal_profile_at_point_269_______________________________________ beta_thermal_toroidal_profile269_ 3.65767057876862034e-01 
Beta_toroidal_profile_at_point_270_______________________________________ beta_thermal_toroidal_profile270_ 3.64309556461349104e-01 
Beta_toroidal_profile_at_point_271_______________________________________ beta_thermal_toroidal_profile271_ 3.62796767595692071e-01 
Beta_toroidal_profile_at_point_272_______________________________________ beta_thermal_toroidal_profile272_ 3.61228873824057051e-01 
Beta_toroidal_profile_at_point_273_______________________________________ beta_thermal_toroidal_profile273_ 3.59606077088715004e-01 
Beta_toroidal_profile_at_point_274_______________________________________ beta_thermal_toroidal_profile274_ 3.57928598912696516e-01 
Beta_toroidal_profile_at_point_275_______________________________________ beta_thermal_toroidal_profile275_ 3.56196680579484282e-01 
Beta_toroidal_profile_at_point_276_______________________________________ beta_thermal_toroidal_profile276_ 3.54410583309615446e-01 
Beta_toroidal_profile_at_point_277_______________________________________ beta_thermal_toroidal_profile277_ 3.52570588434072241e-01 
Beta_toroidal_profile_at_point_278_______________________________________ beta_thermal_toroidal_profile278_ 3.50676997564321913e-01 
Beta_toroidal_profile_at_point_279_______________________________________ beta_thermal_toroidal_profile279_ 3.48730132758875710e-01 
Beta_toroidal_profile_at_point_280_______________________________________ beta_thermal_toroidal_profile280_ 3.46730336686223661e-01 
Beta_toroidal_profile_at_point_281_______________________________________ beta_thermal_toroidal_profile281_ 3.44677972784000086e-01 
Beta_toroidal_profile_at_point_282_______________________________________ beta_thermal_toroidal_profile282_ 3.42573425414232358e-01 
Beta_toroidal_profile_at_point_283_______________________________________ beta_thermal_toroidal_profile283_ 3.40417100014515750e-01 
Beta_toroidal_profile_at_point_284_______________________________________ beta_thermal_toroidal_profile284_ 3.38209423244955620e-01 
Beta_toroidal_profile_at_point_285_______________________________________ beta_thermal_toroidal_profile285_ 3.35950843130714050e-01 
Beta_toroidal_profile_at_point_286_______________________________________ beta_thermal_toroidal_profile286_ 3.33641829199985362e-01 
Beta_toroidal_profile_at_point_287_______________________________________ beta_thermal_toroidal_profile287_ 3.31282872617228330e-01 
Beta_toroidal_profile_at_point_288_______________________________________ beta_thermal_toroidal_profile288_ 3.28874486311468706e-01 
Beta_toroidal_profile_at_point_289_______________________________________ beta_thermal_toroidal_profile289_ 3.26417205099484575e-01 
Beta_toroidal_profile_at_point_290_______________________________________ beta_thermal_toroidal_profile290_ 3.23911585803678348e-01 
Beta_toroidal_profile_at_point_291_______________________________________ beta_thermal_toroidal_profile291_ 3.21358207364429493e-01 
Beta_toroidal_profile_at_point_292_______________________________________ beta_thermal_toroidal_profile292_ 3.18757670946718363e-01 
Beta_toroidal_profile_at_point_293_______________________________________ beta_thermal_toroidal_profile293_ 3.16110600040803547e-01 
Beta_toroidal_profile_at_point_294_______________________________________ beta_thermal_toroidal_profile294_ 3.13417640556722887e-01 
Beta_toroidal_profile_at_point_295_______________________________________ beta_thermal_toroidal_profile295_ 3.10679460912380689e-01 
Beta_toroidal_profile_at_point_296_______________________________________ beta_thermal_toroidal_profile296_ 3.07896752114981964e-01 
Beta_toroidal_profile_at_point_297_______________________________________ beta_thermal_toroidal_profile297_ 3.05070227835548990e-01 
Beta_toroidal_profile_at_point_298_______________________________________ beta_thermal_toroidal_profile298_ 3.02200624476264335e-01 
Beta_toroidal_profile_at_point_299_______________________________________ beta_thermal_toroidal_profile299_ 2.99288701230355225e-01 
Beta_toroidal_profile_at_point_300_______________________________________ beta_thermal_toroidal_profile300_ 2.96335240134237510e-01 
Beta_toroidal_profile_at_point_301_______________________________________ beta_thermal_toroidal_profile301_ 2.93341046111616655e-01 
Beta_toroidal_profile_at_point_302_______________________________________ beta_thermal_toroidal_profile302_ 2.90306947009231098e-01 
Beta_toroidal_profile_at_point_303_______________________________________ beta_thermal_toroidal_profile303_ 2.87233793623915490e-01 
Beta_toroidal_profile_at_point_304_______________________________________ beta_thermal_toroidal_profile304_ 2.84122459720640153e-01 
Beta_toroidal_profile_at_point_305_______________________________________ beta_thermal_toroidal_profile305_ 2.80973842041169597e-01 
Beta_toroidal_profile_at_point_306_______________________________________ beta_thermal_toroidal_profile306_ 2.77788860302970564e-01 
Beta_toroidal_profile_at_point_307_______________________________________ beta_thermal_toroidal_profile307_ 2.74568457187978399e-01 
Beta_toroidal_profile_at_point_308_______________________________________ beta_thermal_toroidal_profile308_ 2.71313598320814420e-01 
Beta_toroidal_profile_at_point_309_______________________________________ beta_thermal_toroidal_profile309_ 2.68025272236025791e-01 
Beta_toroidal_profile_at_point_310_______________________________________ beta_thermal_toroidal_profile310_ 2.64704490333902254e-01 
Beta_toroidal_profile_at_point_311_______________________________________ beta_thermal_toroidal_profile311_ 2.61352286824397428e-01 
Beta_toroidal_profile_at_point_312_______________________________________ beta_thermal_toroidal_profile312_ 2.57969718658663416e-01 
Beta_toroidal_profile_at_point_313_______________________________________ beta_thermal_toroidal_profile313_ 2.54557865447678000e-01 
Beta_toroidal_profile_at_point_314_______________________________________ beta_thermal_toroidal_profile314_ 2.51117829367421663e-01 
Beta_toroidal_profile_at_point_315_______________________________________ beta_thermal_toroidal_profile315_ 2.47650735050028076e-01 
Beta_toroidal_profile_at_point_316_______________________________________ beta_thermal_toroidal_profile316_ 2.44157729460305589e-01 
Beta_toroidal_profile_at_point_317_______________________________________ beta_thermal_toroidal_profile317_ 2.40639981756991111e-01 
Beta_toroidal_profile_at_point_318_______________________________________ beta_thermal_toroidal_profile318_ 2.37098683138063815e-01 
Beta_toroidal_profile_at_point_319_______________________________________ beta_thermal_toroidal_profile319_ 2.33535046669409108e-01 
Beta_toroidal_profile_at_point_320_______________________________________ beta_thermal_toroidal_profile320_ 2.29950307096080941e-01 
Beta_toroidal_profile_at_point_321_______________________________________ beta_thermal_toroidal_profile321_ 2.26345720635368564e-01 
Beta_toroidal_profile_at_point_322_______________________________________ beta_thermal_toroidal_profile322_ 2.22722564750824081e-01 
Beta_toroidal_profile_at_point_323_______________________________________ beta_thermal_toroidal_profile323_ 2.19082137906359553e-01 
Beta_toroidal_profile_at_point_324_______________________________________ beta_thermal_toroidal_profile324_ 2.15425759299465724e-01 
Beta_toroidal_profile_at_point_325_______________________________________ beta_thermal_toroidal_profile325_ 2.11754768572544216e-01 
Beta_toroidal_profile_at_point_326_______________________________________ beta_thermal_toroidal_profile326_ 2.08070525501282383e-01 
Beta_toroidal_profile_at_point_327_______________________________________ beta_thermal_toroidal_profile327_ 2.04374409658929418e-01 
Beta_toroidal_profile_at_point_328_______________________________________ beta_thermal_toroidal_profile328_ 2.00667820055257157e-01 
Beta_toroidal_profile_at_point_329_______________________________________ beta_thermal_toroidal_profile329_ 1.96952174748905390e-01 
Beta_toroidal_profile_at_point_330_______________________________________ beta_thermal_toroidal_profile330_ 1.93228910431723910e-01 
Beta_toroidal_profile_at_point_331_______________________________________ beta_thermal_toroidal_profile331_ 1.89499481983622764e-01 
Beta_toroidal_profile_at_point_332_______________________________________ beta_thermal_toroidal_profile332_ 1.85765361996339917e-01 
Beta_toroidal_profile_at_point_333_______________________________________ beta_thermal_toroidal_profile333_ 1.82028040264413521e-01 
Beta_toroidal_profile_at_point_334_______________________________________ beta_thermal_toroidal_profile334_ 1.78289023241522571e-01 
Beta_toroidal_profile_at_point_335_______________________________________ beta_thermal_toroidal_profile335_ 1.74549833460214854e-01 
Beta_toroidal_profile_at_point_336_______________________________________ beta_thermal_toroidal_profile336_ 1.70812008912893359e-01 
Beta_toroidal_profile_at_point_337_______________________________________ beta_thermal_toroidal_profile337_ 1.67077102391752663e-01 
Beta_toroidal_profile_at_point_338_______________________________________ beta_thermal_toroidal_profile338_ 1.63346680785180332e-01 
Beta_toroidal_profile_at_point_339_______________________________________ beta_thermal_toroidal_profile339_ 1.59622324327921034e-01 
Beta_toroidal_profile_at_point_340_______________________________________ beta_thermal_toroidal_profile340_ 1.55905625802077646e-01 
Beta_toroidal_profile_at_point_341_______________________________________ beta_thermal_toroidal_profile341_ 1.52198189685767676e-01 
Beta_toroidal_profile_at_point_342_______________________________________ beta_thermal_toroidal_profile342_ 1.48501631245966798e-01 
Beta_toroidal_profile_at_point_343_______________________________________ beta_thermal_toroidal_profile343_ 1.44817575571759144e-01 
Beta_toroidal_profile_at_point_344_______________________________________ beta_thermal_toroidal_profile344_ 1.41147656543859218e-01 
Beta_toroidal_profile_at_point_345_______________________________________ beta_thermal_toroidal_profile345_ 1.37493515735875454e-01 
Beta_toroidal_profile_at_point_346_______________________________________ beta_thermal_toroidal_profile346_ 1.33856801242341394e-01 
Beta_toroidal_profile_at_point_347_______________________________________ beta_thermal_toroidal_profile347_ 1.30239166428044062e-01 
Beta_toroidal_profile_at_point_348_______________________________________ beta_thermal_toroidal_profile348_ 1.26642268592612961e-01 
Beta_toroidal_profile_at_point_349_______________________________________ beta_thermal_toroidal_profile349_ 1.23067767543701620e-01 
Beta_toroidal_profile_at_point_350_______________________________________ beta_thermal_toroidal_profile350_ 1.19517324071368253e-01 
Beta_toroidal_profile_at_point_351_______________________________________ beta_thermal_toroidal_profile351_ 1.15992598315446491e-01 
Beta_toroidal_profile_at_point_352_______________________________________ beta_thermal_toroidal_profile352_ 1.12495248016760377e-01 
Beta_toroidal_profile_at_point_353_______________________________________ beta_thermal_toroidal_profile353_ 1.09026926641971833e-01 
Beta_toroidal_profile_at_point_354_______________________________________ beta_thermal_toroidal_profile354_ 1.05589281370622956e-01 
Beta_toroidal_profile_at_point_355_______________________________________ beta_thermal_toroidal_profile355_ 1.02183950931529544e-01 
Beta_toroidal_profile_at_point_356_______________________________________ beta_thermal_toroidal_profile356_ 9.88125632740560061e-02 
Beta_toroidal_profile_at_point_357_______________________________________ beta_thermal_toroidal_profile357_ 9.54767330579266299e-02 
Beta_toroidal_profile_at_point_358_______________________________________ beta_thermal_toroidal_profile358_ 9.21780589430442193e-02 
Beta_toroidal_profile_at_point_359_______________________________________ beta_thermal_toroidal_profile359_ 8.89181206582542183e-02 
Beta_toroidal_profile_at_point_360_______________________________________ beta_thermal_toroidal_profile360_ 8.56984758250278478e-02 
Beta_toroidal_profile_at_point_361_______________________________________ beta_thermal_toroidal_profile361_ 8.25206565085759292e-02 
Beta_toroidal_profile_at_point_362_______________________________________ beta_thermal_toroidal_profile362_ 7.93861654648365250e-02 
Beta_toroidal_profile_at_point_363_______________________________________ beta_thermal_toroidal_profile363_ 7.62964720470054175e-02 
Beta_toroidal_profile_at_point_364_______________________________________ beta_thermal_toroidal_profile364_ 7.32530077296559834e-02 
Beta_toroidal_profile_at_point_365_______________________________________ beta_thermal_toroidal_profile365_ 7.02571612018801084e-02 
Beta_toroidal_profile_at_point_366_______________________________________ beta_thermal_toroidal_profile366_ 6.73102729731116928e-02 
Beta_toroidal_profile_at_point_367_______________________________________ beta_thermal_toroidal_profile367_ 6.44136294261977438e-02 
Beta_toroidal_profile_at_point_368_______________________________________ beta_thermal_toroidal_profile368_ 6.15684562417308651e-02 
Beta_toroidal_profile_at_point_369_______________________________________ beta_thermal_toroidal_profile369_ 5.87759111055876637e-02 
Beta_toroidal_profile_at_point_370_______________________________________ beta_thermal_toroidal_profile370_ 5.60370755981948604e-02 
Beta_toroidal_profile_at_point_371_______________________________________ beta_thermal_toroidal_profile371_ 5.33529461498626553e-02 
Beta_toroidal_profile_at_point_372_______________________________________ beta_thermal_toroidal_profile372_ 5.07244239331154020e-02 
Beta_toroidal_profile_at_point_373_______________________________________ beta_thermal_toroidal_profile373_ 4.81523035537139710e-02 
